numActiveSessions:vector baselineTestQoS.hostFDO[80].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[80].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[80].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[80].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[80].tcp.conn-1972 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[80].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[80].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080477848,51,0.080477848,800,0.1740292912,0.0935514432,0.1741608272,1452,0.1741608272,0.047571509599999991
0,1,0.080477848,47,0.1740292912,47,,,,,0.2543509912,1452,0.2543509912,0.127761673599999958
0.1741608272,0,0.080478224,847,0.1741608272,1499,,,,,0.452836792,1452,0.452836792,0.326247474400000013
,,0.1741608272,47,0.2543509912,1499,,,,,0.865167709022,1452,0.865167709022,0.738578391421999876
,,0.1741612032,47,0.452836792,1499,,,,,1.264879709022,1452,1.264879709022,1.13829039142199972
,,0.2543509912,47,0.852514094613,47,,,,,1.664673709022,1452,1.664673709022,1.538084391421999701
,,0.452836792,47,0.865167709022,1499,,,,,2.064371284222,1452,2.064371284222,1.937781966621999968
,,0.865167709022,47,1.264879709022,1499,,,,,2.464038585022,1452,2.464038585022,2.337449267421999532
,,1.264879709022,47,1.664673709022,1499,,,,,2.86392078458,1452,2.86392078458,2.737331466979999727
,,1.664673709022,47,2.064371284222,1499,,,,,3.26353029578,1452,3.26353029578,3.136940978180000157
,,2.064371284222,47,2.464038585022,1499,,,,,3.66334103898,1452,3.66334103898,3.536751721379999925
,,2.464038585022,47,2.86392078458,1499,,,,,4.063123482925,1452,4.063123482925,3.936534165324999877
,,2.86392078458,47,3.26353029578,1499,,,,,4.4627460784,1452,4.4627460784,4.336156760799999767
,,3.26353029578,47,3.66334103898,1499,,,,,4.8624804,1452,4.8624804,4.735891082400000205
,,3.66334103898,47,4.063123482925,1499,,,,,,,,
,,4.063123482925,47,4.4627460784,1499,,,,,,,,
,,4.4627460784,47,4.8624804,1499,,,,,,,,
,,4.8624804,47,,,,,,,,,,
