numActiveSessions:vector baselineTestQoS.hostLVD[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[75].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[75].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[75].tcp.conn-1837 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,107,0,240,0,0,0,51,0.0814844976,51,0.0814844976,0.081484497599999982,0.399295652,0.31781115439999996,0.399627188,0.235580956799999962
0,1,,,,,,,,,,,0.0814844976,47,0.399295652,47,,,,,1.1528859544,0.988839723199999904
,,,,,,,,,,,,0.0814848736,247,0.399627188,1499,,,,,1.158231157022,0.994184925821999906
,,,,,,,,,,,,0.399627188,47,1.1528859544,1499,,,,,2.675582377244,2.51153614604399954
,,,,,,,,,,,,1.1528859544,47,1.158231157022,1499,,,,,2.680944232,2.516898000799999472
,,,,,,,,,,,,1.158231157022,47,2.675582377244,1499,,,,,2.6862958752,2.5222496439999995
,,,,,,,,,,,,2.675582377244,47,2.680944232,1499,,,,,2.69167285578,2.527626624579999857
,,,,,,,,,,,,2.680944232,47,2.6862958752,1499,,,,,4.92330334266,4.759257111460000175
,,,,,,,,,,,,2.6862958752,47,2.69167285578,1499,,,,,,
,,,,,,,,,,,,2.69167285578,47,4.92330334266,1499,,,,,,
,,,,,,,,,,,,4.92330334266,47,4.9286775152,1499,,,,,,
,,,,,,,,,,,,4.9286775152,47,4.933997924,1499,,,,,,
,,,,,,,,,,,,4.933997924,47,4.9393637648,1499,,,,,,
,,,,,,,,,,,,4.9393637648,47,4.944779044,1499,,,,,,
,,,,,,,,,,,,4.944779044,47,,,,,,,,
