numActiveSessions:vector baselineTestQoS.hostFDO[77].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[77].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[77].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[77].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[77].tcp.conn-1969 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[77].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[77].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080465608,51,0.080465608,800,0.1736582512,0.09319264319999998,0.1737897872,1452,0.1737897872,0.047415029599999991
0,1,0.080465608,47,0.1736582512,47,,,,,0.2539912312,1452,0.2539912312,0.127616473600000001
0.1737897872,0,0.080465984,847,0.1737897872,1499,,,,,0.452477032,1452,0.452477032,0.326102274399999945
,,0.1737897872,47,0.2539912312,1499,,,,,0.864807949022,1452,0.864807949022,0.738433191421999921
,,0.1737901632,47,0.452477032,1499,,,,,1.264519949022,1452,1.264519949022,1.138145191421999763
,,0.2539912312,47,0.852102814613,47,,,,,1.664313949022,1452,1.664313949022,1.537939191421999746
,,0.452477032,47,0.864807949022,1499,,,,,2.064011524222,1452,2.064011524222,1.937636766622000007
,,0.864807949022,47,1.264519949022,1499,,,,,2.463678825022,1452,2.463678825022,2.33730406742200002
,,1.264519949022,47,1.664313949022,1499,,,,,2.86356102458,1452,2.86356102458,2.737186266979999327
,,1.664313949022,47,2.064011524222,1499,,,,,3.26317053578,1452,3.26317053578,3.136795778179999757
,,2.064011524222,47,2.463678825022,1499,,,,,3.66298127898,1452,3.66298127898,3.536606521379999515
,,2.463678825022,47,2.86356102458,1499,,,,,4.062763722925,1452,4.062763722925,3.936388965324999467
,,2.86356102458,47,3.26317053578,1499,,,,,4.4623863184,1452,4.4623863184,4.336011560799999365
,,3.26317053578,47,3.66298127898,1499,,,,,4.86212064,1452,4.86212064,4.73574588239999981
,,3.66298127898,47,4.062763722925,1499,,,,,,,,
,,4.062763722925,47,4.4623863184,1499,,,,,,,,
,,4.4623863184,47,4.86212064,1499,,,,,,,,
,,4.86212064,47,,,,,,,,,,
