numActiveSessions:vector baselineTestQoS.hostSSH[170].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[170].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[170].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[170].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[170].tcp.conn-2146 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[170].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[170].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.0989761776,51,1.0989761776,40,2.55350939978,1.4545332221799998,2.55371667978,40,2.55371667978,1.41463257657999985
0,1,0.0989761776,47,2.55350939978,47,1.1489761776,40,4.778658388077,2.225148988296999688,4.778940292077,888,4.778940292077,2.149931497454999445
,,1.0989761776,87,2.55371667978,87,1.1989761776,40,,,,,4.778940292077,2.149931497454999445
,,2.55350939978,447,4.778658388077,47,1.2489761776,40,,,,,4.778940292077,2.149931497454999445
,,2.55371667978,47,4.778940292077,935,1.2989761776,40,,,,,4.778940292077,2.149931497454999445
,,4.778940292077,47,,,1.3489761776,40,,,,,4.778940292077,2.149931497454999445
,,,,,,1.3989761776,40,,,,,4.778940292077,2.149931497454999445
,,,,,,1.4489761776,40,,,,,4.778940292077,2.149931497454999445
,,,,,,1.4989761776,40,,,,,4.778940292077,2.149931497454999445
,,,,,,1.5489761776,40,,,,,4.778940292077,2.149931497454999445
,,,,,,1.5989761776,40,,,,,4.778940292077,2.149931497454999445
