numActiveSessions:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[5].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[5].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[5].tcp.conn-1767 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,100,0,240,0,0,0,51,0.080037208,51,0.080037208,0.080037207999999998,0.1606718512,0.080634643199999994,0.1608033872,0.040642709599999993
0,1,,,,,,,,,,,0.080037208,47,0.1606718512,47,,,,,0.2410422712,0.120881593600000003
,,,,,,,,,,,,0.080037584,247,0.1608033872,1499,,,,,0.996833869022,0.876673191421999838
,,,,,,,,,,,,0.1608033872,47,0.2410422712,1499,,,,,2.196033869022,2.075873191421999657
,,,,,,,,,,,,0.2410422712,47,0.996833869022,1499,,,,,3.395233869022,3.275073191421999915
,,,,,,,,,,,,0.996833869022,47,2.196033869022,1499,,,,,4.594487618044,4.47432694044399957
,,,,,,,,,,,,2.196033869022,47,3.395233869022,1499,,,,,,
,,,,,,,,,,,,3.395233869022,47,4.594487618044,1499,,,,,,
,,,,,,,,,,,,4.594487618044,47,,,,,,,,
