numActiveSessions:vector baselineTestQoS.hostSSH[64].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[64].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[64].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[64].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[64].tcp.conn-2040 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[64].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[64].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080755288,51,1.080755288,40,1.1649253704,0.084170082399999984,1.1649326504,40,1.1649326504,0.043691620799999996
0,1,0.080755288,47,1.1649253704,47,1.130755288,40,1.2451454544,0.080220083999999996,1.2451527344,40,1.2451527344,0.040212478400000001
,,1.080755288,87,1.1649326504,87,1.180755288,40,1.3253733056,0.080227851200000005,1.3253841056,80,1.3253841056,0.0400189336
,,1.1649253704,87,1.2451454544,47,1.230755288,40,1.4053867248,0.08001341919999999,1.4054068048,40,1.3253841056,0.0400189336
,,1.1649326504,47,1.2451527344,87,1.280755288,40,1.485423216,0.080036491200000003,1.485434016,80,1.4054068048,0.040025013599999992
,,1.2451454544,127,1.3253733056,47,1.330755288,40,1.5654529872,0.080029771199999988,1.5654637872,80,1.485434016,0.0400189336
,,1.2451527344,47,1.3253841056,127,1.380755288,40,1.6455223264,0.080069339200000005,1.6455296064,40,1.485434016,0.0400189336
,,1.3253733056,87,1.4053867248,47,1.430755288,40,1.727760856,0.082238529599999998,1.72781108,528,1.5654637872,0.0400189336
,,1.3253841056,47,1.4054068048,87,1.480755288,40,2.8078341688,0.080023088800000002,2.8078414488,40,1.5654637872,0.0400189336
,,1.4053867248,127,1.485423216,47,1.530755288,40,2.887857188,0.080023019199999989,2.887864468,40,1.6455296064,0.040068133599999999
,,1.4054068048,47,1.485434016,127,1.580755288,40,2.9678866392,0.080029451199999989,2.9678974392,80,1.72781108,0.042277068
,,1.485423216,127,1.5654529872,47,2.72781108,40,3.0479064584,0.08001981919999998,3.0479918184,40,2.8078414488,0.040015483199999993
,,1.485434016,47,1.5654637872,127,2.77781108,40,3.1279394296,0.080032971199999996,3.1280219096,80,2.887864468,0.040015413599999993
,,1.5654529872,87,1.6455223264,47,2.82781108,40,3.2079692008,0.080029771199999988,3.2080516808,80,2.9678974392,0.0400189336
,,1.5654637872,47,1.6455296064,87,2.87781108,40,3.28798902,0.08001981919999998,3.28807438,40,2.9678974392,0.0400189336
,,1.6455223264,87,1.727760856,47,2.92781108,40,3.3681969352,0.080207915199999979,3.3682471592,528,3.0479918184,0.040096693599999996
,,1.6455296064,47,1.72781108,575,2.97781108,40,4.448309288,0.080062128799999992,4.448316568,40,3.1280219096,0.040097013599999994
,,1.72781108,47,2.8078341688,47,3.02781108,40,4.5283323072,0.080023019199999989,4.5283395872,40,3.1280219096,0.040097013599999994
,,2.72781108,87,2.8078414488,87,3.07781108,40,4.6083585584,0.080026251199999981,4.6083693584,80,3.2080516808,0.040097013599999994
,,2.8078341688,87,2.887857188,47,3.12781108,40,4.6883815776,0.080023019199999989,4.6883888576,40,3.2080516808,0.040097013599999994
,,2.8078414488,47,2.887864468,87,3.17781108,40,4.7684113488,0.080029771199999988,4.7684221488,80,3.28807438,0.040096693599999996
,,2.887857188,127,2.9678866392,47,3.22781108,40,4.84844112,0.080029771199999988,4.84845192,80,3.3682471592,0.040246453599999995
,,2.887864468,47,2.9678974392,127,4.3682471592,40,4.9284641392,0.080023019199999989,4.9284714192,40,4.448316568,0.040011723200000001
,,2.9678866392,87,3.0479064584,47,4.4182471592,40,,,,,4.5283395872,0.040015413599999993
,,2.9678974392,47,3.0479918184,87,4.4682471592,40,,,,,4.6083693584,0.0400189336
,,3.0479064584,127,3.1279394296,47,4.5182471592,40,,,,,4.6083693584,0.0400189336
,,3.0479918184,47,3.1280219096,127,4.5682471592,40,,,,,4.6883888576,0.040018613600000002
,,3.1279394296,127,3.2079692008,47,4.6182471592,40,,,,,4.7684221488,0.04002533359999999
,,3.1280219096,47,3.2080516808,127,4.6682471592,40,,,,,4.7684221488,0.04002533359999999
,,3.2079692008,87,3.28798902,47,4.7182471592,40,,,,,4.84845192,0.04002533359999999
,,3.2080516808,47,3.28807438,87,4.7682471592,40,,,,,4.84845192,0.04002533359999999
,,3.28798902,87,3.3681969352,47,4.8182471592,40,,,,,4.9284714192,0.040018613600000002
