numActiveSessions:vector baselineTestQoS.hostFDO[81].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[81].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[81].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[81].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[81].tcp.conn-1973 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[81].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[81].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080481928,51,0.080481928,800,0.1741529712,0.093671043199999997,0.1742845072,1452,0.1742845072,0.047623669600000001
0,1,0.080481928,47,0.1741529712,47,,,,,0.2544709112,1452,0.2544709112,0.127810073599999962
0.1742845072,0,0.080482304,847,0.1742845072,1499,,,,,0.452956712,1452,0.452956712,0.326295874399999961
,,0.1742845072,47,0.2544709112,1499,,,,,0.865287629022,1452,0.865287629022,0.738626791421999937
,,0.1742848832,47,0.452956712,1499,,,,,1.264999629022,1452,1.264999629022,1.138338791422
,,0.2544709112,47,0.852617854613,47,,,,,1.664793629022,1452,1.664793629022,1.538132791421999982
,,0.452956712,47,0.865287629022,1499,,,,,2.064491204222,1452,2.064491204222,1.937830366621999803
,,0.865287629022,47,1.264999629022,1499,,,,,2.464158505022,1452,2.464158505022,2.33749766742199937
,,1.264999629022,47,1.664793629022,1499,,,,,2.86404070458,1452,2.86404070458,2.737379866979999565
,,1.664793629022,47,2.064491204222,1499,,,,,3.26365021578,1452,3.26365021578,3.13698937818
,,2.064491204222,47,2.464158505022,1499,,,,,3.66346095898,1452,3.66346095898,3.536800121379999755
,,2.464158505022,47,2.86404070458,1499,,,,,4.063243402925,1452,4.063243402925,3.936582565324999707
,,2.86404070458,47,3.26365021578,1499,,,,,4.4628659984,1452,4.4628659984,4.336205160799998717
,,3.26365021578,47,3.66346095898,1499,,,,,4.86260032,1452,4.86260032,4.73593948239999916
,,3.66346095898,47,4.063243402925,1499,,,,,,,,
,,4.063243402925,47,4.4628659984,1499,,,,,,,,
,,4.4628659984,47,4.86260032,1499,,,,,,,,
,,4.86260032,47,,,,,,,,,,
