numActiveSessions:vector baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[12].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[12].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[12].tcp.conn-1904 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080200408,51,0.080200408,800,0.1656190512,0.085418643200000004,0.1657505872,1452,0.1657505872,0.044024629599999989
0,1,0.080200408,47,0.1656190512,47,,,,,0.2460727512,1452,0.2460727512,0.124346793600000004
0.1657505872,0,0.080200784,847,0.1657505872,1499,,,,,0.444558552,1452,0.444558552,0.322832594400000004
,,0.1657505872,47,0.2460727512,1499,,,,,0.856773309022,1452,0.856773309022,0.735047351421999945
,,0.1657509632,47,0.444558552,1499,,,,,1.256493229022,1452,1.256493229022,1.134767271422000063
,,0.2460727512,47,0.8440368352,47,,,,,1.656293229022,1452,1.656293229022,1.534567271421999995
,,0.444558552,47,0.856773309022,1499,,,,,2.055958884222,1452,2.055958884222,1.934232926621999738
,,0.856773309022,47,1.256493229022,1499,,,,,2.455652105022,1452,2.455652105022,2.333926147421999875
,,1.256493229022,47,1.656293229022,1499,,,,,2.85541438458,1452,2.85541438458,2.733688426979999687
,,1.656293229022,47,2.055958884222,1499,,,,,3.25523181578,1452,3.25523181578,3.13350585817999948
,,2.055958884222,47,2.455652105022,1499,,,,,3.6548226464,1452,3.6548226464,3.5330966887999997
,,2.455652105022,47,2.85541438458,1499,,,,,4.054611082925,1452,4.054611082925,3.93288512532499988
,,2.85541438458,47,3.25523181578,1499,,,,,4.4544535984,1452,4.4544535984,4.332727640799999927
,,3.25523181578,47,3.6548226464,1499,,,,,4.85413872,1452,4.85413872,4.73241276239999918
,,3.6548226464,47,4.054611082925,1499,,,,,,,,
,,4.054611082925,47,4.4544535984,1499,,,,,,,,
,,4.4544535984,47,4.85413872,1499,,,,,,,,
,,4.85413872,47,,,,,,,,,,
