numActiveSessions:vector baselineTestQoS.hostFDO[20].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[20].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[20].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[20].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[20].tcp.conn-1912 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[20].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[20].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080233048,51,0.080233048,800,0.1666084912,0.086375443199999984,0.1667400272,1452,0.1667400272,0.044441909599999995
0,1,0.080233048,47,0.1666084912,47,,,,,0.2470321112,1452,0.2470321112,0.124733993599999981
0.1667400272,0,0.080233424,847,0.1667400272,1499,,,,,0.445517912,1452,0.445517912,0.323219794399999925
,,0.1667400272,47,0.2470321112,1499,,,,,0.857732669022,1452,0.857732669022,0.735434551421999978
,,0.1667404032,47,0.445517912,1499,,,,,1.257452589022,1452,1.257452589022,1.135154471422000094
,,0.2470321112,47,0.8450669152,47,,,,,1.657252589022,1452,1.657252589022,1.534954471422000025
,,0.445517912,47,0.857732669022,1499,,,,,2.056918244222,1452,2.056918244222,1.934620126621999775
,,0.857732669022,47,1.257452589022,1499,,,,,2.456611465022,1452,2.456611465022,2.334313347421999462
,,1.257452589022,47,1.657252589022,1499,,,,,2.85637374458,1452,2.85637374458,2.73407562698000016
,,1.657252589022,47,2.056918244222,1499,,,,,3.25619117578,1452,3.25619117578,3.133893058179999955
,,2.056918244222,47,2.456611465022,1499,,,,,3.65590791898,1452,3.65590791898,3.5336098013799999
,,2.456611465022,47,2.85637374458,1499,,,,,4.055570442925,1452,4.055570442925,3.93327232532499947
,,2.85637374458,47,3.25619117578,1499,,,,,4.4554129584,1452,4.4554129584,4.333114840800000407
,,3.25619117578,47,3.65590791898,1499,,,,,4.85510408,1452,4.85510408,4.732805962399998715
,,3.65590791898,47,4.055570442925,1499,,,,,,,,
,,4.055570442925,47,4.4554129584,1499,,,,,,,,
,,4.4554129584,47,4.85510408,1499,,,,,,,,
,,4.85510408,47,,,,,,,,,,
