numActiveSessions:vector baselineTestQoS.hostSSH[141].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[141].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[141].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[141].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[141].tcp.conn-2117 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[141].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[141].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.0936578576,51,1.0936578576,40,2.528985853822,1.43532799622200002,2.529092958044,40,2.529092958044,1.395424294844000095
0,1,0.0936578576,47,2.528985853822,47,1.1436578576,40,4.655579828077,2.126593974254999952,4.655761732077,888,4.655761732077,2.078290369454999891
,,1.0936578576,87,2.529092958044,87,1.1936578576,40,,,,,4.655761732077,2.078290369454999891
,,2.528985853822,447,4.655579828077,47,1.2436578576,40,,,,,4.655761732077,2.078290369454999891
,,2.529092958044,47,4.655761732077,935,1.2936578576,40,,,,,4.655761732077,2.078290369454999891
,,4.655761732077,47,,,1.3436578576,40,,,,,4.655761732077,2.078290369454999891
,,,,,,1.3936578576,40,,,,,4.655761732077,2.078290369454999891
,,,,,,1.4436578576,40,,,,,4.655761732077,2.078290369454999891
,,,,,,1.4936578576,40,,,,,4.655761732077,2.078290369454999891
,,,,,,1.5436578576,40,,,,,4.655761732077,2.078290369454999891
,,,,,,1.5936578576,40,,,,,4.655761732077,2.078290369454999891
