numActiveSessions:vector baselineTestQoS.hostLVD[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[91].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[91].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[91].tcp.conn-1853 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,83,0,240,0,0,0,51,0.0844497776,51,0.0844497776,0.084449777599999997,0.487639148,0.403189370400000023,0.487970684,0.307148132799999972
0,1,,,,,,,,,,,0.0844497776,47,0.487639148,47,,,,,1.3241160352,1.143293483999999966
,,,,,,,,,,,,0.0844501536,247,0.487970684,1499,,,,,1.3295384344,1.14871588319999995
,,,,,,,,,,,,0.487970684,47,1.3241160352,1499,,,,,3.01825071258,2.837428161380000077
,,,,,,,,,,,,1.3241160352,47,1.3295384344,1499,,,,,3.02353799338,2.84271544217999937
,,,,,,,,,,,,1.3295384344,47,3.01825071258,1499,,,,,3.028930036222,2.84810748502200005
,,,,,,,,,,,,3.01825071258,47,3.02353799338,1499,,,,,3.034242117022,2.853419565821999612
,,,,,,,,,,,,3.02353799338,47,3.028930036222,1499,,,,,,
,,,,,,,,,,,,3.028930036222,47,3.034242117022,1499,,,,,,
,,,,,,,,,,,,3.034242117022,47,,,,,,,,
