numActiveSessions:vector baselineTestQoS.hostSSH[45].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[45].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[45].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[45].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[45].tcp.conn-2021 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[45].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[45].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080677768,51,1.080677768,40,1.1647216904,0.084043922399999998,1.1647289704,40,1.1647289704,0.043620180799999991
0,1,0.080677768,47,1.1647216904,47,1.130677768,40,1.2449417744,0.080220083999999996,1.2449490544,40,1.2449490544,0.040212478400000001
,,1.080677768,87,1.1647289704,87,1.180677768,40,1.3251088256,0.080167051200000005,1.3251196256,80,1.3251196256,0.0400189336
,,1.1647216904,87,1.2449417744,47,1.230677768,40,1.4051318448,0.080023019199999989,1.4051391248,40,1.3251196256,0.0400189336
,,1.1647289704,47,1.2449490544,87,1.280677768,40,1.485158736,0.080026891200000005,1.485169536,80,1.4051391248,0.040018613600000002
,,1.2449417744,127,1.3251088256,47,1.330677768,40,1.5651885072,0.080029771199999988,1.5651993072,80,1.485169536,0.0400189336
,,1.2449490544,47,1.3251196256,127,1.380677768,40,1.6453186464,0.080130139200000005,1.6453259264,40,1.485169536,0.0400189336
,,1.3251088256,87,1.4051318448,47,1.430677768,40,1.726815416,0.08149676959999999,1.72686564,528,1.5651993072,0.0400189336
,,1.3251196256,47,1.4051391248,87,1.480677768,40,2.8069277688,0.080062128799999992,2.8069350488,40,1.5651993072,0.0400189336
,,1.4051318448,127,1.485158736,47,1.530677768,40,2.886950788,0.080023019199999989,2.886958068,40,1.6453259264,0.04012573359999999
,,1.4051391248,47,1.485169536,127,1.580677768,40,2.9669770392,0.080026251199999981,2.9669878392,80,1.72686564,0.041535307999999992
,,1.485158736,127,1.5651885072,47,2.72686564,40,3.0470000584,0.080023019199999989,3.0470073384,40,2.8069350488,0.040011723200000001
,,1.485169536,47,1.5651993072,127,2.77686564,40,3.1270298296,0.080029771199999988,3.1270406296,80,2.886958068,0.040015413599999993
,,1.5651885072,87,1.6453186464,47,2.82686564,40,3.2070596008,0.080029771199999988,3.2070704008,80,2.9669878392,0.0400189336
,,1.5651993072,47,1.6453259264,87,2.87686564,40,3.28708262,0.080023019199999989,3.2870899,40,2.9669878392,0.0400189336
,,1.6453186464,87,1.726815416,47,2.92686564,40,3.3672514952,0.080168875199999988,3.3673017192,528,3.0470073384,0.040018613600000002
,,1.6453259264,47,1.72686564,575,2.97686564,40,4.447317848,0.080016128800000002,4.447325128,40,3.1270406296,0.04002533359999999
,,1.72686564,47,2.8069277688,47,3.02686564,40,4.5273408672,0.080023019199999989,4.5273481472,40,3.1270406296,0.04002533359999999
,,2.72686564,87,2.8069350488,87,3.07686564,40,4.6073671184,0.080026251199999981,4.6073779184,80,3.2070704008,0.04002533359999999
,,2.8069277688,87,2.886950788,47,3.12686564,40,4.6873936576,0.080026539199999996,4.6874009376,40,3.2070704008,0.04002533359999999
,,2.8069350488,47,2.886958068,87,3.17686564,40,4.7674199088,0.080026251199999981,4.7674307088,80,3.2870899,0.040018613600000002
,,2.886950788,127,2.9669770392,47,3.22686564,40,4.84744968,0.080029771199999988,4.84746048,80,3.3673017192,0.040207413599999991
,,2.886958068,47,2.9669878392,127,4.3673017192,40,4.9274762192,0.080026539199999996,4.9274834992,40,4.447325128,0.040011723200000001
,,2.9669770392,87,3.0470000584,47,4.4173017192,40,,,,,4.5273481472,0.040015413599999993
,,2.9669878392,47,3.0470073384,87,4.4673017192,40,,,,,4.6073779184,0.0400189336
,,3.0470000584,127,3.1270298296,47,4.5173017192,40,,,,,4.6073779184,0.0400189336
,,3.0470073384,47,3.1270406296,127,4.5673017192,40,,,,,4.6874009376,0.040015413599999993
,,3.1270298296,127,3.2070596008,47,4.6173017192,40,,,,,4.7674307088,0.0400189336
,,3.1270406296,47,3.2070704008,127,4.6673017192,40,,,,,4.7674307088,0.0400189336
,,3.2070596008,87,3.28708262,47,4.7173017192,40,,,,,4.84746048,0.0400189336
,,3.2070704008,47,3.2870899,87,4.7673017192,40,,,,,4.84746048,0.0400189336
,,3.28708262,87,3.3672514952,47,4.8173017192,40,,,,,4.9274834992,0.040015413599999993
,,3.2870899,47,3.3673017192,575,4.8673017192,40,,,,,,
,,3.3673017192,47,4.447317848,47,,,,,,,,
,,4.3673017192,87,4.447325128,87,,,,,,,,
,,4.447317848,87,4.5273408672,47,,,,,,,,
,,4.447325128,47,4.5273481472,87,,,,,,,,
,,4.5273408672,127,4.6073671184,47,,,,,,,,
,,4.5273481472,47,4.6073779184,127,,,,,,,,
,,4.6073671184,87,4.6873936576,47,,,,,,,,
,,4.6073779184,47,4.6874009376,87,,,,,,,,
,,4.6873936576,127,4.7674199088,47,,,,,,,,
,,4.6874009376,47,4.7674307088,127,,,,,,,,
,,4.7674199088,127,4.84744968,47,,,,,,,,
,,4.7674307088,47,4.84746048,127,,,,,,,,
,,4.84744968,87,4.9274762192,47,,,,,,,,
,,4.84746048,47,4.9274834992,87,,,,,,,,
,,4.9274762192,87,,,,,,,,,,
,,4.9274834992,47,,,,,,,,,,
