numActiveSessions:vector baselineTestQoS.hostLVD[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[3].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[3].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[3].tcp.conn-1765 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,113,0,240,0,0,0,51,0.080029048,51,0.080029048,0.080029047999999991,0.1604244912,0.080395443199999999,0.1605560272,0.040442389600000003
0,1,,,,,,,,,,,0.080029048,47,0.1604244912,47,,,,,0.2407949112,0.120681273599999999
,,,,,,,,,,,,0.080029424,247,0.1605560272,1499,,,,,0.996594029022,0.876480391421999844
,,,,,,,,,,,,0.1605560272,47,0.2407949112,1499,,,,,2.195794029022,2.075680391421999885
,,,,,,,,,,,,0.2407949112,47,0.996594029022,1499,,,,,3.394994029022,3.27488039142200015
,,,,,,,,,,,,0.996594029022,47,2.195794029022,1499,,,,,4.594241778044,4.47412814044399985
,,,,,,,,,,,,2.195794029022,47,3.394994029022,1499,,,,,,
,,,,,,,,,,,,3.394994029022,47,4.594241778044,1499,,,,,,
,,,,,,,,,,,,4.594241778044,47,,,,,,,,
