numActiveSessions:vector baselineTestQoS.hostSSH[104].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[104].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[104].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[104].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[104].tcp.conn-2080 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[104].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[104].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080918488,51,1.080918488,40,1.1653541704,0.084435682399999989,1.1653614504,40,1.1653614504,0.043842020799999992
0,1,0.080918488,47,1.1653541704,47,1.130918488,40,1.2455742544,0.080220083999999996,1.2455815344,40,1.2455815344,0.040212478400000001
,,1.080918488,87,1.1653614504,87,1.180918488,40,1.3259301056,0.080355851199999994,1.3259409056,80,1.3259409056,0.0400189336
,,1.1653541704,87,1.2455742544,47,1.230918488,40,1.4059435248,0.08001341919999999,1.4059636048,40,1.3259409056,0.0400189336
,,1.1653614504,47,1.2455815344,87,1.280918488,40,1.485980016,0.080036491200000003,1.485990816,80,1.4059636048,0.040025013599999992
,,1.2455742544,127,1.3259301056,47,1.330918488,40,1.5660097872,0.080029771199999988,1.5660205872,80,1.485990816,0.0400189336
,,1.2455815344,47,1.3259409056,127,1.380918488,40,1.6460232064,0.08001341919999999,1.6460432864,40,1.485990816,0.0400189336
,,1.3259301056,87,1.4059435248,47,1.430918488,40,1.729751256,0.083728049599999992,1.72980148,528,1.5660205872,0.0400189336
,,1.3259409056,47,1.4059636048,87,1.480918488,40,2.8098636088,0.080062128799999992,2.8098708888,40,1.5660205872,0.0400189336
,,1.4059435248,127,1.485980016,47,1.530918488,40,2.889886628,0.080023019199999989,2.889893908,40,1.6460432864,0.040025013599999992
,,1.4059636048,47,1.485990816,127,1.580918488,40,2.9700290392,0.080142411199999985,2.9700398392,80,1.72980148,0.043766587999999995
,,1.485980016,127,1.5660097872,47,2.72980148,40,3.0500538184,0.080024779200000006,3.0500610984,40,2.8098708888,0.040011723200000001
,,1.485990816,47,1.5660205872,127,2.77980148,40,3.1300835896,0.080029771199999988,3.1300943896,80,2.889893908,0.040015413599999993
,,1.5660097872,87,1.6460232064,47,2.82980148,40,3.2101133608,0.080029771199999988,3.2101241608,80,2.9700398392,0.04013509359999999
,,1.5660205872,47,1.6460432864,87,2.87980148,40,3.29013638,0.080023019199999989,3.29014366,40,2.9700398392,0.04013509359999999
,,1.6460232064,87,1.729751256,47,2.92980148,40,3.3703132552,0.080176875199999996,3.3703634792,528,3.0500610984,0.040016597599999994
,,1.6460432864,47,1.72980148,575,2.97980148,40,4.450425608,0.080062128799999992,4.450432888,40,3.1300943896,0.04002533359999999
,,1.72980148,47,2.8098636088,47,3.02980148,40,4.5304486272,0.080023019199999989,4.5304559072,40,3.1300943896,0.04002533359999999
,,2.72980148,87,2.8098708888,87,3.07980148,40,4.6104748784,0.080026251199999981,4.6104856784,80,3.2101241608,0.04002533359999999
,,2.8098636088,87,2.889886628,47,3.12980148,40,4.6905014176,0.080026539199999996,4.6905086976,40,3.2101241608,0.04002533359999999
,,2.8098708888,47,2.889893908,87,3.17980148,40,4.7705276688,0.080026251199999981,4.7705384688,80,3.29014366,0.040018613600000002
,,2.889886628,127,2.9700290392,47,3.22980148,40,4.85055744,0.080029771199999988,4.85056824,80,3.3703634792,0.040215413599999999
,,2.889893908,47,2.9700398392,127,4.3703634792,40,4.9305804592,0.080023019199999989,4.9305877392,40,4.450432888,0.040011723200000001
,,2.9700290392,87,3.0500538184,47,4.4203634792,40,,,,,4.5304559072,0.040015413599999993
,,2.9700398392,47,3.0500610984,87,4.4703634792,40,,,,,4.6104856784,0.0400189336
,,3.0500538184,127,3.1300835896,47,4.5203634792,40,,,,,4.6104856784,0.0400189336
,,3.0500610984,47,3.1300943896,127,4.5703634792,40,,,,,4.6905086976,0.040015413599999993
,,3.1300835896,127,3.2101133608,47,4.6203634792,40,,,,,4.7705384688,0.0400189336
,,3.1300943896,47,3.2101241608,127,4.6703634792,40,,,,,4.7705384688,0.0400189336
,,3.2101133608,87,3.29013638,47,4.7203634792,40,,,,,4.85056824,0.0400189336
,,3.2101241608,47,3.29014366,87,4.7703634792,40,,,,,4.85056824,0.0400189336
,,3.29013638,87,3.3703132552,47,4.8203634792,40,,,,,4.9305877392,0.040018613600000002
,,3.29014366,47,3.3703634792,575,4.8703634792,40,,,,,,
,,3.3703634792,47,4.450425608,47,,,,,,,,
,,4.3703634792,87,4.450432888,87,,,,,,,,
,,4.450425608,87,4.5304486272,47,,,,,,,,
,,4.450432888,47,4.5304559072,87,,,,,,,,
