numActiveSessions:vector baselineTestQoS.hostFDO[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[7].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[7].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[7].tcp.conn-1899 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080180008,51,0.080180008,800,0.1650006512,0.084820643199999989,0.1651321872,1452,0.1651321872,0.043763829599999997
0,1,0.080180008,47,0.1650006512,47,,,,,0.2454731512,1452,0.2454731512,0.124104793599999984
0.1651321872,0,0.080180384,847,0.1651321872,1499,,,,,0.443839032,1452,0.443839032,0.322470674399999989
,,0.1651321872,47,0.2454731512,1499,,,,,0.856073709022,1452,0.856073709022,0.734705351421999883
,,0.1651325632,47,0.443839032,1499,,,,,1.255893629022,1452,1.255893629022,1.134525271421999986
,,0.2454731512,47,0.8434180352,47,,,,,1.655573709022,1452,1.655573709022,1.534205351421999981
,,0.443839032,47,0.856073709022,1499,,,,,2.055359284222,1452,2.055359284222,1.933990926621999665
,,0.856073709022,47,1.255893629022,1499,,,,,2.455052505022,1452,2.455052505022,2.3336841474219998
,,1.255893629022,47,1.655573709022,1499,,,,,2.85481478458,1452,2.85481478458,2.73344642697999961
,,1.655573709022,47,2.055359284222,1499,,,,,3.25463221578,1452,3.25463221578,3.133263858179999405
,,2.055359284222,47,2.455052505022,1499,,,,,3.6542230464,1452,3.6542230464,3.532854688799999625
,,2.455052505022,47,2.85481478458,1499,,,,,4.054011482925,1452,4.054011482925,3.932643125324999802
,,2.85481478458,47,3.25463221578,1499,,,,,4.4538539984,1452,4.4538539984,4.332485640799999852
,,3.25463221578,47,3.6542230464,1499,,,,,4.85353912,1452,4.85353912,4.7321707623999991
,,3.6542230464,47,4.054011482925,1499,,,,,,,,
,,4.054011482925,47,4.4538539984,1499,,,,,,,,
,,4.4538539984,47,4.85353912,1499,,,,,,,,
,,4.85353912,47,,,,,,,,,,
