numActiveSessions:vector baselineTestQoS.hostSSH[99].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[99].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[99].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[99].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[99].tcp.conn-2075 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[99].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[99].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080898088,51,1.080898088,40,1.1653005704,0.084402482400000005,1.1653078504,40,1.1653078504,0.043823220799999992
0,1,0.080898088,47,1.1653005704,47,1.130898088,40,1.2455206544,0.080220083999999996,1.2455279344,40,1.2455279344,0.040212478400000001
,,1.080898088,87,1.1653078504,87,1.180898088,40,1.3258605056,0.080339851200000006,1.3258713056,80,1.3258713056,0.0400189336
,,1.1653005704,87,1.2455206544,47,1.230898088,40,1.4058771248,0.080016619199999999,1.4058844048,40,1.3258713056,0.0400189336
,,1.1653078504,47,1.2455279344,87,1.280898088,40,1.485910416,0.080033291199999994,1.485921216,80,1.4058844048,0.040012213599999998
,,1.2455206544,127,1.3258605056,47,1.330898088,40,1.5659401872,0.080029771199999988,1.5659509872,80,1.485921216,0.0400189336
,,1.2455279344,47,1.3258713056,127,1.380898088,40,1.6459568064,0.080016619199999999,1.6459640864,40,1.485921216,0.0400189336
,,1.3258605056,87,1.4058771248,47,1.430898088,40,1.729502456,0.083545649599999993,1.72955268,528,1.5659509872,0.0400189336
,,1.3258713056,47,1.4058844048,87,1.480898088,40,2.8095757688,0.080023088800000002,2.8095830488,40,1.5659509872,0.0400189336
,,1.4058771248,127,1.485910416,47,1.530898088,40,2.889714948,0.080139179199999993,2.889722228,40,1.6459640864,0.040012213599999998
,,1.4058844048,47,1.485921216,127,1.580898088,40,2.9697443992,0.080029451199999989,2.9697551992,80,1.72955268,0.043584187999999995
,,1.485910416,127,1.5659401872,47,2.72955268,40,3.0497659784,0.080021579199999997,3.0497732584,40,2.8095830488,0.040015483199999993
,,1.485921216,47,1.5659509872,127,2.77955268,40,3.1297989496,0.080032971199999996,3.1298097496,80,2.889722228,0.040131573599999997
,,1.5659401872,87,1.6459568064,47,2.82955268,40,3.2098287208,0.080029771199999988,3.2098395208,80,2.9697551992,0.0400189336
,,1.5659509872,47,1.6459640864,87,2.87955268,40,3.28984854,0.08001981919999998,3.28985582,40,2.9697551992,0.0400189336
,,1.6459568064,87,1.729502456,47,2.92955268,40,3.3700644552,0.080215915199999987,3.3701146792,528,3.0497732584,0.04001365359999999
,,1.6459640864,47,1.72955268,575,2.97955268,40,4.450137768,0.080023088800000002,4.450145048,40,3.1298097496,0.04002533359999999
,,1.72955268,47,2.8095757688,47,3.02955268,40,4.5301607872,0.080023019199999989,4.5301680672,40,3.1298097496,0.04002533359999999
,,2.72955268,87,2.8095830488,87,3.07955268,40,4.6101902384,0.080029451199999989,4.6102010384,80,3.2098395208,0.04002533359999999
,,2.8095757688,87,2.889714948,47,3.12955268,40,4.6902135776,0.080023339199999987,4.6902208576,40,3.2098395208,0.04002533359999999
,,2.8095830488,47,2.889722228,87,3.17955268,40,4.7702430288,0.080029451199999989,4.7702538288,80,3.28985582,0.040018613600000002
,,2.889714948,127,2.9697443992,47,3.22955268,40,4.8502728,0.080029771199999988,4.8502836,80,3.3701146792,0.040254453599999989
,,2.889722228,47,2.9697551992,127,4.3701146792,40,4.9302926192,0.08001981919999998,4.9303779792,40,4.450145048,0.040015483199999993
,,2.9697443992,87,3.0497659784,47,4.4201146792,40,,,,,4.5301680672,0.040015413599999993
,,2.9697551992,47,3.0497732584,87,4.4701146792,40,,,,,4.6102010384,0.0400189336
,,3.0497659784,127,3.1297989496,47,4.5201146792,40,,,,,4.6102010384,0.0400189336
,,3.0497732584,47,3.1298097496,127,4.5701146792,40,,,,,4.6902208576,0.040015413599999993
,,3.1297989496,127,3.2098287208,47,4.6201146792,40,,,,,4.7702538288,0.0400189336
,,3.1298097496,47,3.2098395208,127,4.6701146792,40,,,,,4.7702538288,0.0400189336
,,3.2098287208,87,3.28984854,47,4.7201146792,40,,,,,4.8502836,0.0400189336
,,3.2098395208,47,3.28985582,87,4.7701146792,40,,,,,4.8502836,0.0400189336
,,3.28984854,87,3.3700644552,47,4.8201146792,40,,,,,4.9303779792,0.040096693599999996
,,3.28985582,47,3.3701146792,575,4.8701146792,40,,,,,,
,,3.3701146792,47,4.450137768,47,,,,,,,,
,,4.3701146792,87,4.450145048,87,,,,,,,,
,,4.450137768,87,4.5301607872,47,,,,,,,,
,,4.450145048,47,4.5301680672,87,,,,,,,,
,,4.5301607872,127,4.6101902384,47,,,,,,,,
,,4.5301680672,47,4.6102010384,127,,,,,,,,
,,4.6101902384,87,4.6902135776,47,,,,,,,,
,,4.6102010384,47,4.6902208576,87,,,,,,,,
,,4.6902135776,127,4.7702430288,47,,,,,,,,
,,4.6902208576,47,4.7702538288,127,,,,,,,,
,,4.7702430288,127,4.8502728,47,,,,,,,,
,,4.7702538288,47,4.8502836,127,,,,,,,,
,,4.8502728,87,4.9302926192,47,,,,,,,,
,,4.8502836,47,4.9303779792,87,,,,,,,,
,,4.9302926192,87,,,,,,,,,,
,,4.9303779792,47,,,,,,,,,,
