numActiveSessions:vector baselineTestQoS.hostFDO[27].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[27].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[27].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[27].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[27].tcp.conn-1919 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[27].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[27].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080261608,51,0.080261608,800,0.1674742512,0.087212643199999994,0.1676057872,1452,0.1676057872,0.044807029599999992
0,1,0.080261608,47,0.1674742512,47,,,,,0.2478715512,1452,0.2478715512,0.125072793600000009
0.1676057872,0,0.080261984,847,0.1676057872,1499,,,,,0.446357352,1452,0.446357352,0.323558594400000009
,,0.1676057872,47,0.2478715512,1499,,,,,0.858692029022,1452,0.858692029022,0.73589327142199989
,,0.1676061632,47,0.446357352,1499,,,,,1.258292029022,1452,1.258292029022,1.135493271421999845
,,0.2478715512,47,0.8458932352,47,,,,,1.658092029022,1452,1.658092029022,1.535293271421999776
,,0.446357352,47,0.858692029022,1499,,,,,2.057877604222,1452,2.057877604222,1.935078846621999907
,,0.858692029022,47,1.258292029022,1499,,,,,2.457550905022,1452,2.457550905022,2.334752147421999865
,,1.258292029022,47,1.658092029022,1499,,,,,2.85721318458,1452,2.85721318458,2.734414426979999912
,,1.658092029022,47,2.057877604222,1499,,,,,3.25703661578,1452,3.25703661578,3.13423785817999965
,,2.057877604222,47,2.457550905022,1499,,,,,3.65674735898,1452,3.65674735898,3.53394860137999965
,,2.457550905022,47,2.85721318458,1499,,,,,4.056409882925,1452,4.056409882925,3.933611125325000107
,,2.85721318458,47,3.25703661578,1499,,,,,4.4562523984,1452,4.4562523984,4.333453640800000157
,,3.25703661578,47,3.65674735898,1499,,,,,4.85594352,1452,4.85594352,4.73314476240000024
,,3.65674735898,47,4.056409882925,1499,,,,,,,,
,,4.056409882925,47,4.4562523984,1499,,,,,,,,
,,4.4562523984,47,4.85594352,1499,,,,,,,,
,,4.85594352,47,,,,,,,,,,
