numActiveSessions:vector baselineTestQoS.hostSSH[47].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[47].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[47].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[47].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[47].tcp.conn-2023 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[47].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[47].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080685928,51,1.080685928,40,1.1647431304,0.084057202400000002,1.1647504104,40,1.1647504104,0.043627700800000001
0,1,0.080685928,47,1.1647431304,47,1.130685928,40,1.2449632144,0.080220083999999996,1.2449704944,40,1.2449704944,0.040212478400000001
,,1.080685928,87,1.1647504104,87,1.180685928,40,1.3251366656,0.080173451199999995,1.3251474656,80,1.3251474656,0.0400189336
,,1.1647431304,87,1.2449632144,47,1.230685928,40,1.4051532848,0.080016619199999999,1.4051605648,40,1.3251474656,0.0400189336
,,1.1647504104,47,1.2449704944,87,1.280685928,40,1.485186576,0.080033291199999994,1.485197376,80,1.4051605648,0.040012213599999998
,,1.2449632144,127,1.3251366656,47,1.330685928,40,1.5652163472,0.080029771199999988,1.5652271472,80,1.485197376,0.0400189336
,,1.2449704944,47,1.3251474656,127,1.380685928,40,1.6453400864,0.080123739199999987,1.6453473664,40,1.485197376,0.0400189336
,,1.3251366656,87,1.4051532848,47,1.430685928,40,1.726914936,0.081574849599999998,1.72696516,528,1.5652271472,0.0400189336
,,1.3251474656,47,1.4051605648,87,1.480685928,40,2.8070272888,0.080062128799999992,2.8070345688,40,1.5652271472,0.0400189336
,,1.4051532848,127,1.485186576,47,1.530685928,40,2.887050308,0.080023019199999989,2.887057588,40,1.6453473664,0.0401193336
,,1.4051605648,47,1.485197376,127,1.580685928,40,2.9670765592,0.080026251199999981,2.9670873592,80,1.72696516,0.041613388
,,1.485186576,127,1.5652163472,47,2.72696516,40,3.0470995784,0.080023019199999989,3.0471068584,40,2.8070345688,0.040011723200000001
,,1.485197376,47,1.5652271472,127,2.77696516,40,3.1271293496,0.080029771199999988,3.1271401496,80,2.887057588,0.040015413599999993
,,1.5652163472,87,1.6453400864,47,2.82696516,40,3.2071591208,0.080029771199999988,3.2071699208,80,2.9670873592,0.0400189336
,,1.5652271472,47,1.6453473664,87,2.87696516,40,3.28718214,0.080023019199999989,3.28718942,40,2.9670873592,0.0400189336
,,1.6453400864,87,1.726914936,47,2.92696516,40,3.3673510152,0.080168875199999988,3.3674012392,528,3.0471068584,0.040018613600000002
,,1.6453473664,47,1.72696516,575,2.97696516,40,4.447424328,0.080023088800000002,4.447431608,40,3.1271401496,0.04002533359999999
,,1.72696516,47,2.8070272888,47,3.02696516,40,4.5274473472,0.080023019199999989,4.5274546272,40,3.1271401496,0.04002533359999999
,,2.72696516,87,2.8070345688,87,3.07696516,40,4.6074767984,0.080029451199999989,4.6074875984,80,3.2071699208,0.04002533359999999
,,2.8070272888,87,2.887050308,47,3.12696516,40,4.6875001376,0.080023339199999987,4.6875074176,40,3.2071699208,0.04002533359999999
,,2.8070345688,47,2.887057588,87,3.17696516,40,4.7675295888,0.080029451199999989,4.7675403888,80,3.28718942,0.040018613600000002
,,2.887050308,127,2.9670765592,47,3.22696516,40,4.84755936,0.080029771199999988,4.84757016,80,3.3674012392,0.040207413599999991
,,2.887057588,47,2.9670873592,127,4.3674012392,40,4.9275826992,0.080023339199999987,4.9275899792,40,4.447431608,0.040015483199999993
,,2.9670765592,87,3.0470995784,47,4.4174012392,40,,,,,4.5274546272,0.040015413599999993
,,2.9670873592,47,3.0471068584,87,4.4674012392,40,,,,,4.6074875984,0.0400189336
,,3.0470995784,127,3.1271293496,47,4.5174012392,40,,,,,4.6074875984,0.0400189336
,,3.0471068584,47,3.1271401496,127,4.5674012392,40,,,,,4.6875074176,0.040015413599999993
,,3.1271293496,127,3.2071591208,47,4.6174012392,40,,,,,4.7675403888,0.0400189336
,,3.1271401496,47,3.2071699208,127,4.6674012392,40,,,,,4.7675403888,0.0400189336
,,3.2071591208,87,3.28718214,47,4.7174012392,40,,,,,4.84757016,0.0400189336
,,3.2071699208,47,3.28718942,87,4.7674012392,40,,,,,4.84757016,0.0400189336
,,3.28718214,87,3.3673510152,47,4.8174012392,40,,,,,4.9275899792,0.040015413599999993
,,3.28718942,47,3.3674012392,575,4.8674012392,40,,,,,,
,,3.3674012392,47,4.447424328,47,,,,,,,,
