numActiveSessions:vector baselineTestQoS.hostLVD[97].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[97].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[97].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[97].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[97].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[97].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[97].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[97].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[97].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[97].tcp.conn-1859 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[97].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,80,0,240,0,0,0,51,0.0854742576,51,0.0854742576,0.085474257599999991,0.5208298584,0.435355600800000017,0.5210613944,0.333997723199999983
0,1,,,,,,,,,,,0.0854742576,47,0.5208298584,47,,,,,1.3883876896,1.201324018399999801
,,,,,,,,,,,,0.0854746336,247,0.5210613944,1499,,,,,1.393700208,1.206636536800000043
,,,,,,,,,,,,0.5210613944,47,1.3883876896,1499,,,,,3.146709301822,2.95964563062200002
,,,,,,,,,,,,1.3883876896,47,1.393700208,1499,,,,,3.152054119644,2.964990448443999492
,,,,,,,,,,,,1.393700208,47,3.146709301822,1499,,,,,3.157413282844,2.970349611644000002
,,,,,,,,,,,,3.146709301822,47,3.152054119644,1499,,,,,3.1627751376,2.97571146639999994
,,,,,,,,,,,,3.152054119644,47,3.157413282844,1499,,,,,,
,,,,,,,,,,,,3.157413282844,47,3.1627751376,1499,,,,,,
,,,,,,,,,,,,3.1627751376,47,,,,,,,,
