numActiveSessions:vector baselineTestQoS.hostLVD[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[68].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[68].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[68].tcp.conn-1830 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,108,0,240,0,0,0,51,0.081163288,51,0.081163288,0.081163288,0.360725412,0.279562124000000021,0.360956948,0.204275356799999973
0,1,,,,,,,,,,,0.081163288,47,0.360725412,47,,,,,1.077892273022,0.921210681822000051
,,,,,,,,,,,,0.081163664,247,0.360956948,1499,,,,,1.083215024,0.926533432799999887
,,,,,,,,,,,,0.360956948,47,1.077892273022,1499,,,,,2.4912184984,2.3345369071999995
,,,,,,,,,,,,1.077892273022,47,1.083215024,1499,,,,,2.496534269022,2.339852677821999892
,,,,,,,,,,,,1.083215024,47,2.4912184984,1499,,,,,2.501950417022,2.345268825822000015
,,,,,,,,,,,,2.4912184984,47,2.496534269022,1499,,,,,2.507335471935,2.350653880734999915
,,,,,,,,,,,,2.496534269022,47,2.501950417022,1499,,,,,4.549363235222,4.39268164402199977
,,,,,,,,,,,,2.501950417022,47,2.507335471935,1499,,,,,4.554676351644,4.397994760443999937
,,,,,,,,,,,,2.507335471935,47,4.549363235222,1499,,,,,4.560083514319,4.40340192311899868
,,,,,,,,,,,,4.549363235222,47,4.554676351644,1499,,,,,4.565351235222,4.40866964402199988
,,,,,,,,,,,,4.554676351644,47,4.560083514319,1499,,,,,4.570762098044,4.414080506843999865
,,,,,,,,,,,,4.560083514319,47,4.565351235222,1499,,,,,4.576097470844,4.41941587964399927
,,,,,,,,,,,,4.565351235222,47,4.570762098044,1499,,,,,4.581483116,4.424801524799999425
,,,,,,,,,,,,4.570762098044,47,4.576097470844,1499,,,,,4.586858434422,4.430176843222000107
,,,,,,,,,,,,4.576097470844,47,4.581483116,1499,,,,,,
,,,,,,,,,,,,4.581483116,47,4.586858434422,1499,,,,,,
,,,,,,,,,,,,4.586858434422,47,,,,,,,,
