numActiveSessions:vector baselineTestQoS.hostFDO[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[36].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[36].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[36].tcp.conn-1928 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080298328,51,0.080298328,800,0.1685873712,0.0882890432,0.1687189072,1452,0.1687189072,0.045276469599999993
0,1,0.080298328,47,0.1685873712,47,,,,,0.2489508312,1452,0.2489508312,0.125508393599999989
0.1687189072,0,0.080298704,847,0.1687189072,1499,,,,,0.447436632,1452,0.447436632,0.323994194399999989
,,0.1687189072,47,0.2489508312,1499,,,,,0.859771309022,1452,0.859771309022,0.736328871421999984
,,0.1687192832,47,0.447436632,1499,,,,,1.259471309022,1452,1.259471309022,1.136028871421999926
,,0.2489508312,47,0.8470270752,47,,,,,1.659171309022,1452,1.659171309022,1.535728871422000091
,,0.447436632,47,0.859771309022,1499,,,,,2.058956884222,1452,2.058956884222,1.935514446621999776
,,0.859771309022,47,1.259471309022,1499,,,,,2.458630185022,1452,2.458630185022,2.33518774742200018
,,1.259471309022,47,1.659171309022,1499,,,,,2.85841238458,1452,2.85841238458,2.734969946979999725
,,1.659171309022,47,2.058956884222,1499,,,,,3.25811589578,1452,3.25811589578,3.13467345817999997
,,2.058956884222,47,2.458630185022,1499,,,,,3.65782663898,1452,3.65782663898,3.534384201379999965
,,2.458630185022,47,2.85841238458,1499,,,,,4.057609082925,1452,4.057609082925,3.934166645324999925
,,2.85841238458,47,3.25811589578,1499,,,,,4.4573316784,1452,4.4573316784,4.333889240799999577
,,3.25811589578,47,3.65782663898,1499,,,,,4.85710136,1452,4.85710136,4.73365892240000006
,,3.65782663898,47,4.057609082925,1499,,,,,,,,
,,4.057609082925,47,4.4573316784,1499,,,,,,,,
,,4.4573316784,47,4.85710136,1499,,,,,,,,
,,4.85710136,47,,,,,,,,,,
