numActiveSessions:vector baselineTestQoS.hostSSH[128].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[128].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[128].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[128].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[128].tcp.conn-2104 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[128].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[128].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
,,2.8110578488,87,2.891080868,47,3.13099572,40,4.6917458976,0.080026539199999996,4.6917531776,40,3.2112004808,0.04002533359999999
,,2.8110651288,47,2.891088148,87,3.18099572,40,4.7718431888,0.080097291200000003,4.7718539888,80,3.29125486,0.040053493599999989
,,2.891080868,127,2.9711071192,47,3.23099572,40,4.851865504,0.080022315199999999,4.851876304,80,3.3715577192,0.040298453599999991
,,2.891088148,47,2.9711179192,127,4.3715577192,40,4.9318926192,0.080027115199999998,4.9318998992,40,4.451677368,0.040011723200000001
,,2.9711071192,87,3.0511301384,47,4.4215577192,40,,,,,4.5317003872,0.040015413599999993
,,2.9711179192,47,3.0511374184,87,4.4715577192,40,,,,,4.6117301584,0.0400189336
,,3.0511301384,127,3.1311599096,47,4.5215577192,40,,,,,4.6117301584,0.0400189336
,,3.0511374184,47,3.1311707096,127,4.5715577192,40,,,,,4.6917531776,0.040015413599999993
,,3.1311599096,127,3.2111896808,47,4.6215577192,40,,,,,4.7718539888,0.040089973599999994
,,3.1311707096,47,3.2112004808,127,4.6715577192,40,,,,,4.7718539888,0.040089973599999994
,,3.2111896808,87,3.29124758,47,4.7215577192,40,,,,,4.851876304,0.0400189336
,,3.2112004808,47,3.29125486,87,4.7715577192,40,,,,,4.851876304,0.0400189336
,,3.29124758,87,3.3715074952,47,4.8215577192,40,,,,,4.9318998992,0.040015989599999995
,,3.29125486,47,3.3715577192,575,4.8715577192,40,,,,,,
,,3.3715577192,47,4.451670088,47,,,,,,,,
,,4.3715577192,87,4.451677368,87,,,,,,,,
,,4.451670088,87,4.5316931072,47,,,,,,,,
,,4.451677368,47,4.5317003872,87,,,,,,,,
,,4.5316931072,127,4.6117193584,47,,,,,,,,
,,4.5317003872,47,4.6117301584,127,,,,,,,,
,,4.6117193584,87,4.6917458976,47,,,,,,,,
,,4.6117301584,47,4.6917531776,87,,,,,,,,
,,4.6917458976,127,4.7718431888,47,,,,,,,,
,,4.6917531776,47,4.7718539888,127,,,,,,,,
,,4.7718431888,127,4.851865504,47,,,,,,,,
,,4.7718539888,47,4.851876304,127,,,,,,,,
,,4.851865504,87,4.9318926192,47,,,,,,,,
,,4.851876304,47,4.9318998992,87,,,,,,,,
,,4.9318926192,87,,,,,,,,,,
,,4.9318998992,47,,,,,,,,,,
