numActiveSessions:vector baselineTestQoS.hostFDO[55].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[55].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[55].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[55].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[55].tcp.conn-1947 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[55].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[55].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080375848,51,0.080375848,800,0.1709372912,0.090561443199999979,0.1710688272,1452,0.1710688272,0.046267509599999992
0,1,0.080375848,47,0.1709372912,47,,,,,0.2513529912,1452,0.2513529912,0.126551673599999969
0.1710688272,0,0.080376224,847,0.1710688272,1499,,,,,0.449838792,1452,0.449838792,0.325037474399999969
,,0.1710688272,47,0.2513529912,1499,,,,,0.862049789022,1452,0.862049789022,0.737248471422000004
,,0.1710692032,47,0.449838792,1499,,,,,1.261869709022,1452,1.261869709022,1.137068391421999887
,,0.2513529912,47,0.8493717952,47,,,,,1.661675709022,1452,1.661675709022,1.53687439142199977
,,0.449838792,47,0.862049789022,1499,,,,,2.061253364222,1452,2.061253364222,1.93645204662200009
,,0.862049789022,47,1.261869709022,1499,,,,,2.461040585022,1452,2.461040585022,2.336239267422000047
,,1.261869709022,47,1.661675709022,1499,,,,,2.86070286458,1452,2.86070286458,2.735901546980000087
,,1.661675709022,47,2.061253364222,1499,,,,,3.26052029578,1452,3.26052029578,3.135718978179999882
,,2.061253364222,47,2.461040585022,1499,,,,,3.66021111898,1452,3.66021111898,3.535409801380000142
,,2.461040585022,47,2.86070286458,1499,,,,,4.059893562925,1452,4.059893562925,3.935092245324999445
,,2.86070286458,47,3.26052029578,1499,,,,,4.4597300784,1452,4.4597300784,4.334928760799998655
,,3.26052029578,47,3.66021111898,1499,,,,,4.85938584,1452,4.85938584,4.7345845223999987
,,3.66021111898,47,4.059893562925,1499,,,,,,,,
,,4.059893562925,47,4.4597300784,1499,,,,,,,,
,,4.4597300784,47,4.85938584,1499,,,,,,,,
,,4.85938584,47,,,,,,,,,,
