numActiveSessions:vector baselineTestQoS.hostLVD[2].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[2].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[2].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[2].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[2].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[2].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[2].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[2].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[2].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[2].tcp.conn-1764 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[2].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,120,0,240,0,0,0,51,0.080024968,51,0.080024968,0.080024968000000001,0.1603008112,0.080275843200000001,0.1604323472,0.040342229600000001
0,1,,,,,,,,,,,0.080024968,47,0.1603008112,47,,,,,0.2406712312,0.120581113599999983
,,,,,,,,,,,,0.080025344,247,0.1604323472,1499,,,,,0.996474109022,0.87638399142199996
,,,,,,,,,,,,0.1604323472,47,0.2406712312,1499,,,,,2.195674109022,2.075583991421999556
,,,,,,,,,,,,0.2406712312,47,0.996474109022,1499,,,,,3.394874109022,3.274783991421999815
,,,,,,,,,,,,0.996474109022,47,2.195674109022,1499,,,,,4.594121858044,4.47403174044399952
,,,,,,,,,,,,2.195674109022,47,3.394874109022,1499,,,,,,
,,,,,,,,,,,,3.394874109022,47,4.594121858044,1499,,,,,,
,,,,,,,,,,,,4.594121858044,47,,,,,,,,
