numActiveSessions:vector baselineTestQoS.hostFDO[44].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[44].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[44].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[44].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[44].tcp.conn-1936 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[44].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[44].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080330968,51,0.080330968,800,0.1695768112,0.089245843199999979,0.1697083472,1452,0.1697083472,0.045693749599999999
0,1,0.080330968,47,0.1695768112,47,,,,,0.2499101912,1452,0.2499101912,0.125895593599999966
0.1697083472,0,0.080331344,847,0.1697083472,1499,,,,,0.448395992,1452,0.448395992,0.32438139440000002
,,0.1697083472,47,0.2499101912,1499,,,,,0.860730669022,1452,0.860730669022,0.736716071422000014
,,0.1697087232,47,0.448395992,1499,,,,,1.260550589022,1452,1.260550589022,1.136535991421999896
,,0.2499101912,47,0.8480304352,47,,,,,1.660130669022,1452,1.660130669022,1.536116071421999677
,,0.448395992,47,0.860730669022,1499,,,,,2.059916244222,1452,2.059916244222,1.935901646621999808
,,0.860730669022,47,1.260550589022,1499,,,,,2.459709465022,1452,2.459709465022,2.335694867422000157
,,1.260550589022,47,1.660130669022,1499,,,,,2.85937174458,1452,2.85937174458,2.7353571469800002
,,1.660130669022,47,2.059916244222,1499,,,,,3.25907525578,1452,3.25907525578,3.135060658179999557
,,2.059916244222,47,2.459709465022,1499,,,,,3.65878599898,1452,3.65878599898,3.53477140137999955
,,2.459709465022,47,2.85937174458,1499,,,,,4.058568442925,1452,4.058568442925,3.934553845324999507
,,2.85937174458,47,3.25907525578,1499,,,,,4.4582910384,1452,4.4582910384,4.334276440800000055
,,3.25907525578,47,3.65878599898,1499,,,,,4.85806072,1452,4.85806072,4.734046122399998755
,,3.65878599898,47,4.058568442925,1499,,,,,,,,
,,4.058568442925,47,4.4582910384,1499,,,,,,,,
,,4.4582910384,47,4.85806072,1499,,,,,,,,
,,4.85806072,47,,,,,,,,,,
