numActiveSessions:vector baselineTestQoS.hostSSH[23].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[23].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[23].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[23].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[23].tcp.conn-1999 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[23].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[23].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080588008,51,1.080588008,40,1.1644858504,0.083897842400000005,1.1644931304,40,1.1644931304,0.043537460799999996
0,1,0.080588008,47,1.1644858504,47,1.130588008,40,1.2447059344,0.080220083999999996,1.2447132144,40,1.2447132144,0.040212478400000001
,,1.080588008,87,1.1644931304,87,1.180588008,40,1.3248025856,0.080096651199999979,1.3248133856,80,1.3248133856,0.0400189336
,,1.1644858504,87,1.2447059344,47,1.230588008,40,1.4048192048,0.080016619199999999,1.4048264848,40,1.3248133856,0.0400189336
,,1.1644931304,47,1.2447132144,87,1.280588008,40,1.484852496,0.080033291199999994,1.484863296,80,1.4048264848,0.040012213599999998
,,1.2447059344,127,1.3248025856,47,1.330588008,40,1.5648822672,0.080029771199999988,1.5648930672,80,1.484863296,0.0400189336
,,1.2447132144,47,1.3248133856,127,1.380588008,40,1.6448988864,0.080016619199999999,1.6449061664,40,1.484863296,0.0400189336
,,1.3248025856,87,1.4048192048,47,1.430588008,40,1.725720696,0.080821809599999988,1.72577092,528,1.5648930672,0.0400189336
,,1.3248133856,47,1.4048264848,87,1.480588008,40,2.8058330488,0.080062128799999992,2.8058403288,40,1.5648930672,0.0400189336
,,1.4048192048,127,1.484852496,47,1.530588008,40,2.885856068,0.080023019199999989,2.885863348,40,1.6449061664,0.040012213599999998
,,1.4048264848,47,1.484863296,127,1.580588008,40,2.9658823192,0.080026251199999981,2.9658931192,80,1.72577092,0.04086034799999999
,,1.484852496,127,1.5648822672,47,2.72577092,40,3.0459053384,0.080023019199999989,3.0459126184,40,2.8058403288,0.040011723200000001
,,1.484863296,47,1.5648930672,127,2.77577092,40,3.1259351096,0.080029771199999988,3.1259459096,80,2.885863348,0.040015413599999993
,,1.5648822672,87,1.6448988864,47,2.82577092,40,3.2059648808,0.080029771199999988,3.2059756808,80,2.9658931192,0.0400189336
,,1.5648930672,47,1.6449061664,87,2.87577092,40,3.2859879,0.080023019199999989,3.28599518,40,2.9658931192,0.0400189336
,,1.6448988864,87,1.725720696,47,2.92577092,40,3.3661567752,0.080168875199999988,3.3662069992,528,3.0459126184,0.040018613600000002
,,1.6449061664,47,1.72577092,575,2.97577092,40,4.446269128,0.080062128799999992,4.446276408,40,3.1259459096,0.04002533359999999
,,1.72577092,47,2.8058330488,47,3.02577092,40,4.5262921472,0.080023019199999989,4.5262994272,40,3.1259459096,0.04002533359999999
