numActiveSessions:vector baselineTestQoS.hostLVD[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[36].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[36].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[36].tcp.conn-1798 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[36].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,119,0,240,0,0,0,51,0.081032728,51,0.081032728,0.081032727999999998,0.183991724,0.102958995999999996,0.18434022,0.05695770239999999
0,1,,,,,,,,,,,0.081032728,47,0.183991724,47,,,,,0.735234269022,0.607851751421999871
,,,,,,,,,,,,0.081033104,247,0.18434022,1499,,,,,0.740588418335,0.613205900734999916
,,,,,,,,,,,,0.18434022,47,0.735234269022,1499,,,,,1.805958551422,1.678576033821999928
,,,,,,,,,,,,0.735234269022,47,0.740588418335,1499,,,,,1.811278471422,1.68389595382199974
,,,,,,,,,,,,0.740588418335,47,1.805958551422,1499,,,,,1.816631157022,1.68924863942199987
,,,,,,,,,,,,1.805958551422,47,1.811278471422,1499,,,,,1.822012437822,1.694629920221999866
,,,,,,,,,,,,1.811278471422,47,1.816631157022,1499,,,,,,
,,,,,,,,,,,,1.816631157022,47,1.822012437822,1499,,,,,,
,,,,,,,,,,,,1.822012437822,47,3.826619550422,1499,,,,,,
,,,,,,,,,,,,3.826619550422,47,3.831962098044,1499,,,,,,
,,,,,,,,,,,,3.831962098044,47,3.837342942622,1499,,,,,,
,,,,,,,,,,,,3.837342942622,47,,,,,,,,
