numActiveSessions:vector baselineTestQoS.hostSSH[103].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[103].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[103].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[103].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[103].tcp.conn-2079 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[103].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[103].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080914408,51,1.080914408,40,1.1653434504,0.084429042399999986,1.1653507304,40,1.1653507304,0.0438382608
0,1,0.080914408,47,1.1653434504,47,1.130914408,40,1.2455635344,0.080220083999999996,1.2455708144,40,1.2455708144,0.040212478400000001
,,1.080914408,87,1.1653507304,87,1.180914408,40,1.3259161856,0.080352651199999985,1.3259269856,80,1.3259269856,0.0400189336
,,1.1653434504,87,1.2455635344,47,1.230914408,40,1.4059328048,0.080016619199999999,1.4059400848,40,1.3259269856,0.0400189336
,,1.1653507304,47,1.2455708144,87,1.280914408,40,1.485966096,0.080033291199999994,1.485976896,80,1.4059400848,0.040012213599999998
,,1.2455635344,127,1.3259161856,47,1.330914408,40,1.5659958672,0.080029771199999988,1.5660066672,80,1.485976896,0.0400189336
,,1.2455708144,47,1.3259269856,127,1.380914408,40,1.6460124864,0.080016619199999999,1.6460197664,40,1.485976896,0.0400189336
,,1.3259161856,87,1.4059328048,47,1.430914408,40,1.729701496,0.083689009600000002,1.72975172,528,1.5660066672,0.0400189336
,,1.3259269856,47,1.4059400848,87,1.480914408,40,2.8097748088,0.080023088800000002,2.8097820888,40,1.5660066672,0.0400189336
,,1.4059328048,127,1.485966096,47,1.530914408,40,2.889797828,0.080023019199999989,2.889805108,40,1.6460197664,0.040012213599999998
,,1.4059400848,47,1.485976896,127,1.580914408,40,2.9698272792,0.080029451199999989,2.9698380792,80,1.72975172,0.04372754799999999
,,1.485966096,127,1.5659958672,47,2.72975172,40,3.0498470984,0.08001981919999998,3.0500503784,40,2.8097820888,0.040015483199999993
,,1.485976896,47,1.5660066672,127,2.77975172,40,3.1298800696,0.080032971199999996,3.1300804696,80,2.889805108,0.040015413599999993
,,1.5659958672,87,1.6460124864,47,2.82975172,40,3.2099098408,0.080029771199999988,3.2101102408,80,2.9698380792,0.0400189336
,,1.5660066672,47,1.6460197664,87,2.87975172,40,3.28992966,0.08001981919999998,3.29013294,40,2.9698380792,0.0400189336
,,1.6460124864,87,1.729701496,47,2.92975172,40,3.3702634952,0.08033383519999998,3.3703137192,528,3.0500503784,0.04021461359999999
,,1.6460197664,47,1.72975172,575,2.97975172,40,4.450336808,0.080023088800000002,4.450344088,40,3.1300804696,0.040214933600000002
,,1.72975172,47,2.8097748088,47,3.02975172,40,4.5303598272,0.080023019199999989,4.5303671072,40,3.1300804696,0.040214933600000002
,,2.72975172,87,2.8097820888,87,3.07975172,40,4.6103892784,0.080029451199999989,4.6104000784,80,3.2101102408,0.040214933600000002
,,2.8097748088,87,2.889797828,47,3.12975172,40,4.6904126176,0.080023339199999987,4.6904198976,40,3.2101102408,0.040214933600000002
,,2.8097820888,47,2.889805108,87,3.17975172,40,4.7704420688,0.080029451199999989,4.7704528688,80,3.29013294,0.04021461359999999
,,2.889797828,127,2.9698272792,47,3.22975172,40,4.85047184,0.080029771199999988,4.85048264,80,3.3703137192,0.040372373599999996
,,2.889805108,47,2.9698380792,127,4.3703137192,40,4.9304916592,0.08001981919999998,4.9305770192,40,4.450344088,0.040015483199999993
,,2.9698272792,87,3.0498470984,47,4.4203137192,40,,,,,4.5303671072,0.040015413599999993
,,2.9698380792,47,3.0500503784,87,4.4703137192,40,,,,,4.6104000784,0.0400189336
,,3.0498470984,127,3.1298800696,47,4.5203137192,40,,,,,4.6104000784,0.0400189336
,,3.0500503784,47,3.1300804696,127,4.5703137192,40,,,,,4.6904198976,0.040015413599999993
,,3.1298800696,127,3.2099098408,47,4.6203137192,40,,,,,4.7704528688,0.0400189336
,,3.1300804696,47,3.2101102408,127,4.6703137192,40,,,,,4.7704528688,0.0400189336
,,3.2099098408,87,3.28992966,47,4.7203137192,40,,,,,4.85048264,0.0400189336
,,3.2101102408,47,3.29013294,87,4.7703137192,40,,,,,4.85048264,0.0400189336
,,3.28992966,87,3.3702634952,47,4.8203137192,40,,,,,4.9305770192,0.040096693599999996
,,3.29013294,47,3.3703137192,575,4.8703137192,40,,,,,,
,,3.3703137192,47,4.450336808,47,,,,,,,,
,,4.3703137192,87,4.450344088,87,,,,,,,,
,,4.450336808,87,4.5303598272,47,,,,,,,,
,,4.450344088,47,4.5303671072,87,,,,,,,,
,,4.5303598272,127,4.6103892784,47,,,,,,,,
,,4.5303671072,47,4.6104000784,127,,,,,,,,
,,4.6103892784,87,4.6904126176,47,,,,,,,,
,,4.6104000784,47,4.6904198976,87,,,,,,,,
,,4.6904126176,127,4.7704420688,47,,,,,,,,
