numActiveSessions:vector baselineTestQoS.hostSSH[77].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[77].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[77].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[77].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[77].tcp.conn-2053 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[77].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[77].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080808328,51,1.080808328,40,1.1650647304,0.084256402399999985,1.1650720104,40,1.1650720104,0.043740500799999998
0,1,0.080808328,47,1.1650647304,47,1.130808328,40,1.2452848144,0.080220083999999996,1.2452920944,40,1.2452920944,0.040212478400000001
,,1.080808328,87,1.1650720104,87,1.180808328,40,1.3255542656,0.08026945119999998,1.3255650656,80,1.3255650656,0.0400189336
,,1.1650647304,87,1.2452848144,47,1.230808328,40,1.4055772848,0.080023019199999989,1.4055845648,40,1.3255650656,0.0400189336
,,1.1650720104,47,1.2452920944,87,1.280808328,40,1.485604176,0.080026891200000005,1.485614976,80,1.4055845648,0.040018613600000002
,,1.2452848144,127,1.3255542656,47,1.330808328,40,1.5656339472,0.080029771199999988,1.5656447472,80,1.485614976,0.0400189336
,,1.2452920944,47,1.3255650656,127,1.380808328,40,1.6456616864,0.080027739200000002,1.6456689664,40,1.485614976,0.0400189336
,,1.3255542656,87,1.4055772848,47,1.430808328,40,1.728407736,0.082746049599999982,1.72845796,528,1.5656447472,0.0400189336
,,1.3255650656,47,1.4055845648,87,1.480808328,40,2.8085200888,0.080062128799999992,2.8085273688,40,1.5656447472,0.0400189336
,,1.4055772848,127,1.485604176,47,1.530808328,40,2.888543108,0.080023019199999989,2.888550388,40,1.6456689664,0.040023333600000002
,,1.4055845648,47,1.485614976,127,1.580808328,40,2.9685693592,0.080026251199999981,2.9685801592,80,1.72845796,0.042784587999999998
,,1.485604176,127,1.5656339472,47,2.72845796,40,3.0485923784,0.080023019199999989,3.0485996584,40,2.8085273688,0.040011723200000001
,,1.485614976,47,1.5656447472,127,2.77845796,40,3.1286221496,0.080029771199999988,3.1286329496,80,2.888550388,0.040015413599999993
,,1.5656339472,87,1.6456616864,47,2.82845796,40,3.2086519208,0.080029771199999988,3.2086627208,80,2.9685801592,0.0400189336
,,1.5656447472,47,1.6456689664,87,2.87845796,40,3.28867494,0.080023019199999989,3.28868222,40,2.9685801592,0.0400189336
,,1.6456616864,87,1.728407736,47,2.92845796,40,3.3688438152,0.080168875199999988,3.3688940392,528,3.0485996584,0.040018613600000002
,,1.6456689664,47,1.72845796,575,2.97845796,40,4.448917128,0.080023088800000002,4.448924408,40,3.1286329496,0.04002533359999999
,,1.72845796,47,2.8085200888,47,3.02845796,40,4.5289401472,0.080023019199999989,4.5289474272,40,3.1286329496,0.04002533359999999
,,2.72845796,87,2.8085273688,87,3.07845796,40,4.6089695984,0.080029451199999989,4.6089803984,80,3.2086627208,0.04002533359999999
,,2.8085200888,87,2.888543108,47,3.12845796,40,4.6889894176,0.08001981919999998,4.6890747776,40,3.2086627208,0.04002533359999999
,,2.8085273688,47,2.888550388,87,3.17845796,40,4.7690223888,0.080032971199999996,4.7691048688,80,3.28868222,0.040018613600000002
,,2.888543108,127,2.9685693592,47,3.22845796,40,4.84905216,0.080029771199999988,4.84913464,80,3.3688940392,0.040207413599999991
,,2.888550388,47,2.9685801592,127,4.3688940392,40,4.9290719792,0.08001981919999998,4.9291573392,40,4.448924408,0.040015483199999993
,,2.9685693592,87,3.0485923784,47,4.4188940392,40,,,,,4.5289474272,0.040015413599999993
,,2.9685801592,47,3.0485996584,87,4.4688940392,40,,,,,4.6089803984,0.0400189336
,,3.0485923784,127,3.1286221496,47,4.5188940392,40,,,,,4.6089803984,0.0400189336
,,3.0485996584,47,3.1286329496,127,4.5688940392,40,,,,,4.6890747776,0.040096693599999996
,,3.1286221496,127,3.2086519208,47,4.6188940392,40,,,,,4.7691048688,0.040097013599999994
,,3.1286329496,47,3.2086627208,127,4.6688940392,40,,,,,4.7691048688,0.040097013599999994
,,3.2086519208,87,3.28867494,47,4.7188940392,40,,,,,4.84913464,0.040097013599999994
,,3.2086627208,47,3.28868222,87,4.7688940392,40,,,,,4.84913464,0.040097013599999994
,,3.28867494,87,3.3688438152,47,4.8188940392,40,,,,,4.9291573392,0.040096693599999996
,,3.28868222,47,3.3688940392,575,4.8688940392,40,,,,,,
,,3.3688940392,47,4.448917128,47,,,,,,,,
,,4.3688940392,87,4.448924408,87,,,,,,,,
,,4.448917128,87,4.5289401472,47,,,,,,,,
,,4.448924408,47,4.5289474272,87,,,,,,,,
,,4.5289401472,127,4.6089695984,47,,,,,,,,
,,4.5289474272,47,4.6089803984,127,,,,,,,,
,,4.6089695984,87,4.6889894176,47,,,,,,,,
,,4.6089803984,47,4.6890747776,87,,,,,,,,
,,4.6889894176,127,4.7690223888,47,,,,,,,,
,,4.6890747776,47,4.7691048688,127,,,,,,,,
,,4.7690223888,127,4.84905216,47,,,,,,,,
,,4.7691048688,47,4.84913464,127,,,,,,,,
,,4.84905216,87,4.9290719792,47,,,,,,,,
,,4.84913464,47,4.9291573392,87,,,,,,,,
,,4.9290719792,87,,,,,,,,,,
,,4.9291573392,47,,,,,,,,,,
