numActiveSessions:vector baselineTestQoS.hostSSH[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[60].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[60].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[60].tcp.conn-2036 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080738968,51,1.080738968,40,1.1648824904,0.084143522400000003,1.1648897704,40,1.1648897704,0.043676580800000003
0,1,0.080738968,47,1.1648824904,47,1.130738968,40,1.2451025744,0.080220083999999996,1.2451098544,40,1.2451098544,0.040212478400000001
,,1.080738968,87,1.1648897704,87,1.180738968,40,1.3253176256,0.080215051199999997,1.3253284256,80,1.3253284256,0.0400189336
,,1.1648824904,87,1.2451025744,47,1.230738968,40,1.4053310448,0.08001341919999999,1.4053511248,40,1.3253284256,0.0400189336
,,1.1648897704,47,1.2451098544,87,1.280738968,40,1.485367536,0.080036491200000003,1.485378336,80,1.4053511248,0.040025013599999992
,,1.2451025744,127,1.3253176256,47,1.330738968,40,1.5653973072,0.080029771199999988,1.5654081072,80,1.485378336,0.0400189336
,,1.2451098544,47,1.3253284256,127,1.380738968,40,1.6454794464,0.080082139199999985,1.6454867264,40,1.485378336,0.0400189336
,,1.3253176256,87,1.4053310448,47,1.430738968,40,1.727561816,0.082082369599999982,1.72761204,528,1.5654081072,0.0400189336
,,1.3253284256,47,1.4053511248,87,1.480738968,40,2.8076351288,0.080023088800000002,2.8076424088,40,1.5654081072,0.0400189336
,,1.4053310448,127,1.485367536,47,1.530738968,40,2.887658148,0.080023019199999989,2.887665428,40,1.6454867264,0.040080933599999993
,,1.4053511248,47,1.485378336,127,1.580738968,40,2.9676875992,0.080029451199999989,2.9676983992,80,1.72761204,0.042120907999999998
,,1.485367536,127,1.5653973072,47,2.72761204,40,3.0477074184,0.08001981919999998,3.0477927784,40,2.8076424088,0.040015483199999993
,,1.485378336,47,1.5654081072,127,2.77761204,40,3.1277403896,0.080032971199999996,3.1278228696,80,2.887665428,0.040015413599999993
,,1.5653973072,87,1.6454794464,47,2.82761204,40,3.2077701608,0.080029771199999988,3.2078526408,80,2.9676983992,0.0400189336
,,1.5654081072,47,1.6454867264,87,2.87761204,40,3.28778998,0.08001981919999998,3.28787534,40,2.9676983992,0.0400189336
,,1.6454794464,87,1.727561816,47,2.92761204,40,3.3679978952,0.080207915199999979,3.3680481192,528,3.0477927784,0.040096693599999996
,,1.6454867264,47,1.72761204,575,2.97761204,40,4.448110248,0.080062128799999992,4.448117528,40,3.1278228696,0.040097013599999994
,,1.72761204,47,2.8076351288,47,3.02761204,40,4.5281332672,0.080023019199999989,4.5281405472,40,3.1278228696,0.040097013599999994
,,2.72761204,87,2.8076424088,87,3.07761204,40,4.6082039984,0.080070731199999994,4.6082147984,80,3.2078526408,0.040097013599999994
,,2.8076351288,87,2.887658148,47,3.12761204,40,4.6882249536,0.080020955199999993,4.6882322336,40,3.2078526408,0.040097013599999994
,,2.8076424088,47,2.887665428,87,3.17761204,40,4.7682538448,0.080028891199999979,4.7682646448,80,3.28787534,0.040096693599999996
,,2.887658148,127,2.9676875992,47,3.22761204,40,4.848283616,0.080029771199999988,4.848294416,80,3.3680481192,0.040246453599999995
,,2.887665428,47,2.9676983992,127,4.3680481192,40,4.9283049392,0.080021323199999993,4.9283122192,40,4.448117528,0.040011723200000001
,,2.9676875992,87,3.0477074184,47,4.4180481192,40,,,,,4.5281405472,0.040015413599999993
,,2.9676983992,47,3.0477927784,87,4.4680481192,40,,,,,4.6082147984,0.0400634136
,,3.0477074184,127,3.1277403896,47,4.5180481192,40,,,,,4.6082147984,0.0400634136
,,3.0477927784,47,3.1278228696,127,4.5680481192,40,,,,,4.6882322336,0.040015413599999993
,,3.1277403896,127,3.2077701608,47,4.6180481192,40,,,,,4.7682646448,0.0400189336
,,3.1278228696,47,3.2078526408,127,4.6680481192,40,,,,,4.7682646448,0.0400189336
,,3.2077701608,87,3.28778998,47,4.7180481192,40,,,,,4.848294416,0.0400189336
,,3.2078526408,47,3.28787534,87,4.7680481192,40,,,,,4.848294416,0.0400189336
,,3.28778998,87,3.3679978952,47,4.8180481192,40,,,,,4.9283122192,0.040016597599999994
,,3.28787534,47,3.3680481192,575,4.8680481192,40,,,,,,
,,3.3680481192,47,4.448110248,47,,,,,,,,
,,4.3680481192,87,4.448117528,87,,,,,,,,
,,4.448110248,87,4.5281332672,47,,,,,,,,
,,4.448117528,47,4.5281405472,87,,,,,,,,
,,4.5281332672,127,4.6082039984,47,,,,,,,,
,,4.5281405472,47,4.6082147984,127,,,,,,,,
,,4.6082039984,87,4.6882249536,47,,,,,,,,
,,4.6082147984,47,4.6882322336,87,,,,,,,,
,,4.6882249536,127,4.7682538448,47,,,,,,,,
,,4.6882322336,47,4.7682646448,127,,,,,,,,
,,4.7682538448,127,4.848283616,47,,,,,,,,
,,4.7682646448,47,4.848294416,127,,,,,,,,
,,4.848283616,87,4.9283049392,47,,,,,,,,
,,4.848294416,47,4.9283122192,87,,,,,,,,
,,4.9283049392,87,,,,,,,,,,
,,4.9283122192,47,,,,,,,,,,
