numActiveSessions:vector baselineTestQoS.hostVID[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostVID[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostVID[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostVID[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostVID[31].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[31].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostVID[31].tcp.conn-2623 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostVID[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,359,0,360,1,0,1,51,1.080143288,51,1.1638827304,0.083739442400000002,1.1640142664,0.043242068799999991
1,1,,,,,,,,,,,1.080143288,47,1.1638827304,47,,,1.2443580304,0.123585832799999988
,,,,,,,,,,,,1.080143664,247,1.1640142664,1499,,,2.000171709022,0.879399511421999898
,,,,,,,,,,,,1.1640142664,47,1.2443580304,1499,,,3.199271709022,2.078499511421999727
,,,,,,,,,,,,1.2443580304,47,2.000171709022,1499,,,4.398437222844,3.277665025243999595
,,,,,,,,,,,,2.000171709022,47,3.199271709022,1499,,,,
,,,,,,,,,,,,3.199271709022,47,4.398437222844,1499,,,,
,,,,,,,,,,,,4.398437222844,47,,,,,,
