numActiveSessions:vector baselineTestQoS.hostFDO[56].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[56].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[56].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[56].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[56].tcp.conn-1948 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[56].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[56].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080379928,51,0.080379928,800,0.1710609712,0.090681043200000005,0.1711925072,1452,0.1711925072,0.046319669600000001
0,1,0.080379928,47,0.1710609712,47,,,,,0.2514729112,1452,0.2514729112,0.126600073599999973
0.1711925072,0,0.080380304,847,0.1711925072,1499,,,,,0.449958712,1452,0.449958712,0.325085874399999917
,,0.1711925072,47,0.2514729112,1499,,,,,0.862169709022,1452,0.862169709022,0.737296871421999841
,,0.1711928832,47,0.449958712,1499,,,,,1.261989629022,1452,1.261989629022,1.137116791421999723
,,0.2514729112,47,0.8494755552,47,,,,,1.661795629022,1452,1.661795629022,1.536922791422000047
,,0.449958712,47,0.862169709022,1499,,,,,2.061373284222,1452,2.061373284222,1.936500446621999928
,,0.862169709022,47,1.261989629022,1499,,,,,2.461160505022,1452,2.461160505022,2.336287667421999882
,,1.261989629022,47,1.661795629022,1499,,,,,2.86082278458,1452,2.86082278458,2.735949946979999925
,,1.661795629022,47,2.061373284222,1499,,,,,3.26065221578,1452,3.26065221578,3.135779378179999625
,,2.061373284222,47,2.461160505022,1499,,,,,3.66034303898,1452,3.66034303898,3.535470201379999882
,,2.461160505022,47,2.86082278458,1499,,,,,4.060013482925,1452,4.060013482925,3.935140645325000165
,,2.86082278458,47,3.26065221578,1499,,,,,4.4598499984,1452,4.4598499984,4.334977160799999377
,,3.26065221578,47,3.66034303898,1499,,,,,4.85950576,1452,4.85950576,4.734632922399999425
,,3.66034303898,47,4.060013482925,1499,,,,,,,,
,,4.060013482925,47,4.4598499984,1499,,,,,,,,
,,4.4598499984,47,4.85950576,1499,,,,,,,,
,,4.85950576,47,,,,,,,,,,
