numActiveSessions:vector baselineTestQoS.hostFDO[82].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[82].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[82].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[82].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[82].tcp.conn-1974 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[82].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[82].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080486008,51,0.080486008,800,0.1742766512,0.093790643199999995,0.1744081872,1452,0.1744081872,0.047675829599999996
0,1,0.080486008,47,0.1742766512,47,,,,,0.2545908312,1452,0.2545908312,0.127858473599999966
0.1744081872,0,0.080486384,847,0.1744081872,1499,,,,,0.453076632,1452,0.453076632,0.326344274400000021
,,0.1744081872,47,0.2545908312,1499,,,,,0.865407549022,1452,0.865407549022,0.738675191421999995
,,0.1744085632,47,0.453076632,1499,,,,,1.265119549022,1452,1.265119549022,1.13838719142199984
,,0.2545908312,47,0.852721614613,47,,,,,1.664913549022,1452,1.664913549022,1.538181191421999821
,,0.453076632,47,0.865407549022,1499,,,,,2.064611124222,1452,2.064611124222,1.937878766622000087
,,0.865407549022,47,1.265119549022,1499,,,,,2.464278425022,1452,2.464278425022,2.337546067422000097
,,1.265119549022,47,1.664913549022,1499,,,,,2.86416062458,1452,2.86416062458,2.737428266979999402
,,1.664913549022,47,2.064611124222,1499,,,,,3.26377013578,1452,3.26377013578,3.137037778179999832
,,2.064611124222,47,2.464278425022,1499,,,,,3.66358087898,1452,3.66358087898,3.53684852137999959
,,2.464278425022,47,2.86416062458,1499,,,,,4.063363322925,1452,4.063363322925,3.936630965324999552
,,2.86416062458,47,3.26377013578,1499,,,,,4.4629859184,1452,4.4629859184,4.336253560799999445
,,3.26377013578,47,3.66358087898,1499,,,,,4.86272024,1452,4.86272024,4.73598788239999989
,,3.66358087898,47,4.063363322925,1499,,,,,,,,
,,4.063363322925,47,4.4629859184,1499,,,,,,,,
,,4.4629859184,47,4.86272024,1499,,,,,,,,
,,4.86272024,47,,,,,,,,,,
