numActiveSessions:vector baselineTestQoS.hostFDO[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[68].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[68].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[68].tcp.conn-1960 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[68].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080428888,51,0.080428888,800,0.1725451312,0.092116243200000002,0.1726766672,1452,0.1726766672,0.046945589599999989
0,1,0.080428888,47,0.1725451312,47,,,,,0.2529119512,1452,0.2529119512,0.127180873599999965
0.1726766672,0,0.080429264,847,0.1726766672,1499,,,,,0.451397752,1452,0.451397752,0.325666674399999965
,,0.1726766672,47,0.2529119512,1499,,,,,0.863608749022,1452,0.863608749022,0.737877671421999889
,,0.1726770432,47,0.451397752,1499,,,,,1.263440669022,1452,1.263440669022,1.137709591421999892
,,0.2529119512,47,0.850968974613,47,,,,,1.663234669022,1452,1.663234669022,1.537503591421999877
,,0.451397752,47,0.863608749022,1499,,,,,2.062812324222,1452,2.062812324222,1.937081246621999757
,,0.863608749022,47,1.263440669022,1499,,,,,2.462599545022,1452,2.462599545022,2.336868467421999707
,,1.263440669022,47,1.663234669022,1499,,,,,2.86236182458,1452,2.86236182458,2.736630746979999515
,,1.663234669022,47,2.062812324222,1499,,,,,3.26209125578,1452,3.26209125578,3.136360178179999445
,,2.062812324222,47,2.462599545022,1499,,,,,3.66190199898,1452,3.66190199898,3.536170921380000095
,,2.462599545022,47,2.86236182458,1499,,,,,4.061564522925,1452,4.061564522925,3.935833445324999665
,,2.86236182458,47,3.26209125578,1499,,,,,4.4613070384,1452,4.4613070384,4.335575960799999952
,,3.26209125578,47,3.66190199898,1499,,,,,4.86104136,1452,4.86104136,4.73531028240000039
,,3.66190199898,47,4.061564522925,1499,,,,,,,,
,,4.061564522925,47,4.4613070384,1499,,,,,,,,
,,4.4613070384,47,4.86104136,1499,,,,,,,,
,,4.86104136,47,,,,,,,,,,
