numActiveSessions:vector baselineTestQoS.hostLVD[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[57].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[57].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[57].tcp.conn-1819 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,117,0,240,0,0,0,51,0.081118408,51,0.081118408,0.081118408000000002,0.299976688,0.218858279999999959,0.300232172,0.15510930079999996
0,1,,,,,,,,,,,0.081118408,47,0.299976688,47,,,,,0.9600770048,0.814954133599999904
,,,,,,,,,,,,0.081118784,247,0.300232172,1499,,,,,0.9654880968,0.820365225600000022
,,,,,,,,,,,,0.300232172,47,0.9600770048,1499,,,,,2.255634269022,2.110511397822000025
,,,,,,,,,,,,0.9600770048,47,0.9654880968,1499,,,,,2.261034964222,2.115912093021999663
,,,,,,,,,,,,0.9654880968,47,2.255634269022,1499,,,,,2.266420019135,2.121297147934999565
,,,,,,,,,,,,2.255634269022,47,2.261034964222,1499,,,,,2.2717106168,2.126587745600000183
,,,,,,,,,,,,2.261034964222,47,2.266420019135,1499,,,,,4.270962098044,4.125839226843998712
,,,,,,,,,,,,2.266420019135,47,2.2717106168,1499,,,,,,
,,,,,,,,,,,,2.2717106168,47,4.270962098044,1499,,,,,,
,,,,,,,,,,,,4.270962098044,47,4.276266376525,1499,,,,,,
,,,,,,,,,,,,4.276266376525,47,4.281644232,1499,,,,,,
,,,,,,,,,,,,4.281644232,47,4.287058434422,1499,,,,,,
,,,,,,,,,,,,4.287058434422,47,,,,,,,,
