numActiveSessions:vector baselineTestQoS.hostFDO[0].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[0].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[0].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[0].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rtt:vector baselineTestQoS.hostFDO[0].tcp.conn-167 (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[0].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,endToEndDelay:vector baselineTestQoS.hostFDO[0].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),
0,0,0.229773239663,51,0.309982697263,51,0.309982697263,800,0.390067819663,0.080085122399999985,0.390199355663,1452,0.390199355663,0.040137108800000001
0.229773239663,1,0.309982697263,47,0.390067819663,47,,,,,0.470338615663,1452,0.470338615663,0.120276368800000004
0.390199355663,0,0.309983073263,847,0.390199355663,1499,,,,,0.470458535663,1452,0.470458535663,0.1203962888
,,0.390199355663,47,0.470338615663,1499,,,,,0.550577499663,1452,0.550577499663,0.200515252799999987
,,0.390199731663,47,0.470458535663,1499,,,,,0.550697419663,1452,0.550697419663,0.200635172799999982
,,0.470338615663,47,0.472050679663,47,,,,,0.552417339663,1452,0.552417339663,0.202355092799999968
,,0.470458535663,47,0.550577499663,1499,,,,,0.555039820463,1452,0.555039820463,0.204977573599999961
,,0.550577499663,47,0.550697419663,1499,,,,,0.63084763234,1452,0.63084763234,0.280785385476999936
,,0.550697419663,47,0.552417339663,1499,,,,,0.63096755234,1452,0.63096755234,0.280905305476999987
,,0.552417339663,47,0.555039820463,1499,,,,,0.63264723234,1452,0.63264723234,0.282584985476999949
,,0.555039820463,47,0.63084763234,1499,,,,,0.63534683234,1452,0.63534683234,0.285284585476999973
,,0.63084763234,47,0.63096755234,1499,,,,,0.63804643234,1452,0.63804643234,0.287984185476999997
,,0.63096755234,47,0.63264723234,1499,,,,,0.64072611234,1452,0.64072611234,0.290663865476999959
,,0.63264723234,47,0.63534683234,1499,,,,,0.643616945263,1452,0.643616945263,0.293554698399999923
,,0.63534683234,47,0.63804643234,1499,,,,,0.646100385263,1452,0.646100385263,0.296038138399999926
,,0.63804643234,47,0.64072611234,1499,,,,,0.71118531714,1452,0.71118531714,0.361123070276999967
,,0.64072611234,47,0.643616945263,1499,,,,,0.71130523714,1452,0.71130523714,0.361242990277000018
,,0.643616945263,47,0.646100385263,1499,,,,,0.71299019634,1452,0.71299019634,0.36292794947700002
,,0.646100385263,47,0.71118531714,1499,,,,,0.71568571634,1452,0.71568571634,0.365623469476999972
,,0.71118531714,47,0.71130523714,1499,,,,,0.71838531634,1452,0.71838531634,0.368323069476999995
,,0.71130523714,47,0.71299019634,1499,,,,,0.72106499634,1452,0.72106499634,0.371002749476999957
,,0.71299019634,47,0.71568571634,1499,,,,,0.724075749263,1452,0.724075749263,0.374013502399999974
,,0.71568571634,47,0.71838531634,1499,,,,,0.726439269263,1452,0.726439269263,0.376377022399999925
,,0.71838531634,47,0.72106499634,1499,,,,,0.729110965225,1452,0.729110965225,0.379048718361999935
,,0.72106499634,47,0.724075749263,1499,,,,,0.731824559533,1452,0.731824559533,0.381762312669999935
,,0.724075749263,47,0.726439269263,1499,,,,,0.734649414527,1452,0.734649414527,0.384587167663999916
,,0.726439269263,47,0.729110965225,1499,,,,,0.737113172127,1452,0.737113172127,0.387050925263999976
,,0.729110965225,47,0.731824559533,1499,,,,,0.739802916269,1452,0.739802916269,0.389740669405999938
,,0.731824559533,47,0.734649414527,1499,,,,,0.742507649896,1452,0.742507649896,0.392445403033000015
,,0.734649414527,47,0.737113172127,1499,,,,,0.745125306532,1452,0.745125306532,0.395063059669000014
,,0.737113172127,47,0.739802916269,1499,,,,,0.747830824699,1452,0.747830824699,0.397768577835999946
,,0.739802916269,47,0.742507649896,1499,,,,,0.79146563954,1452,0.79146563954,0.441403392677000015
,,0.742507649896,47,0.745125306532,1499,,,,,0.79158555954,1452,0.79158555954,0.441523312676999956
,,0.745125306532,47,0.747830824699,1499,,,,,0.79332908034,1452,0.79332908034,0.443266833477000019
,,0.747830824699,47,0.79146563954,1499,,,,,0.79602460034,1452,0.79602460034,0.44596235347699997
,,0.79146563954,47,0.79158555954,1499,,,,,0.79872420034,1452,0.79872420034,0.448661953476999995
,,0.79158555954,47,0.79332908034,1499,,,,,0.80140268114,1452,0.80140268114,0.451340434276999989
,,0.79332908034,47,0.79602460034,1499,,,,,0.804413434063,1452,0.804413434063,0.454351187200000004
,,0.79602460034,47,0.79872420034,1499,,,,,0.806676954063,1452,0.806676954063,0.456614707199999967
,,0.79872420034,47,0.80140268114,1499,,,,,0.809348650025,1452,0.809348650025,0.459286403161999976
,,0.80140268114,47,0.804413434063,1499,,,,,0.812063443533,1452,0.812063443533,0.462001196669999945
,,0.804413434063,47,0.806676954063,1499,,,,,0.814956297727,1452,0.814956297727,0.464894050863999928
,,0.806676954063,47,0.809348650025,1499,,,,,0.817450856927,1452,0.817450856927,0.467388610064000006
,,0.809348650025,47,0.812063443533,1499,,,,,0.820136841069,1452,0.820136841069,0.47007459420599995
,,0.812063443533,47,0.814956297727,1499,,,,,0.822865254696,1452,0.822865254696,0.472803007832999997
,,0.814956297727,47,0.817450856927,1499,,,,,0.825462991332,1452,0.825462991332,0.475400744468999933
,,0.817450856927,47,0.820136841069,1499,,,,,0.828168509499,1452,0.828168509499,0.478106262635999976
,,0.820136841069,47,0.822865254696,1499,,,,,0.830786031099,1452,0.830786031099,0.480723784235999928
,,0.822865254696,47,0.825462991332,1499,,,,,0.833510747899,1452,0.833510747899,0.483448501036000008
,,0.825462991332,47,0.828168509499,1499,,,,,0.836177844802,1452,0.836177844802,0.486115597938999941
,,0.828168509499,47,0.830786031099,1499,,,,,0.838795789602,1452,0.838795789602,0.488733542738999935
,,0.830786031099,47,0.833510747899,1499,,,,,0.84150061147,1452,0.84150061147,0.491438364606999964
,,0.833510747899,47,0.836177844802,1499,,,,,0.844219900476,1452,0.844219900476,0.494157653613000011
,,0.836177844802,47,0.838795789602,1499,,,,,0.847067180476,1452,0.847067180476,0.49700493361300002
,,0.838795789602,47,0.84150061147,1499,,,,,0.849482634732,1452,0.849482634732,0.499420387869000002
,,0.84150061147,47,0.844219900476,1499,,,,,0.852475969869,1452,0.852475969869,0.502413723005999955
,,0.844219900476,47,0.847067180476,1499,,,,,0.854850279968,1452,0.854850279968,0.504788033104999865
,,0.847067180476,47,0.849482634732,1499,,,,,0.857827680886,1452,0.857827680886,0.507765434023000004
,,0.849482634732,47,0.852475969869,1499,,,,,0.860267520886,1452,0.860267520886,0.510205274022999864
,,0.852475969869,47,0.854850279968,1499,,,,,0.863328080086,1452,0.863328080086,0.513265833223000009
,,0.854850279968,47,0.857827680886,1499,,,,,0.865616128246,1452,0.865616128246,0.515553881382999844
,,0.857827680886,47,0.860267520886,1499,,,,,0.86850292514,1452,0.86850292514,0.518440678276999908
,,0.860267520886,47,0.863328080086,1499,,,,,0.87092244514,1452,0.87092244514,0.520860198277000029
,,0.863328080086,47,0.865616128246,1499,,,,,0.87390660514,1452,0.87390660514,0.523844358277000041
,,0.865616128246,47,0.86850292514,1499,,,,,0.87626228514,1452,0.87626228514,0.526200038277000013
,,0.86850292514,47,0.87092244514,1499,,,,,0.87919932674,1452,0.87919932674,0.52913707987699987
