rxPkOk:vector(packetBytes) baselineTestQoS.router0.ppp[1].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,txPk:vector(packetBytes) baselineTestQoS.router0.ppp[1].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),
1.312044329133,47,1.314550081133,1499
1.314562649133,47,1.319826561133,1499
1.319839129133,47,1.325222961133,1499
1.325235529133,47,1.331218961133,1499
1.331231529133,47,1.335895841133,1499
1.335908409133,47,1.341292241133,1499
1.341304809133,47,1.346928481133,1499
1.346941049133,47,1.349566721133,1499
1.349579289133,47,1.351965121133,1499
1.351977689133,47,1.357361521133,1499
1.357374089133,47,1.362518081133,1499
1.362530649133,47,1.368274241133,1499
1.368286809133,47,1.373670641133,1499
1.373683209133,47,1.378587361133,1499
1.378599929133,47,1.384463441133,1499
1.384476009133,47,1.389739921133,1499
1.389752489133,47,1.394896481133,1499
1.394909049133,47,1.400412801133,1499
1.400425369133,47,1.405449441133,1499
1.405462009133,47,1.410965761133,1499
1.410978329133,47,1.416482081133,1499
1.416494649133,47,1.421398801133,1499
1.421411369133,47,1.427035041133,1499
1.427047609133,47,1.432551361133,1499
1.432563929133,47,1.437468081133,1499
1.437480649133,47,1.439506721133,1499
1.439519289133,47,1.442984401133,1499
1.442996969133,47,1.448380801133,1499
1.448393369133,47,1.453537361133,1499
1.453549929133,47,1.459053681133,1499
1.459066249133,47,1.464450081133,1499
1.464462649133,47,1.469726561133,1499
1.469739129133,47,1.475122961133,1499
1.475135529133,47,1.480279521133,1499
1.480292089133,47,1.485795841133,1499
1.485808409133,47,1.491192241133,1499
1.491204809133,47,1.496348801133,1499
1.496361369133,47,1.501865121133,1499
1.501877689133,47,1.507261521133,1499
1.507274089133,47,1.512418081133,1499
1.512430649133,47,1.517934401133,1499
1.517946969133,47,1.523330801133,1499
1.523343369133,47,1.528487361133,1499
1.528499929133,47,1.534003681133,1499
1.534016249133,47,1.539400081133,1499
1.539412649133,47,1.544676561133,1499
1.544689129133,47,1.550072961133,1499
1.550085529133,47,1.555349441133,1499
1.555362009133,47,1.560745841133,1499
1.560758409133,47,1.566142241133,1499
1.566154809133,47,1.571298801133,1499
1.571311369133,47,1.576815121133,1499
1.576827689133,47,1.582211521133,1499
1.582224089133,47,1.587368081133,1499
1.587380649133,47,1.592884401133,1499
1.592896969133,47,1.598280801133,1499
1.598293369133,47,1.603437361133,1499
1.603449929133,47,1.608953681133,1499
1.608966249133,47,1.614350081133,1499
1.614362649133,47,1.619626561133,1499
1.619639129133,47,1.625022961133,1499
1.625035529133,47,1.630179521133,1499
1.630192089133,47,1.635695841133,1499
1.635708409133,47,1.641092241133,1499
1.641104809133,47,1.646248801133,1499
1.646261369133,47,1.651765121133,1499
1.651777689133,47,1.657161521133,1499
1.657174089133,47,1.662318081133,1499
1.662330649133,47,1.667834401133,1499
1.667846969133,47,1.673230801133,1499
1.673243369133,47,1.678387361133,1499
1.678399929133,47,1.683903681133,1499
1.683916249133,47,1.689300081133,1499
1.689312649133,47,1.694576561133,1499
1.694589129133,47,1.699972961133,1499
1.699985529133,47,1.705129521133,1499
1.705142089133,47,1.710645841133,1499
1.710658409133,47,1.716042241133,1499
1.716054809133,47,1.721198801133,1499
1.721211369133,47,1.726715121133,1499
1.726727689133,47,1.732111521133,1499
1.732124089133,47,1.737268081133,1499
1.737280649133,47,1.742424641133,1499
1.742437209133,47,1.742784401133,1499
1.742796969133,47,1.748180801133,1499
1.748193369133,47,1.753337361133,1499
1.753349929133,47,1.758853681133,1499
1.758866249133,47,1.764250081133,1499
1.764262649133,47,1.769526561133,1499
1.769539129133,47,1.774922961133,1499
1.774935529133,47,1.780079521133,1499
1.780092089133,47,1.785595841133,1499
1.785608409133,47,1.790992241133,1499
1.791004809133,47,1.796148801133,1499
1.796161369133,47,1.801665121133,1499
1.801677689133,47,1.807061521133,1499
1.807074089133,47,1.812218081133,1499
1.812230649133,47,1.817734401133,1499
1.817746969133,47,1.823130801133,1499
1.823143369133,47,1.828287361133,1499
1.828299929133,47,1.833803681133,1499
1.833816249133,47,1.839200081133,1499
1.839212649133,47,1.844476561133,1499
1.844489129133,47,1.849872961133,1499
1.849885529133,47,1.855029521133,1499
1.855042089133,47,1.860545841133,1499
1.860558409133,47,1.865942241133,1499
1.865954809133,47,1.871098801133,1499
1.871111369133,47,1.876615121133,1499
1.876627689133,47,1.882011521133,1499
1.882024089133,47,1.887168081133,1499
1.887180649133,47,1.892684401133,1499
1.892696969133,47,1.898080801133,1499
1.898093369133,47,1.903237361133,1499
1.903249929133,47,1.908753681133,1499
1.908766249133,47,1.914150081133,1499
1.914162649133,47,1.919426561133,1499
1.919439129133,47,1.924822961133,1499
1.924835529133,47,1.929979521133,1499
1.929992089133,47,1.935495841133,1499
1.935508409133,47,1.940892241133,1499
1.940904809133,47,1.946048801133,1499
1.946061369133,47,1.951565121133,1499
1.951577689133,47,1.956961521133,1499
1.956974089133,47,1.962118081133,1499
1.962130649133,47,1.967634401133,1499
1.967646969133,47,1.973030801133,1499
1.973043369133,47,1.978187361133,1499
1.978199929133,47,1.983703681133,1499
1.983716249133,47,1.989100081133,1499
1.989112649133,47,1.994376561133,1499
1.994389129133,47,1.999772961133,1499
1.999785529133,47,2.004929521133,1499
2.004942089133,47,2.010445841133,1499
2.010458409133,47,2.015842241133,1499
2.015854809133,47,2.020998801133,1499
2.021011369133,47,2.026515121133,1499
2.026527689133,47,2.031911521133,1499
2.031924089133,47,2.037068081133,1499
2.037080649133,47,2.042584401133,1499
2.042596969133,47,2.047980801133,1499
2.047993369133,47,2.053137361133,1499
2.053149929133,47,2.058653681133,1499
2.058666249133,47,2.064050081133,1499
2.064062649133,47,2.069326561133,1499
2.069339129133,47,2.074722961133,1499
2.074735529133,47,2.079879521133,1499
2.079892089133,47,2.085395841133,1499
2.085408409133,47,2.090792241133,1499
2.090804809133,47,2.095948801133,1499
2.095961369133,47,2.101465121133,1499
2.101477689133,47,2.106501761133,1499
2.106514329133,47,2.106861521133,1499
2.106874089133,47,2.112018081133,1499
2.112030649133,47,2.117534401133,1499
2.117546969133,47,2.122930801133,1499
2.122943369133,47,2.128087361133,1499
2.128099929133,47,2.133603681133,1499
2.133616249133,47,2.139000081133,1499
2.139012649133,47,2.144276561133,1499
2.144289129133,47,2.149672961133,1499
2.149685529133,47,2.154829521133,1499
2.154842089133,47,2.160345841133,1499
2.160358409133,47,2.165742241133,1499
2.165754809133,47,2.170898801133,1499
2.170911369133,47,2.176415121133,1499
2.176427689133,47,2.181811521133,1499
2.181824089133,47,2.186968081133,1499
2.186980649133,47,2.192484401133,1499
2.192496969133,47,2.197880801133,1499
2.197893369133,47,2.203037361133,1499
2.203049929133,47,2.208553681133,1499
2.208566249133,47,2.213950081133,1499
2.213962649133,47,2.219226561133,1499
2.219239129133,47,2.224622961133,1499
2.224635529133,47,2.229779521133,1499
2.229792089133,47,2.235295841133,1499
2.235308409133,47,2.240692241133,1499
2.240704809133,47,2.245848801133,1499
2.245861369133,47,2.251365121133,1499
2.251377689133,47,2.256761521133,1499
2.256774089133,47,2.261918081133,1499
2.261930649133,47,2.267434401133,1499
2.267446969133,47,2.272830801133,1499
2.272843369133,47,2.277987361133,1499
2.277999929133,47,2.283503681133,1499
2.283516249133,47,2.288900081133,1499
2.288912649133,47,2.294176561133,1499
2.294189129133,47,2.299572961133,1499
2.299585529133,47,2.304729521133,1499
2.304742089133,47,2.310245841133,1499
2.310258409133,47,2.315642241133,1499
2.315654809133,47,2.320798801133,1499
2.320811369133,47,2.326315121133,1499
2.326327689133,47,2.331711521133,1499
2.331724089133,47,2.336868081133,1499
2.336880649133,47,2.342384401133,1499
2.342396969133,47,2.347780801133,1499
2.347793369133,47,2.352937361133,1499
2.352949929133,47,2.358453681133,1499
2.358466249133,47,2.363850081133,1499
2.363862649133,47,2.369126561133,1499
2.369139129133,47,2.374522961133,1499
2.374535529133,47,2.379679521133,1499
2.379692089133,47,2.385195841133,1499
2.385208409133,47,2.390592241133,1499
2.390604809133,47,2.395748801133,1499
2.395761369133,47,2.401265121133,1499
2.401277689133,47,2.406661521133,1499
2.406674089133,47,2.411818081133,1499
2.411830649133,47,2.417334401133,1499
2.417346969133,47,2.422730801133,1499
2.422743369133,47,2.427887361133,1499
2.427899929133,47,2.433403681133,1499
2.433416249133,47,2.438800081133,1499
2.438812649133,47,2.444076561133,1499
2.444089129133,47,2.449472961133,1499
2.449485529133,47,2.454629521133,1499
2.454642089133,47,2.460145841133,1499
2.460158409133,47,2.465542241133,1499
2.465554809133,47,2.470698801133,1499
2.470711369133,47,2.475855361133,1499
2.475867929133,47,2.476215121133,1499
2.476227689133,47,2.481611521133,1499
2.481624089133,47,2.486768081133,1499
2.486780649133,47,2.492284401133,1499
2.492296969133,47,2.497680801133,1499
2.497693369133,47,2.502837361133,1499
2.502849929133,47,2.508353681133,1499
2.508366249133,47,2.513750081133,1499
2.513762649133,47,2.519026561133,1499
2.519039129133,47,2.524422961133,1499
2.524435529133,47,2.529579521133,1499
2.529592089133,47,2.535095841133,1499
2.535108409133,47,2.540492241133,1499
2.540504809133,47,2.545648801133,1499
2.545661369133,47,2.551165121133,1499
2.551177689133,47,2.556561521133,1499
2.556574089133,47,2.561718081133,1499
2.561730649133,47,2.567234401133,1499
2.567246969133,47,2.572630801133,1499
2.572643369133,47,2.577787361133,1499
2.577799929133,47,2.583303681133,1499
2.583316249133,47,2.588700081133,1499
2.588712649133,47,2.593976561133,1499
2.593989129133,47,2.599372961133,1499
2.599385529133,47,2.604529521133,1499
2.604542089133,47,2.610045841133,1499
2.610058409133,47,2.615442241133,1499
2.615454809133,47,2.620598801133,1499
2.620611369133,47,2.626115121133,1499
2.626127689133,47,2.631511521133,1499
2.631524089133,47,2.636668081133,1499
2.636680649133,47,2.642184401133,1499
2.642196969133,47,2.647580801133,1499
2.647593369133,47,2.652737361133,1499
2.652749929133,47,2.658253681133,1499
2.658266249133,47,2.663650081133,1499
2.663662649133,47,2.668926561133,1499
2.668939129133,47,2.674322961133,1499
2.674335529133,47,2.679479521133,1499
2.679492089133,47,2.684995841133,1499
2.685008409133,47,2.690392241133,1499
2.690404809133,47,2.695548801133,1499
2.695561369133,47,2.701065121133,1499
2.701077689133,47,2.706461521133,1499
2.706474089133,47,2.711618081133,1499
2.711630649133,47,2.717134401133,1499
2.717146969133,47,2.722530801133,1499
2.722543369133,47,2.727687361133,1499
2.727699929133,47,2.733203681133,1499
2.733216249133,47,2.738600081133,1499
2.738612649133,47,2.743876561133,1499
2.743889129133,47,2.749272961133,1499
2.749285529133,47,2.754429521133,1499
2.754442089133,47,2.759945841133,1499
2.759958409133,47,2.765342241133,1499
2.765354809133,47,2.770498801133,1499
2.770511369133,47,2.776015121133,1499
2.776027689133,47,2.781411521133,1499
2.781424089133,47,2.786568081133,1499
2.786580649133,47,2.792084401133,1499
2.792096969133,47,2.797480801133,1499
2.797493369133,47,2.802637361133,1499
2.802649929133,47,2.808153681133,1499
2.808166249133,47,2.813550081133,1499
2.813562649133,47,2.818826561133,1499
2.818839129133,47,2.824222961133,1499
2.824235529133,47,2.829379521133,1499
2.829392089133,47,2.834895841133,1499
2.834908409133,47,2.839932481133,1499
2.839945049133,47,2.840292241133,1499
2.840304809133,47,2.845448801133,1499
2.845461369133,47,2.850965121133,1499
2.850977689133,47,2.856361521133,1499
2.856374089133,47,2.861518081133,1499
2.861530649133,47,2.867034401133,1499
2.867046969133,47,2.872430801133,1499
2.872443369133,47,2.877587361133,1499
2.877599929133,47,2.883103681133,1499
2.883116249133,47,2.888500081133,1499
2.888512649133,47,2.893776561133,1499
2.893789129133,47,2.899172961133,1499
2.899185529133,47,2.904329521133,1499
2.904342089133,47,2.909845841133,1499
2.909858409133,47,2.915242241133,1499
2.915254809133,47,2.920398801133,1499
2.920411369133,47,2.925915121133,1499
2.925927689133,47,2.931311521133,1499
2.931324089133,47,2.936468081133,1499
2.936480649133,47,2.941984401133,1499
2.941996969133,47,2.947380801133,1499
2.947393369133,47,2.952537361133,1499
2.952549929133,47,2.958053681133,1499
2.958066249133,47,2.963450081133,1499
2.963462649133,47,2.968726561133,1499
2.968739129133,47,2.974122961133,1499
2.974135529133,47,2.979279521133,1499
2.979292089133,47,2.984795841133,1499
2.984808409133,47,2.990192241133,1499
2.990204809133,47,2.995348801133,1499
2.995361369133,47,3.000865121133,1499
3.000877689133,47,3.006261521133,1499
3.006274089133,47,3.011418081133,1499
3.011430649133,47,3.016934401133,1499
3.016946969133,47,3.022330801133,1499
3.022343369133,47,3.027487361133,1499
3.027499929133,47,3.033003681133,1499
3.033016249133,47,3.038400081133,1499
3.038412649133,47,3.043676561133,1499
3.043689129133,47,3.049072961133,1499
3.049085529133,47,3.054229521133,1499
3.054242089133,47,3.059745841133,1499
3.059758409133,47,3.065142241133,1499
3.065154809133,47,3.070298801133,1499
3.070311369133,47,3.075815121133,1499
3.075827689133,47,3.081211521133,1499
3.081224089133,47,3.086368081133,1499
3.086380649133,47,3.091884401133,1499
3.091896969133,47,3.097280801133,1499
3.097293369133,47,3.102437361133,1499
3.102449929133,47,3.107953681133,1499
3.107966249133,47,3.113350081133,1499
3.113362649133,47,3.118626561133,1499
3.118639129133,47,3.124022961133,1499
3.124035529133,47,3.129179521133,1499
3.129192089133,47,3.134695841133,1499
3.134708409133,47,3.140092241133,1499
3.140104809133,47,3.145248801133,1499
3.145261369133,47,3.150765121133,1499
3.150777689133,47,3.156161521133,1499
3.156174089133,47,3.161318081133,1499
3.161330649133,47,3.166834401133,1499
3.166846969133,47,3.172230801133,1499
3.172243369133,47,3.177387361133,1499
3.177399929133,47,3.182903681133,1499
3.182916249133,47,3.188300081133,1499
3.188312649133,47,3.193576561133,1499
3.193589129133,47,3.198972961133,1499
3.198985529133,47,3.204129521133,1499
3.204142089133,47,3.209645841133,1499
3.209658409133,47,3.214682481133,1499
3.214695049133,47,3.215042241133,1499
3.215054809133,47,3.220198801133,1499
3.220211369133,47,3.225715121133,1499
3.225727689133,47,3.231111521133,1499
3.231124089133,47,3.236268081133,1499
3.236280649133,47,3.241784401133,1499
3.241796969133,47,3.247180801133,1499
3.247193369133,47,3.252337361133,1499
3.252349929133,47,3.257853681133,1499
3.257866249133,47,3.263250081133,1499
3.263262649133,47,3.268526561133,1499
3.268539129133,47,3.273922961133,1499
3.273935529133,47,3.279079521133,1499
3.279092089133,47,3.284595841133,1499
3.284608409133,47,3.289992241133,1499
3.290004809133,47,3.295148801133,1499
3.295161369133,47,3.300665121133,1499
3.300677689133,47,3.306061521133,1499
3.306074089133,47,3.311218081133,1499
3.311230649133,47,3.316734401133,1499
3.316746969133,47,3.322130801133,1499
3.322143369133,47,3.327287361133,1499
3.327299929133,47,3.332803681133,1499
3.332816249133,47,3.338200081133,1499
3.338212649133,47,3.343476561133,1499
3.343489129133,47,3.348872961133,1499
3.348885529133,47,3.354029521133,1499
3.354042089133,47,3.359545841133,1499
3.359558409133,47,3.364942241133,1499
3.364954809133,47,3.370098801133,1499
3.370111369133,47,3.375615121133,1499
3.375627689133,47,3.381011521133,1499
3.381024089133,47,3.386168081133,1499
3.386180649133,47,3.391684401133,1499
3.391696969133,47,3.397080801133,1499
3.397093369133,47,3.402237361133,1499
3.402249929133,47,3.407753681133,1499
3.407766249133,47,3.413150081133,1499
3.413162649133,47,3.418426561133,1499
3.418439129133,47,3.423822961133,1499
3.423835529133,47,3.428979521133,1499
3.428992089133,47,3.434495841133,1499
3.434508409133,47,3.439892241133,1499
3.439904809133,47,3.445048801133,1499
3.445061369133,47,3.450565121133,1499
3.450577689133,47,3.455961521133,1499
3.455974089133,47,3.461118081133,1499
3.461130649133,47,3.466634401133,1499
3.466646969133,47,3.472030801133,1499
3.472043369133,47,3.477187361133,1499
3.477199929133,47,3.482703681133,1499
3.482716249133,47,3.488100081133,1499
3.488112649133,47,3.493376561133,1499
3.493389129133,47,3.498772961133,1499
3.498785529133,47,3.503929521133,1499
3.503942089133,47,3.509445841133,1499
3.509458409133,47,3.514842241133,1499
3.514854809133,47,3.519998801133,1499
3.520011369133,47,3.525515121133,1499
3.525527689133,47,3.530911521133,1499
3.530924089133,47,3.536068081133,1499
3.536080649133,47,3.541584401133,1499
3.541596969133,47,3.546980801133,1499
3.546993369133,47,3.552137361133,1499
3.552149929133,47,3.557653681133,1499
3.557666249133,47,3.563050081133,1499
3.563062649133,47,3.568326561133,1499
3.568339129133,47,3.573722961133,1499
3.573735529133,47,3.578879521133,1499
3.578892089133,47,3.584036081133,1499
3.584048649133,47,3.584395841133,1499
3.584408409133,47,3.589792241133,1499
3.589804809133,47,3.594948801133,1499
3.594961369133,47,3.600465121133,1499
3.600477689133,47,3.605861521133,1499
3.605874089133,47,3.611018081133,1499
3.611030649133,47,3.616534401133,1499
3.616546969133,47,3.621930801133,1499
3.621943369133,47,3.627087361133,1499
3.627099929133,47,3.632603681133,1499
3.632616249133,47,3.638000081133,1499
3.638012649133,47,3.643276561133,1499
3.643289129133,47,3.648672961133,1499
3.648685529133,47,3.653829521133,1499
3.653842089133,47,3.659345841133,1499
3.659358409133,47,3.664742241133,1499
3.664754809133,47,3.669898801133,1499
3.669911369133,47,3.675415121133,1499
3.675427689133,47,3.680811521133,1499
3.680824089133,47,3.685968081133,1499
3.685980649133,47,3.691484401133,1499
3.691496969133,47,3.696880801133,1499
3.696893369133,47,3.702037361133,1499
3.702049929133,47,3.707553681133,1499
3.707566249133,47,3.712950081133,1499
3.712962649133,47,3.718226561133,1499
3.718239129133,47,3.723622961133,1499
3.723635529133,47,3.728779521133,1499
3.728792089133,47,3.734295841133,1499
3.734308409133,47,3.739692241133,1499
3.739704809133,47,3.744848801133,1499
3.744861369133,47,3.750365121133,1499
3.750377689133,47,3.755761521133,1499
3.755774089133,47,3.760918081133,1499
3.760930649133,47,3.766434401133,1499
3.766446969133,47,3.771830801133,1499
3.771843369133,47,3.776987361133,1499
3.776999929133,47,3.782503681133,1499
3.782516249133,47,3.787900081133,1499
3.787912649133,47,3.793176561133,1499
3.793189129133,47,3.798572961133,1499
3.798585529133,47,3.803729521133,1499
3.803742089133,47,3.809245841133,1499
3.809258409133,47,3.814642241133,1499
3.814654809133,47,3.819798801133,1499
3.819811369133,47,3.825315121133,1499
3.825327689133,47,3.830711521133,1499
3.830724089133,47,3.835868081133,1499
3.835880649133,47,3.841384401133,1499
3.841396969133,47,3.846780801133,1499
3.846793369133,47,3.851937361133,1499
3.851949929133,47,3.857453681133,1499
3.857466249133,47,3.862850081133,1499
3.862862649133,47,3.868126561133,1499
3.868139129133,47,3.873522961133,1499
3.873535529133,47,3.878679521133,1499
3.878692089133,47,3.884195841133,1499
3.884208409133,47,3.889592241133,1499
3.889604809133,47,3.894748801133,1499
3.894761369133,47,3.900265121133,1499
3.900277689133,47,3.905661521133,1499
3.905674089133,47,3.910818081133,1499
3.910830649133,47,3.916334401133,1499
3.916346969133,47,3.921730801133,1499
3.921743369133,47,3.926887361133,1499
3.926899929133,47,3.932403681133,1499
3.932416249133,47,3.937800081133,1499
3.937812649133,47,3.943076561133,1499
3.943089129133,47,3.948113201133,1499
3.948125769133,47,3.948472961133,1499
3.948485529133,47,3.953629521133,1499
3.953642089133,47,3.959145841133,1499
3.959158409133,47,3.964542241133,1499
3.964554809133,47,3.969698801133,1499
3.969711369133,47,3.975215121133,1499
3.975227689133,47,3.980611521133,1499
3.980624089133,47,3.985768081133,1499
3.985780649133,47,3.991284401133,1499
3.991296969133,47,3.996680801133,1499
3.996693369133,47,4.001837361133,1499
4.001849929133,47,4.007353681133,1499
4.007366249133,47,4.012750081133,1499
4.012762649133,47,4.018026561133,1499
4.018039129133,47,4.023422961133,1499
4.023435529133,47,4.028579521133,1499
4.028592089133,47,4.034095841133,1499
4.034108409133,47,4.039492241133,1499
4.039504809133,47,4.044648801133,1499
4.044661369133,47,4.050165121133,1499
4.050177689133,47,4.055561521133,1499
4.055574089133,47,4.060718081133,1499
4.060730649133,47,4.066234401133,1499
4.066246969133,47,4.071630801133,1499
4.071643369133,47,4.076787361133,1499
4.076799929133,47,4.082303681133,1499
