numActiveSessions:vector baselineTestQoS.hostFDO[6].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[6].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[6].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[6].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rtt:vector baselineTestQoS.hostFDO[6].tcp.conn-231 (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[6].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,endToEndDelay:vector baselineTestQoS.hostFDO[6].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),
0,0,0.919424795322,51,0.999688509133,51,0.999688509133,800,1.079956957133,0.080268447999999991,1.080088493133,1452,1.080088493133,0.040320434399999993
0.919424795322,1,0.999688509133,47,1.079956957133,47,,,,,1.160453693133,1452,1.160453693133,0.12068563439999999
1.080088493133,0,0.999688885133,847,1.080088493133,1499,,,,,1.160813453133,1452,1.160813453133,0.121045394400000005
,,1.080088493133,47,1.160453693133,1499,,,,,1.240811373133,1452,1.240811373133,0.201043314400000005
,,1.080088869133,47,1.160813453133,1499,,,,,1.241171133133,1452,1.241171133133,0.201403074399999992
,,1.160453693133,47,1.163923517133,47,,,,,1.244408973133,1452,1.244408973133,0.204640914399999983
,,1.160813453133,47,1.240811373133,1499,,,,,1.249925293133,1452,1.249925293133,0.210157234400000002
,,1.240811373133,47,1.241171133133,1499,,,,,1.321277693133,1452,1.321277693133,0.281509634399999984
,,1.241171133133,47,1.244408973133,1499,,,,,1.321517533133,1452,1.321517533133,0.281749474399999975
,,1.244408973133,47,1.249925293133,1499,,,,,1.324875293133,1452,1.324875293133,0.285107234399999963
,,1.249925293133,47,1.321277693133,1499,,,,,1.330391613133,1452,1.330391613133,0.290623554399999982
,,1.321277693133,47,1.321517533133,1499,,,,,1.336027853133,1452,1.336027853133,0.296259794399999941
,,1.321517533133,47,1.324875293133,1499,,,,,1.340944573133,1452,1.340944573133,0.301176514399999927
,,1.324875293133,47,1.330391613133,1499,,,,,1.346460893133,1452,1.346460893133,0.306692834399999946
,,1.330391613133,47,1.336027853133,1499,,,,,1.351617453133,1452,1.351617453133,0.311849394399999922
,,1.336027853133,47,1.340944573133,1499,,,,,1.402223693133,1452,1.402223693133,0.362455634399999946
,,1.340944573133,47,1.346460893133,1499,,,,,1.403063133133,1452,1.403063133133,0.36329507439999997
,,1.346460893133,47,1.351617453133,1499,,,,,1.406900573133,1452,1.406900573133,0.367132514399999941
,,1.351617453133,47,1.402223693133,1499,,,,,1.412296973133,1452,1.412296973133,0.372528914400000019
,,1.402223693133,47,1.403063133133,1499,,,,,1.416853933133,1452,1.416853933133,0.377085874399999963
,,1.403063133133,47,1.406900573133,1499,,,,,1.422849933133,1452,1.422849933133,0.383081874399999965
,,1.406900573133,47,1.412296973133,1499,,,,,1.428366253133,1452,1.428366253133,0.388598194399999983
,,1.412296973133,47,1.416853933133,1499,,,,,1.432803293133,1452,1.432803293133,0.393035234399999986
,,1.416853933133,47,1.422849933133,1499,,,,,1.438679373133,1452,1.438679373133,0.398911314399999937
,,1.422849933133,47,1.428366253133,1499,,,,,1.444195693133,1452,1.444195693133,0.404427634399999956
,,1.428366253133,47,1.432803293133,1499,,,,,1.449831933133,1452,1.449831933133,0.410063874399999915
,,1.432803293133,47,1.438679373133,1499,,,,,1.453309613133,1452,1.453309613133,0.413541554399999953
,,1.438679373133,47,1.444195693133,1499,,,,,1.454988493133,1452,1.454988493133,0.415220434400000003
,,1.444195693133,47,1.449831933133,1499,,,,,1.460384893133,1452,1.460384893133,0.420616834399999969
,,1.449831933133,47,1.453309613133,1499,,,,,1.465901213133,1452,1.465901213133,0.42613315439999999
,,1.453309613133,47,1.454988493133,1499,,,,,1.471057773133,1452,1.471057773133,0.431289714399999965
,,1.454988493133,47,1.460384893133,1499,,,,,1.483049773133,1452,1.483049773133,0.443281714399999968
,,1.460384893133,47,1.465901213133,1499,,,,,1.483529453133,1452,1.483529453133,0.443761394399999951
,,1.465901213133,47,1.471057773133,1499,,,,,1.487127053133,1452,1.487127053133,0.447358994399999929
,,1.471057773133,47,1.483049773133,1499,,,,,1.492643373133,1452,1.492643373133,0.452875314399999949
,,1.483049773133,47,1.483529453133,1499,,,,,1.497799933133,1452,1.497799933133,0.458031874399999925
,,1.483529453133,47,1.487127053133,1499,,,,,1.503196333133,1452,1.503196333133,0.463428274400000004
,,1.487127053133,47,1.492643373133,1499,,,,,1.508712653133,1452,1.508712653133,0.468944594400000023
,,1.492643373133,47,1.497799933133,1499,,,,,1.513869213133,1452,1.513869213133,0.4741011544
,,1.497799933133,47,1.503196333133,1499,,,,,1.519265613133,1452,1.519265613133,0.479497554399999967
,,1.503196333133,47,1.508712653133,1499,,,,,1.524781933133,1452,1.524781933133,0.485013874399999987
,,1.508712653133,47,1.513869213133,1499,,,,,1.529938493133,1452,1.529938493133,0.490170434399999963
,,1.513869213133,47,1.519265613133,1499,,,,,1.535334893133,1452,1.535334893133,0.495566834399999931
,,1.519265613133,47,1.524781933133,1499,,,,,1.540851213133,1452,1.540851213133,0.50108315439999984
,,1.524781933133,47,1.529938493133,1499,,,,,1.546007773133,1452,1.546007773133,0.506239714399999928
,,1.529938493133,47,1.535334893133,1499,,,,,1.551404173133,1452,1.551404173133,0.511636114399999895
,,1.535334893133,47,1.540851213133,1499,,,,,1.556800573133,1452,1.556800573133,0.517032514399999863
,,1.540851213133,47,1.546007773133,1499,,,,,1.562077053133,1452,1.562077053133,0.522308994399999891
,,1.546007773133,47,1.551404173133,1499,,,,,1.567593373133,1452,1.567593373133,0.52782531440000002
,,1.551404173133,47,1.556800573133,1499,,,,,1.572749933133,1452,1.572749933133,0.532981874399999885
,,1.556800573133,47,1.562077053133,1499,,,,,1.578146333133,1452,1.578146333133,0.538378274399999854
,,1.562077053133,47,1.567593373133,1499,,,,,1.583662653133,1452,1.583662653133,0.543894594399999984
,,1.567593373133,47,1.572749933133,1499,,,,,1.588819213133,1452,1.588819213133,0.549051154399999849
,,1.572749933133,47,1.578146333133,1499,,,,,1.594215613133,1452,1.594215613133,0.554447554400000039
,,1.578146333133,47,1.583662653133,1499,,,,,1.599731933133,1452,1.599731933133,0.559963874399999947
,,1.583662653133,47,1.588819213133,1499,,,,,1.604888493133,1452,1.604888493133,0.565120434400000035
,,1.588819213133,47,1.594215613133,1499,,,,,1.610284893133,1452,1.610284893133,0.570516834400000003
,,1.594215613133,47,1.599731933133,1499,,,,,1.615801213133,1452,1.615801213133,0.57603315439999991
,,1.599731933133,47,1.604888493133,1499,,,,,1.620957773133,1452,1.620957773133,0.5811897144
,,1.604888493133,47,1.610284893133,1499,,,,,1.626354173133,1452,1.626354173133,0.586586114399999965
,,1.610284893133,47,1.615801213133,1499,,,,,1.631630653133,1452,1.631630653133,0.591862594399999994
,,1.615801213133,47,1.620957773133,1499,,,,,1.637027053133,1452,1.637027053133,0.597258994399999963
,,1.620957773133,47,1.626354173133,1499,,,,,1.642543373133,1452,1.642543373133,0.60277531439999987
,,1.626354173133,47,1.631630653133,1499,,,,,1.647699933133,1452,1.647699933133,0.607931874399999959
,,1.631630653133,47,1.637027053133,1499,,,,,1.653096333133,1452,1.653096333133,0.613328274399999926
,,1.637027053133,47,1.642543373133,1499,,,,,1.658612653133,1452,1.658612653133,0.618844594399999833
,,1.642543373133,47,1.647699933133,1499,,,,,1.663769213133,1452,1.663769213133,0.624001154399999921
,,1.647699933133,47,1.653096333133,1499,,,,,1.669165613133,1452,1.669165613133,0.629397554399999889
,,1.653096333133,47,1.658612653133,1499,,,,,1.674681933133,1452,1.674681933133,0.634913874400000019
,,1.658612653133,47,1.663769213133,1499,,,,,1.679838493133,1452,1.679838493133,0.640070434399999885
,,1.663769213133,47,1.669165613133,1499,,,,,1.685234893133,1452,1.685234893133,0.645466834399999853
,,1.669165613133,47,1.674681933133,1499,,,,,1.690751213133,1452,1.690751213133,0.650983154399999983
,,1.674681933133,47,1.679838493133,1499,,,,,1.695907773133,1452,1.695907773133,0.656139714399999848
,,1.679838493133,47,1.685234893133,1499,,,,,1.701304173133,1452,1.701304173133,0.661536114400000038
,,1.685234893133,47,1.690751213133,1499,,,,,1.706580653133,1452,1.706580653133,0.666812594399999844
,,1.690751213133,47,1.695907773133,1499,,,,,1.711977053133,1452,1.711977053133,0.672208994400000035
,,1.695907773133,47,1.701304173133,1499,,,,,1.717493373133,1452,1.717493373133,0.677725314399999942
,,1.701304173133,47,1.706580653133,1499,,,,,1.722649933133,1452,1.722649933133,0.682881874400000028
,,1.706580653133,47,1.711977053133,1499,,,,,1.728046333133,1452,1.728046333133,0.6882782744
,,1.711977053133,47,1.717493373133,1499,,,,,1.733562653133,1452,1.733562653133,0.693794594399999905
,,1.717493373133,47,1.722649933133,1499,,,,,1.738719213133,1452,1.738719213133,0.698951154399999993
,,1.722649933133,47,1.728046333133,1499,,,,,1.744115613133,1452,1.744115613133,0.704347554399999961
