numActiveSessions:vector baselineTestQoS.hostFDO[3].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[3].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[3].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[3].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rtt:vector baselineTestQoS.hostFDO[3].tcp.conn-222 (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[3].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,endToEndDelay:vector baselineTestQoS.hostFDO[3].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),
0,0,0.833014561587,51,0.913121008699,51,0.913121008699,800,0.993328637133,0.080207628434000005,0.993460173133,1452,0.993460173133,0.040259614833999993
0.833014561587,1,0.913121008699,47,0.993328637133,47,,,,,1.073725213133,1452,1.073725213133,0.120524654833999988
0.993460173133,0,0.913121384699,847,0.993460173133,1499,,,,,1.074324813133,1452,1.074324813133,0.121124254833999994
,,0.993460173133,47,1.073725213133,1499,,,,,1.154217853133,1452,1.154217853133,0.201017294833999992
,,0.993460549133,47,1.074324813133,1499,,,,,1.154697533133,1452,1.154697533133,0.201496974833999974
,,1.073725213133,47,1.077434877133,47,,,,,1.157935373133,1452,1.157935373133,0.204734814833999966
,,1.074324813133,47,1.154217853133,1499,,,,,1.163331773133,1452,1.163331773133,0.21013121483399999
,,1.154217853133,47,1.154697533133,1499,,,,,1.234931533133,1452,1.234931533133,0.281730974834000001
,,1.154697533133,47,1.157935373133,1499,,,,,1.235411213133,1452,1.235411213133,0.282210654833999983
,,1.157935373133,47,1.163331773133,1499,,,,,1.238532893133,1452,1.238532893133,0.285332334834
,,1.163331773133,47,1.234931533133,1499,,,,,1.243929293133,1452,1.243929293133,0.290728734833999967
,,1.234931533133,47,1.235411213133,1499,,,,,1.249325693133,1452,1.249325693133,0.296125134833999935
,,1.235411213133,47,1.238532893133,1499,,,,,1.253283053133,1452,1.253283053133,0.300082494833999956
,,1.238532893133,47,1.243929293133,1499,,,,,1.254602173133,1452,1.254602173133,0.301401614833999963
,,1.243929293133,47,1.249325693133,1499,,,,,1.259998573133,1452,1.259998573133,0.306798014833999931
,,1.249325693133,47,1.253283053133,1499,,,,,1.315521533133,1452,1.315521533133,0.362320974833999941
,,1.253283053133,47,1.254602173133,1499,,,,,1.316121133133,1452,1.316121133133,0.362920574833999974
,,1.254602173133,47,1.259998573133,1499,,,,,1.319239053133,1452,1.319239053133,0.36603849483399997
,,1.259998573133,47,1.315521533133,1499,,,,,1.324635453133,1452,1.324635453133,0.371434894833999938
,,1.315521533133,47,1.316121133133,1499,,,,,1.330031853133,1452,1.330031853133,0.376831294834000017
,,1.316121133133,47,1.319239053133,1499,,,,,1.335308333133,1452,1.335308333133,0.382107774833999933
