numActiveSessions:vector baselineTestQoS.hostFDO[27].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[27].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[27].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[27].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rtt:vector baselineTestQoS.hostFDO[27].tcp.conn-214 (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[27].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,endToEndDelay:vector baselineTestQoS.hostFDO[27].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),
0,0,0.766728876315,51,0.846811996476,51,0.846811996476,800,0.926968049276,0.080156052799999988,0.927099585276,1452,0.927099585276,0.040208039199999989
0.766728876315,1,0.846811996476,47,0.926968049276,47,,,,,1.007255053133,1452,1.007255053133,0.120363507056999996
0.927099585276,0,0.846812372476,847,0.927099585276,1499,,,,,1.007734733133,1452,1.007734733133,0.120843187057000006
,,0.927099585276,47,1.007255053133,1499,,,,,1.087643453133,1452,1.087643453133,0.200751907056999966
,,0.927099961276,47,1.007734733133,1499,,,,,1.088123133133,1452,1.088123133133,0.201231587057000004
,,1.007255053133,47,1.010724877133,47,,,,,1.091360973133,1452,1.091360973133,0.204469427056999996
,,1.007734733133,47,1.087643453133,1499,,,,,1.092680093133,1452,1.092680093133,0.205788547057000003
,,1.087643453133,47,1.088123133133,1499,,,,,1.168012413133,1452,1.168012413133,0.281120867057000011
,,1.088123133133,47,1.091360973133,1499,,,,,1.168612013133,1452,1.168612013133,0.281720467056999933
,,1.091360973133,47,1.092680093133,1499,,,,,1.171610013133,1452,1.171610013133,0.284718467056999989
,,1.092680093133,47,1.168012413133,1499,,,,,1.177006413133,1452,1.177006413133,0.290114867056999957
,,1.168012413133,47,1.168612013133,1499,,,,,1.182402813133,1452,1.182402813133,0.295511267056999925
,,1.168612013133,47,1.171610013133,1499,,,,,1.187199613133,1452,1.187199613133,0.30030806705699997
,,1.171610013133,47,1.177006413133,1499,,,,,1.187679293133,1452,1.187679293133,0.300787747056999953
,,1.177006413133,47,1.182402813133,1499,,,,,1.193075693133,1452,1.193075693133,0.306184147056999921
,,1.182402813133,47,1.187199613133,1499,,,,,1.248486253133,1452,1.248486253133,0.361594707056999918
,,1.187199613133,47,1.187679293133,1499,,,,,1.249205773133,1452,1.249205773133,0.362314227057000003
,,1.187679293133,47,1.193075693133,1499,,,,,1.252083853133,1452,1.252083853133,0.365192307057000008
,,1.193075693133,47,1.248486253133,1499,,,,,1.257480253133,1452,1.257480253133,0.370588707056999975
,,1.248486253133,47,1.249205773133,1499,,,,,1.262996573133,1452,1.262996573133,0.376105027056999994
,,1.249205773133,47,1.252083853133,1499,,,,,1.265874653133,1452,1.265874653133,0.378983107057
,,1.252083853133,47,1.257480253133,1499,,,,,1.268153133133,1452,1.268153133133,0.381261587056999971
,,1.257480253133,47,1.262996573133,1499,,,,,1.273549533133,1452,1.273549533133,0.386657987056999939
,,1.262996573133,47,1.265874653133,1499,,,,,1.278826013133,1452,1.278826013133,0.391934467056999967
,,1.265874653133,47,1.268153133133,1499,,,,,1.284342333133,1452,1.284342333133,0.397450787056999986
,,1.268153133133,47,1.273549533133,1499,,,,,1.289618813133,1452,1.289618813133,0.402727267057000014
,,1.273549533133,47,1.278826013133,1499,,,,,1.290098493133,1452,1.290098493133,0.403206947056999996
,,1.278826013133,47,1.284342333133,1499,,,,,1.294895293133,1452,1.294895293133,0.40800374705699993
,,1.284342333133,47,1.289618813133,1499,,,,,1.300291693133,1452,1.300291693133,0.413400147057000009
,,1.289618813133,47,1.290098493133,1499,,,,,1.305808013133,1452,1.305808013133,0.418916467056999917
,,1.290098493133,47,1.294895293133,1499,,,,,1.310964573133,1452,1.310964573133,0.424073027057000005
,,1.294895293133,47,1.300291693133,1499,,,,,1.329072493133,1452,1.329072493133,0.442180947056999949
,,1.300291693133,47,1.305808013133,1499,,,,,1.329552173133,1452,1.329552173133,0.442660627056999931
,,1.305808013133,47,1.310964573133,1499,,,,,1.332670093133,1452,1.332670093133,0.445778547056999927
,,1.310964573133,47,1.329072493133,1499,,,,,1.335548173133,1452,1.335548173133,0.448656627056999933
,,1.329072493133,47,1.329552173133,1499,,,,,1.338066493133,1452,1.338066493133,0.451174947057000006
,,1.329552173133,47,1.332670093133,1499,,,,,1.343462893133,1452,1.343462893133,0.456571347056999973
,,1.332670093133,47,1.335548173133,1499,,,,,1.348739373133,1452,1.348739373133,0.461847827057000002
,,1.335548173133,47,1.338066493133,1499,,,,,1.354255693133,1452,1.354255693133,0.467364147057000021
,,1.338066493133,47,1.343462893133,1499,,,,,1.359412253133,1452,1.359412253133,0.472520707056999998
,,1.343462893133,47,1.348739373133,1499,,,,,1.364808653133,1452,1.364808653133,0.477917107056999965
,,1.348739373133,47,1.354255693133,1499,,,,,1.370205053133,1452,1.370205053133,0.483313507056999934
,,1.354255693133,47,1.359412253133,1499,,,,,1.375481533133,1452,1.375481533133,0.488589987056999961
,,1.359412253133,47,1.364808653133,1499,,,,,1.380518173133,1452,1.380518173133,0.493626627056999998
,,1.364808653133,47,1.370205053133,1499,,,,,1.380877933133,1452,1.380877933133,0.493986387056999929
,,1.370205053133,47,1.375481533133,1499,,,,,1.386274333133,1452,1.386274333133,0.499382787057000008
,,1.375481533133,47,1.380518173133,1499,,,,,1.391550813133,1452,1.391550813133,0.504659267057000036
,,1.380518173133,47,1.380877933133,1499,,,,,1.397067133133,1452,1.397067133133,0.510175587056999945
,,1.380877933133,47,1.386274333133,1499,,,,,1.402583453133,1452,1.402583453133,0.515691907056999852
,,1.386274333133,47,1.391550813133,1499,,,,,1.407979853133,1452,1.407979853133,0.521088307057000042
,,1.391550813133,47,1.397067133133,1499,,,,,1.413256333133,1452,1.413256333133,0.526364787056999847
,,1.397067133133,47,1.402583453133,1499,,,,,1.418532813133,1452,1.418532813133,0.531641267056999875
,,1.402583453133,47,1.407979853133,1499,,,,,1.423809293133,1452,1.423809293133,0.536917747056999902
,,1.407979853133,47,1.413256333133,1499,,,,,1.429085773133,1452,1.429085773133,0.54219422705699993
,,1.413256333133,47,1.418532813133,1499,,,,,1.434362253133,1452,1.434362253133,0.547470707056999958
,,1.418532813133,47,1.423809293133,1499,,,,,1.439758653133,1452,1.439758653133,0.552867107056999926
