numActiveSessions:vector baselineTestQoS.hostFDO[41].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[41].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[41].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[41].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rtt:vector baselineTestQoS.hostFDO[41].tcp.conn-212 (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[41].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,endToEndDelay:vector baselineTestQoS.hostFDO[41].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),
0,0,0.734552387528,51,0.814584953727,51,0.814584953727,800,0.894871752333,0.080286798605999992,0.895003288333,1452,0.895003288333,0.040338785005999994
0.734552387528,1,0.814584953727,47,0.894871752333,47,,,,,0.975337213133,1452,0.975337213133,0.120672709806000005
0.895003288333,0,0.814585329727,847,0.895003288333,1499,,,,,0.975816893133,1452,0.975816893133,0.121152389805999987
,,0.895003288333,47,0.975337213133,1499,,,,,1.056085053133,1452,1.056085053133,0.201420549805999992
,,0.895003664333,47,0.975816893133,1499,,,,,1.056684653133,1452,1.056684653133,0.20202014980599997
,,0.975337213133,47,0.978926957133,47,,,,,1.058963133133,1452,1.058963133133,0.204298629805999997
,,0.975816893133,47,1.056085053133,1499,,,,,1.060766013133,1452,1.060766013133,0.206101509806000004
,,1.056085053133,47,1.056684653133,1499,,,,,1.136462173133,1452,1.136462173133,0.281797669805999961
,,1.056684653133,47,1.058963133133,1499,,,,,1.136582093133,1452,1.136582093133,0.281917589806000011
,,1.058963133133,47,1.060766013133,1499,,,,,1.140183453133,1452,1.140183453133,0.285518949806000009
,,1.060766013133,47,1.136462173133,1499,,,,,1.145459933133,1452,1.145459933133,0.290795429805999926
,,1.136462173133,47,1.136582093133,1499,,,,,1.145819693133,1452,1.145819693133,0.291155189805999968
,,1.136582093133,47,1.140183453133,1499,,,,,1.150856333133,1452,1.150856333133,0.296191829806000005
,,1.140183453133,47,1.145459933133,1499,,,,,1.156136573133,1452,1.156136573133,0.301472069805999941
,,1.145459933133,47,1.145819693133,1499,,,,,1.161532973133,1452,1.161532973133,0.30686846980600002
,,1.145819693133,47,1.150856333133,1499,,,,,1.216819853133,1452,1.216819853133,0.362155349805999947
,,1.150856333133,47,1.156136573133,1499,,,,,1.217059693133,1452,1.217059693133,0.362395189805999939
,,1.156136573133,47,1.161532973133,1499,,,,,1.220537373133,1452,1.220537373133,0.365872869805999976
,,1.161532973133,47,1.216819853133,1499,,,,,1.225337933133,1452,1.225337933133,0.37067342980599993
,,1.216819853133,47,1.217059693133,1499,,,,,1.225817613133,1452,1.225817613133,0.371153109806000024
,,1.217059693133,47,1.220537373133,1499,,,,,1.231214013133,1452,1.231214013133,0.376549509805999992
,,1.220537373133,47,1.225337933133,1499,,,,,1.236494253133,1452,1.236494253133,0.381829749805999928
,,1.225337933133,47,1.225817613133,1499,,,,,1.241890653133,1452,1.241890653133,0.387226149806000006
,,1.225817613133,47,1.231214013133,1499,,,,,1.247167133133,1452,1.247167133133,0.392502629805999923
,,1.231214013133,47,1.236494253133,1499,,,,,1.247886653133,1452,1.247886653133,0.393222149806000007
,,1.236494253133,47,1.241890653133,1499,,,,,1.252563533133,1452,1.252563533133,0.397899029806000001
,,1.241890653133,47,1.247167133133,1499,,,,,1.257959933133,1452,1.257959933133,0.403295429805999969
,,1.247167133133,47,1.247886653133,1499,,,,,1.263236413133,1452,1.263236413133,0.408571909805999998
,,1.247886653133,47,1.252563533133,1499,,,,,1.268632813133,1452,1.268632813133,0.413968309805999965
,,1.252563533133,47,1.257959933133,1499,,,,,1.273189773133,1452,1.273189773133,0.41852526980600002
,,1.257959933133,47,1.263236413133,1499,,,,,1.274149133133,1452,1.274149133133,0.419484629805999985
,,1.263236413133,47,1.268632813133,1499,,,,,1.297173773133,1452,1.297173773133,0.442509269806000025
,,1.268632813133,47,1.273189773133,1499,,,,,1.297413613133,1452,1.297413613133,0.442749109806000016
,,1.273189773133,47,1.274149133133,1499,,,,,1.300771373133,1452,1.300771373133,0.446106869806000003
,,1.274149133133,47,1.297173773133,1499,,,,,1.306167773133,1452,1.306167773133,0.451503269805999971
,,1.297173773133,47,1.297413613133,1499,,,,,1.308806013133,1452,1.308806013133,0.454141509805999986
,,1.297413613133,47,1.300771373133,1499,,,,,1.311564173133,1452,1.311564173133,0.45689966980599994
,,1.300771373133,47,1.306167773133,1499,,,,,1.316840653133,1452,1.316840653133,0.462176149805999967
,,1.306167773133,47,1.308806013133,1499,,,,,1.322237053133,1452,1.322237053133,0.467572549805999935
,,1.308806013133,47,1.311564173133,1499,,,,,1.327513533133,1452,1.327513533133,0.472849029805999963
,,1.311564173133,47,1.316840653133,1499,,,,,1.332909933133,1452,1.332909933133,0.478245429805999931
,,1.316840653133,47,1.322237053133,1499,,,,,1.338426253133,1452,1.338426253133,0.48376174980599995
,,1.322237053133,47,1.327513533133,1499,,,,,1.343702733133,1452,1.343702733133,0.489038229805999977
,,1.327513533133,47,1.332909933133,1499,,,,,1.348139773133,1452,1.348139773133,0.493475269805999981
,,1.332909933133,47,1.338426253133,1499,,,,,1.348979213133,1452,1.348979213133,0.494314709806000005
,,1.338426253133,47,1.343702733133,1499,,,,,1.354495533133,1452,1.354495533133,0.499831029806000024
,,1.343702733133,47,1.348139773133,1499,,,,,1.359652093133,1452,1.359652093133,0.504987589805999891
,,1.348139773133,47,1.348979213133,1499,,,,,1.365048493133,1452,1.365048493133,0.510383989805999858
,,1.348979213133,47,1.354495533133,1499,,,,,1.370444893133,1452,1.370444893133,0.515780389806000047
,,1.354495533133,47,1.359652093133,1499,,,,,1.375721373133,1452,1.375721373133,0.521056869805999853
,,1.359652093133,47,1.365048493133,1499,,,,,1.381117773133,1452,1.381117773133,0.526453269806000043
,,1.365048493133,47,1.370444893133,1499,,,,,1.386514173133,1452,1.386514173133,0.531849669806000011
,,1.370444893133,47,1.375721373133,1499,,,,,1.391790653133,1452,1.391790653133,0.537126149806000039
,,1.375721373133,47,1.381117773133,1499,,,,,1.397306973133,1452,1.397306973133,0.542642469805999947
,,1.381117773133,47,1.386514173133,1499,,,,,1.402943213133,1452,1.402943213133,0.548278709806000017
,,1.386514173133,47,1.391790653133,1499,,,,,1.408339613133,1452,1.408339613133,0.553675109805999985
,,1.391790653133,47,1.397306973133,1499,,,,,1.413616093133,1452,1.413616093133,0.558951589806000014
,,1.397306973133,47,1.402943213133,1499,,,,,1.418772653133,1452,1.418772653133,0.564108149805999879
,,1.402943213133,47,1.408339613133,1499,,,,,1.424049133133,1452,1.424049133133,0.569384629805999906
,,1.408339613133,47,1.413616093133,1499,,,,,1.429325613133,1452,1.429325613133,0.574661109805999933
,,1.413616093133,47,1.418772653133,1499,,,,,1.434722013133,1452,1.434722013133,0.580057509805999901
,,1.418772653133,47,1.424049133133,1499,,,,,1.436520813133,1452,1.436520813133,0.581856309805999891
,,1.424049133133,47,1.429325613133,1499,,,,,1.439998493133,1452,1.439998493133,0.58533398980599993
,,1.429325613133,47,1.434722013133,1499,,,,,1.445514813133,1452,1.445514813133,0.590850309805999837
