numActiveSessions:vector baselineTestQoS.hostFDO[9].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[9].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[9].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[9].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rtt:vector baselineTestQoS.hostFDO[9].tcp.conn-154 (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[9].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,endToEndDelay:vector baselineTestQoS.hostFDO[9].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),
0,0,0.09892282377,51,0.17913228137,51,0.17913228137,800,0.25921740377,0.080085122399999985,0.25934893977,1452,0.25934893977,0.040137108800000001
0.09892282377,1,0.17913228137,47,0.25921740377,47,,,,,0.33948819977,1452,0.33948819977,0.120276368800000004
0.25934893977,0,0.17913265737,847,0.25934893977,1499,,,,,0.33960811977,1452,0.33960811977,0.1203962888
,,0.25934893977,47,0.33948819977,1499,,,,,0.41972708377,1452,0.41972708377,0.200515252799999987
,,0.25934931577,47,0.33960811977,1499,,,,,0.41984700377,1452,0.41984700377,0.200635172799999982
,,0.33948819977,47,0.34120026377,47,,,,,0.42156692377,1452,0.42156692377,0.202355092799999968
,,0.33960811977,47,0.41972708377,1499,,,,,0.42418684377,1452,0.42418684377,0.204975012799999966
,,0.41972708377,47,0.41984700377,1499,,,,,0.49996596777,1452,0.49996596777,0.280754136799999941
,,0.41984700377,47,0.42156692377,1499,,,,,0.50008588777,1452,0.50008588777,0.280874056799999992
,,0.42156692377,47,0.42418684377,1499,,,,,0.501753556296,1452,0.501753556296,0.282541725325999969
,,0.42418684377,47,0.49996596777,1499,,,,,0.50442572777,1452,0.50442572777,0.285213896799999975
,,0.49996596777,47,0.50008588777,1499,,,,,0.507176731099,1452,0.507176731099,0.287964900129
,,0.50008588777,47,0.501753556296,1499,,,,,0.509874332699,1452,0.509874332699,0.290662501728999987
,,0.501753556296,47,0.50442572777,1499,,,,,0.512496651099,1452,0.512496651099,0.293284820128999921
,,0.50442572777,47,0.507176731099,1499,,,,,0.515166146402,1452,0.515166146402,0.295954315432000013
,,0.507176731099,47,0.509874332699,1499,,,,,0.58020485177,1452,0.58020485177,0.360993020799999951
,,0.509874332699,47,0.512496651099,1499,,,,,0.58032477177,1452,0.58032477177,0.361112940800000003
,,0.512496651099,47,0.515166146402,1499,,,,,0.581991241096,1452,0.581991241096,0.36277941012600001
,,0.515166146402,47,0.58020485177,1499,,,,,0.58466461177,1452,0.58466461177,0.365452780799999985
,,0.58020485177,47,0.58032477177,1499,,,,,0.587414415899,1452,0.587414415899,0.36820258492899993
,,0.58032477177,47,0.581991241096,1499,,,,,0.590031937499,1452,0.590031937499,0.370820106528999992
,,0.581991241096,47,0.58466461177,1499,,,,,0.592734335899,1452,0.592734335899,0.373522504928999963
,,0.58466461177,47,0.587414415899,1499,,,,,0.595403831202,1452,0.595403831202,0.376192000231999944
,,0.587414415899,47,0.590031937499,1499,,,,,0.59814691787,1452,0.59814691787,0.378935086899999994
,,0.590031937499,47,0.592734335899,1499,,,,,0.60074651787,1452,0.60074651787,0.381534686899999917
,,0.592734335899,47,0.595403831202,1499,,,,,0.60347069292,1452,0.60347069292,0.384258861949999917
,,0.595403831202,47,0.59814691787,1499,,,,,0.606086526076,1452,0.606086526076,0.386874695105999919
,,0.59814691787,47,0.60074651787,1499,,,,,0.608779496332,1452,0.608779496332,0.389567665361999935
,,0.60074651787,47,0.60347069292,1499,,,,,0.611523087225,1452,0.611523087225,0.392311256254999961
,,0.60347069292,47,0.606086526076,1499,,,,,0.614134827168,1452,0.614134827168,0.394922996197999974
,,0.606086526076,47,0.608779496332,1499,,,,,0.616873587286,1452,0.616873587286,0.397661756315999979
,,0.608779496332,47,0.611523087225,1499,,,,,0.66044373577,1452,0.66044373577,0.441231904799999961
,,0.611523087225,47,0.614134827168,1499,,,,,0.66056365577,1452,0.66056365577,0.441351824800000012
,,0.614134827168,47,0.616873587286,1499,,,,,0.662228925896,1452,0.662228925896,0.443017094925999942
,,0.616873587286,47,0.66044373577,1499,,,,,0.66490349577,1452,0.66490349577,0.445691664799999996
,,0.66044373577,47,0.66056365577,1499,,,,,0.667652100699,1452,0.667652100699,0.448440269728999972
,,0.66056365577,47,0.662228925896,1499,,,,,0.670269622299,1452,0.670269622299,0.451057791328999921
,,0.662228925896,47,0.66490349577,1499,,,,,0.672972020699,1452,0.672972020699,0.453760189729000005
,,0.66490349577,47,0.667652100699,1499,,,,,0.675641516002,1452,0.675641516002,0.456429685031999986
,,0.667652100699,47,0.670269622299,1499,,,,,0.67838460267,1452,0.67838460267,0.459172771699999924
,,0.670269622299,47,0.672972020699,1499,,,,,0.68098420267,1452,0.68098420267,0.461772371699999959
,,0.672972020699,47,0.675641516002,1499,,,,,0.683644530876,1452,0.683644530876,0.464432699906
,,0.675641516002,47,0.67838460267,1499,,,,,0.686344130876,1452,0.686344130876,0.467132299906000023
,,0.67838460267,47,0.68098420267,1499,,,,,0.689017181132,1452,0.689017181132,0.469805350161999977
,,0.68098420267,47,0.683644530876,1499,,,,,0.691760772025,1452,0.691760772025,0.472548941055000002
,,0.683644530876,47,0.686344130876,1499,,,,,0.694372511968,1452,0.694372511968,0.475160680998000015
,,0.686344130876,47,0.689017181132,1499,,,,,0.697111272086,1452,0.697111272086,0.477899441116000021
,,0.689017181132,47,0.691760772025,1499,,,,,0.699792151286,1452,0.699792151286,0.48058032031599995
,,0.691760772025,47,0.694372511968,1499,,,,,0.702391751286,1452,0.702391751286,0.483179920315999986
,,0.694372511968,47,0.697111272086,1499,,,,,0.705280598646,1452,0.705280598646,0.486068767675999932
,,0.697111272086,47,0.699792151286,1499,,,,,0.70778771554,1452,0.70778771554,0.488575884570000005
,,0.699792151286,47,0.702391751286,1499,,,,,0.71044707554,1452,0.71044707554,0.491235244570000005
,,0.702391751286,47,0.705280598646,1499,,,,,0.71311011634,1452,0.71311011634,0.493898285370000021
,,0.705280598646,47,0.70778771554,1499,,,,,0.71580563634,1452,0.71580563634,0.496593805369999972
,,0.70778771554,47,0.71044707554,1499,,,,,0.71850523634,1452,0.71850523634,0.499293405369999996
,,0.71044707554,47,0.71311011634,1499,,,,,0.72118491634,1452,0.72118491634,0.501973085369999958
,,0.71311011634,47,0.71580563634,1499,,,,,0.723955829263,1452,0.723955829263,0.504743998292999982
,,0.71580563634,47,0.71850523634,1499,,,,,0.726559189263,1452,0.726559189263,0.507347358292999926
,,0.71850523634,47,0.72118491634,1499,,,,,0.729230885225,1452,0.729230885225,0.510019054255000045
,,0.72118491634,47,0.723955829263,1499,,,,,0.731944479533,1452,0.731944479533,0.512732648562999935
,,0.723955829263,47,0.726559189263,1499,,,,,0.734529494527,1452,0.734529494527,0.515317663557000036
,,0.726559189263,47,0.729230885225,1499,,,,,0.737233092127,1452,0.737233092127,0.518021261156999865
,,0.729230885225,47,0.731944479533,1499,,,,,0.739922836269,1452,0.739922836269,0.52071100529900005
,,0.731944479533,47,0.734529494527,1499,,,,,0.742627569896,1452,0.742627569896,0.523415738925999905
,,0.734529494527,47,0.737233092127,1499,,,,,0.745245226532,1452,0.745245226532,0.526033395562000014
,,0.737233092127,47,0.739922836269,1499,,,,,0.747950744699,1452,0.747950744699,0.528738913728999946
,,0.739922836269,47,0.742627569896,1499,,,,,0.750648346299,1452,0.750648346299,0.531436515328999934
,,0.742627569896,47,0.745245226532,1499,,,,,0.753310904699,1452,0.753310904699,0.534099073728999893
,,0.745245226532,47,0.747950744699,1499,,,,,0.755980400002,1452,0.755980400002,0.536768569031999873
,,0.747950744699,47,0.750648346299,1499,,,,,0.75862228747,1452,0.75862228747,0.539410456499999965
,,0.750648346299,47,0.753310904699,1499,,,,,0.76132308667,1452,0.76132308667,0.542111255699999847
,,0.753310904699,47,0.755980400002,1499,,,,,0.764241975676,1452,0.764241975676,0.545030144705999972
,,0.755980400002,47,0.75862228747,1499,,,,,0.766701735676,1452,0.766701735676,0.547489904706000005
,,0.75862228747,47,0.76132308667,1499,,,,,0.769363670732,1452,0.769363670732,0.550151839761999992
,,0.76132308667,47,0.764241975676,1499,,,,,0.772018365069,1452,0.772018365069,0.552806534099000044
,,0.764241975676,47,0.766701735676,1499,,,,,0.774732515168,1452,0.774732515168,0.555520684198000045
,,0.766701735676,47,0.769363670732,1499,,,,,0.777370076086,1452,0.777370076086,0.55815824511599987
,,0.769363670732,47,0.772018365069,1499,,,,,0.780029836086,1452,0.780029836086,0.560818005115999882
,,0.772018365069,47,0.774732515168,1499,,,,,0.782730635286,1452,0.782730635286,0.563518804315999985
,,0.774732515168,47,0.777370076086,1499,,,,,0.785519482646,1452,0.785519482646,0.566307651675999943
