numActiveSessions:vector baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[5].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[5].ppp[0].ppp (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,rtt:vector baselineTestQoS.hostFDO[5].tcp.conn-183 (#0 - testingConfigurator-0-20240322-12:45:14-25600),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),,endToEndDelay:vector baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator-0-20240322-12:45:14-25600),
0,0,0.370099526425,51,0.450308984025,51,0.450308984025,800,0.530394106425,0.080085122399999985,0.530525642425,1452,0.530525642425,0.040137108800000001
0.370099526425,1,0.450308984025,47,0.530394106425,47,,,,,0.610664902425,1452,0.610664902425,0.120276368800000004
0.530525642425,0,0.450309360025,847,0.530525642425,1499,,,,,0.610784822425,1452,0.610784822425,0.1203962888
,,0.530525642425,47,0.610664902425,1499,,,,,0.690903786425,1452,0.690903786425,0.200515252799999987
,,0.530526018425,47,0.610784822425,1499,,,,,0.691023706425,1452,0.691023706425,0.200635172799999982
,,0.610664902425,47,0.612355071225,47,,,,,0.692761571225,1452,0.692761571225,0.202373037599999971
,,0.610784822425,47,0.690903786425,1499,,,,,0.695473311168,1452,0.695473311168,0.205084777542999973
,,0.690903786425,47,0.691023706425,1499,,,,,0.771218765069,1452,0.771218765069,0.280830231443999987
,,0.691023706425,47,0.692761571225,1499,,,,,0.771338685069,1452,0.771338685069,0.280950151443999928
,,0.692761571225,47,0.695473311168,1499,,,,,0.773077725069,1452,0.773077725069,0.282689191443999953
,,0.695473311168,47,0.771218765069,1499,,,,,0.775771955168,1452,0.775771955168,0.285383421543000003
,,0.771218765069,47,0.771338685069,1499,,,,,0.778649356086,1452,0.778649356086,0.288260822460999931
,,0.771338685069,47,0.773077725069,1499,,,,,0.781069276086,1452,0.781069276086,0.290680742460999951
,,0.773077725069,47,0.775771955168,1499,,,,,0.784009915286,1452,0.784009915286,0.293621381660999934
,,0.775771955168,47,0.778649356086,1499,,,,,0.786458922646,1452,0.786458922646,0.296070389021000022
,,0.778649356086,47,0.781069276086,1499,,,,,0.851457649069,1452,0.851457649069,0.361069115443999997
,,0.781069276086,47,0.784009915286,1499,,,,,0.851577569069,1452,0.851577569069,0.361189035443999937
,,0.784009915286,47,0.786458922646,1499,,,,,0.853555249869,1452,0.853555249869,0.363166716243999986
,,0.786458922646,47,0.851457649069,1499,,,,,0.855929559968,1452,0.855929559968,0.365541026343000006
,,0.851457649069,47,0.851577569069,1499,,,,,0.858910720886,1452,0.858910720886,0.368522187260999943
,,0.851577569069,47,0.853555249869,1499,,,,,0.861346800886,1452,0.861346800886,0.370958267261000005
,,0.853555249869,47,0.855929559968,1499,,,,,0.864287440086,1452,0.864287440086,0.373898906460999989
,,0.855929559968,47,0.858910720886,1499,,,,,0.866695408246,1452,0.866695408246,0.376306874620999985
,,0.858910720886,47,0.861346800886,1499,,,,,0.86986468354,1452,0.86986468354,0.379476149915000003
,,0.861346800886,47,0.864287440086,1499,,,,,0.87204436354,1452,0.87204436354,0.381655829915000019
,,0.864287440086,47,0.866695408246,1499,,,,,0.87520580514,1452,0.87520580514,0.384817271515000001
,,0.866695408246,47,0.86986468354,1499,,,,,0.87744156514,1452,0.87744156514,0.38705303151499992
,,0.86986468354,47,0.87204436354,1499,,,,,0.88037860674,1452,0.88037860674,0.389990073115
,,0.87204436354,47,0.87520580514,1499,,,,,0.88279972594,1452,0.88279972594,0.392411192314999988
,,0.87520580514,47,0.87744156514,1499,,,,,0.885950318863,1452,0.885950318863,0.395561785238000006
,,0.87744156514,47,0.88037860674,1499,,,,,0.888054078863,1452,0.888054078863,0.397665545238000015
,,0.88037860674,47,0.88279972594,1499,,,,,0.931780225276,1452,0.931780225276,0.441391691651000004
,,0.88279972594,47,0.885950318863,1499,,,,,0.931900145276,1452,0.931900145276,0.441511611650999944
,,0.885950318863,47,0.888054078863,1499,,,,,0.935377825276,1452,0.935377825276,0.444989291650999983
,,0.888054078863,47,0.931780225276,1499,,,,,0.938255905276,1452,0.938255905276,0.447867371650999988
,,0.931780225276,47,0.931900145276,1499,,,,,0.940774225276,1452,0.940774225276,0.45038569165099995
,,0.931900145276,47,0.935377825276,1499,,,,,0.941973425276,1452,0.941973425276,0.451584891651000017
,,0.935377825276,47,0.938255905276,1499,,,,,0.945930785276,1452,0.945930785276,0.455542251650999928
,,0.938255905276,47,0.940774225276,1499,,,,,0.947010065276,1452,0.947010065276,0.456621531650999944
,,0.940774225276,47,0.941973425276,1499,,,,,0.950247905276,1452,0.950247905276,0.45985937165099999
,,0.941973425276,47,0.945930785276,1499,,,,,0.95240604834,1452,0.95240604834,0.462017514714999963
,,0.945930785276,47,0.947010065276,1499,,,,,0.95556340994,1452,0.95556340994,0.465174876314999983
,,0.947010065276,47,0.950247905276,1499,,,,,0.95765932994,1452,0.95765932994,0.467270796315000012
,,0.950247905276,47,0.95240604834,1499,,,,,0.96096021154,1452,0.96096021154,0.470571677914999984
,,0.95240604834,47,0.95556340994,1499,,,,,0.96303741074,1452,0.96303741074,0.472648877114999919
,,0.95556340994,47,0.95765932994,1499,,,,,0.966287603663,1452,0.966287603663,0.475899070038000024
,,0.95765932994,47,0.96096021154,1499,,,,,0.968411683663,1452,0.968411683663,0.478023150037999997
,,0.96096021154,47,0.96303741074,1499,,,,,0.971653250025,1452,0.971653250025,0.481264716400000012
,,0.96303741074,47,0.966287603663,1499,,,,,0.974018093133,1452,0.974018093133,0.483629559508000015
,,0.966287603663,47,0.968411683663,1499,,,,,0.977735613133,1452,0.977735613133,0.487347079507999934
,,0.968411683663,47,0.971653250025,1499,,,,,0.979178413133,1452,0.979178413133,0.488789879508000011
,,0.971653250025,47,0.974018093133,1499,,,,,0.983739133133,1452,0.983739133133,0.493350599507999973
,,0.974018093133,47,0.977735613133,1499,,,,,0.987580333133,1452,0.987580333133,0.497191799507999963
,,0.977735613133,47,0.979178413133,1499,,,,,0.988899453133,1452,0.988899453133,0.49851091950799997
,,0.979178413133,47,0.983739133133,1499,,,,,0.994299613133,1452,0.994299613133,0.503911079507999957
,,0.983739133133,47,0.987580333133,1499,,,,,0.994659373133,1452,0.994659373133,0.504270839508
,,0.987580333133,47,0.988899453133,1499,,,,,0.999696013133,1452,0.999696013133,0.509307479507999925
,,0.988899453133,47,0.994299613133,1499,,,,,0.999939933133,1452,0.999939933133,0.509551399507999878
,,0.994299613133,47,0.994659373133,1499,,,,,1.004976573133,1452,1.004976573133,0.514588039508000025
,,0.994659373133,47,0.999696013133,1499,,,,,1.006415613133,1452,1.006415613133,0.516027079507999972
,,0.999696013133,47,0.999939933133,1499,,,,,1.010492893133,1452,1.010492893133,0.520104359507999933
,,0.999939933133,47,1.004976573133,1499,,,,,1.015656973133,1452,1.015656973133,0.525268439507999838
,,1.004976573133,47,1.006415613133,1499,,,,,1.017096013133,1452,1.017096013133,0.526707479508000006
,,1.006415613133,47,1.010492893133,1499,,,,,1.021053373133,1452,1.021053373133,0.530664839508000029
,,1.010492893133,47,1.015656973133,1499,,,,,1.025130653133,1452,1.025130653133,0.534742119507999989
,,1.015656973133,47,1.017096013133,1499,,,,,1.026449773133,1452,1.026449773133,0.536061239507999995
,,1.017096013133,47,1.021053373133,1499,,,,,1.031726253133,1452,1.031726253133,0.541337719508000024
,,1.021053373133,47,1.025130653133,1499,,,,,1.031966093133,1452,1.031966093133,0.541577559507999903
,,1.025130653133,47,1.026449773133,1499,,,,,1.037126413133,1452,1.037126413133,0.54673787950800001
,,1.026449773133,47,1.031726253133,1499,,,,,1.038445533133,1452,1.038445533133,0.548056999508000018
,,1.031726253133,47,1.031966093133,1499,,,,,1.042530333133,1452,1.042530333133,0.552141799508000017
,,1.031966093133,47,1.037126413133,1499,,,,,1.046127933133,1452,1.046127933133,0.555739399507999994
,,1.037126413133,47,1.038445533133,1499,,,,,1.047806813133,1452,1.047806813133,0.557418279508000045
