numActiveSessions:vector baselineTestQoS.hostVID[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[20].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[20].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[20].tcp.conn-256 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,419,0,360,0.603929906175,0,0.603929906175,51,0.684139363775,51,0.764223078076,0.080083714301000002,0.764354614076,0.040188980700999993,1.537845353634,100000
0.603929906175,1,3.066792745634,5,4.066792745634,1,1.537845353634,316,1.537845353634,360,3.066792745634,1,0.684139363775,47,0.764223078076,47,1.617919241634,0.080073887999999981,0.844692250858,0.120526617483000002,3.066792745634,197500
,,4.066792745634,4,,,3.066792745634,419,3.066792745634,360,,,0.684139739775,247,0.764354614076,1499,3.147287561634,0.080494815999999996,0.844812170858,0.120646537482999998,,
,,,,,,,,,,,,0.764354614076,47,0.844692250858,1499,,,0.924931134858,0.200765501482999985,,
,,,,,,,,,,,,0.844692250858,47,0.844812170858,1499,,,0.925051054858,0.20088542148299998,,
,,,,,,,,,,,,0.844812170858,47,0.924931134858,1499,,,0.930067824476,0.205902191100999997,,
,,,,,,,,,,,,0.924931134858,47,0.925051054858,1499,,,0.933879153948,0.209713520572999966,,
,,,,,,,,,,,,0.925051054858,47,0.930067824476,1499,,,1.005348899658,0.281183266282999942,,
,,,,,,,,,,,,0.930067824476,47,0.933879153948,1499,,,1.005592499658,0.281426866282999953,,
,,,,,,,,,,,,0.933879153948,47,1.005348899658,1499,,,1.009222469276,0.285056835900999948,,
