numActiveSessions:vector baselineTestQoS.hostVID[17].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[17].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[17].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[17].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[17].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[17].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[17].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[17].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[17].tcp.conn-229 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[17].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[17].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,305,0,360,0.303119133846,0,0.303119133846,51,0.383328591446,51,0.463360433846,0.080031842399999996,0.463491969846,0.040137108800000001,1.136405833634,100000
0.303119133846,1,2.600776433634,5,3.600776433634,1,1.136405833634,311,1.136405833634,360,2.600776433634,1,0.383328591446,47,0.463360433846,47,1.216509801634,0.080103967999999997,0.543730853846,0.120375992799999997,2.600776433634,194375
,,3.600776433634,4,4.600776433634,2,2.600776433634,357,2.600776433634,360,,,0.383328967446,247,0.463491969846,1499,2.682690521634,0.081914087999999995,0.543850773846,0.120495912799999992,4.291716033634,223125
,,4.291716033634,9,,,4.291716033634,408,4.291716033634,360,,,0.463491969846,47,0.543730853846,1499,4.372544041634,0.080828008000000006,0.623969737846,0.200614876800000007,,
,,4.600776433634,8,,,,,,,,,0.543730853846,47,0.543850773846,1499,,,0.624089657846,0.200734796800000003,,
,,,,,,,,,,,,0.543850773846,47,0.623969737846,1499,,,0.627620136466,0.204265275420000002,,
,,,,,,,,,,,,0.623969737846,47,0.624089657846,1499,,,0.632959929263,0.209605068216999978,,
,,,,,,,,,,,,0.624089657846,47,0.627620136466,1499,,,0.704208621846,0.280853760800000017,,
,,,,,,,,,,,,0.627620136466,47,0.632959929263,1499,,,0.704328541846,0.280973680799999957,,
,,,,,,,,,,,,0.632959929263,47,0.704208621846,1499,,,0.707917581266,0.284562720219999953,,
,,,,,,,,,,,,0.704208621846,47,0.704328541846,1499,,,0.713161454063,0.289806593016999957,,
,,,,,,,,,,,,0.704328541846,47,0.707917581266,1499,,,0.718566389586,0.295211528539999988,,
,,,,,,,,,,,,0.707917581266,47,0.713161454063,1499,,,0.723913246386,0.30055838534000001,,
,,,,,,,,,,,,0.713161454063,47,0.718566389586,1499,,,0.729232262733,0.305877401686999949,,
,,,,,,,,,,,,0.718566389586,47,0.723913246386,1499,,,0.734643948428,0.311289087382000006,,
,,,,,,,,,,,,0.723913246386,47,0.729232262733,1499,,,0.784775380086,0.361420519039999941,,
,,,,,,,,,,,,0.729232262733,47,0.734643948428,1499,,,0.784895300086,0.361540439039999992,,
,,,,,,,,,,,,0.734643948428,47,0.784775380086,1499,,,0.788395106066,0.365040245019999985,,
,,,,,,,,,,,,0.784775380086,47,0.784895300086,1499,,,0.793773008463,0.370418147416999963,,
,,,,,,,,,,,,0.784895300086,47,0.788395106066,1499,,,0.799123994386,0.375769133339999948,,
,,,,,,,,,,,,0.788395106066,47,0.793773008463,1499,,,0.804578814564,0.381223953517999978,,
,,,,,,,,,,,,0.793773008463,47,0.799123994386,1499,,,0.809824955186,0.386470094139999995,,
,,,,,,,,,,,,0.799123994386,47,0.804578814564,1499,,,0.815240194028,0.39188533298200001,,
,,,,,,,,,,,,0.804578814564,47,0.809824955186,1499,,,0.82054951749,0.39719465644399998,,
,,,,,,,,,,,,0.809824955186,47,0.815240194028,1499,,,0.825834165972,0.402479304925999923,,
,,,,,,,,,,,,0.815240194028,47,0.82054951749,1499,,,0.831404997559,0.408050136512999926,,
,,,,,,,,,,,,0.82054951749,47,0.825834165972,1499,,,0.836587146402,0.413232285355999982,,
,,,,,,,,,,,,0.825834165972,47,0.831404997559,1499,,,0.842105021015,0.418750159969,,
,,,,,,,,,,,,0.831404997559,47,0.836587146402,1499,,,0.847269018076,0.423914157030000014,,
,,,,,,,,,,,,0.836587146402,47,0.842105021015,1499,,,0.852741469148,0.42938660810200002,,
,,,,,,,,,,,,0.842105021015,47,0.847269018076,1499,,,0.857938792834,0.43458393178799992,,
,,,,,,,,,,,,0.847269018076,47,0.852741469148,1499,,,0.865114264086,0.44175940303999994,,
,,,,,,,,,,,,0.852741469148,47,0.857938792834,1499,,,0.868753510066,0.445398649019999924,,
,,,,,,,,,,,,0.857938792834,47,0.865114264086,1499,,,0.874471430866,0.451116569819999922,,
,,,,,,,,,,,,0.865114264086,47,0.868753510066,1499,,,0.879461279186,0.456106418139999967,,
,,,,,,,,,,,,0.868753510066,47,0.874471430866,1499,,,0.885008959186,0.461654098140000022,,
