numActiveSessions:vector baselineTestQoS.hostVID[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[12].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[12].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[12].tcp.conn-242 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,314,0,360,0.446896131644,0,0.446896131644,51,0.527105589244,51,0.607137431644,0.080031842399999996,0.607268967644,0.040137108800000001,1.284379593634,100000
0.446896131644,1,3.006938201634,5,4.006938201634,1,1.284379593634,362,1.284379593634,360,3.006938201634,1,0.527105589244,47,0.607137431644,47,1.365307961634,0.080928368,0.687592050076,0.120460191231999996,3.006938201634,226250
,,4.006938201634,4,,,3.006938201634,319,3.006938201634,360,,,0.527105965244,247,0.607268967644,1499,3.087432441634,0.080494239999999994,0.687711970076,0.120580111231999991,4.556781729634,199375
,,4.556781729634,9,,,4.556781729634,383,4.556781729634,360,,,0.607268967644,47,0.687592050076,1499,4.636921801634,0.080140072000000006,0.767830934076,0.200699075231999978,,
,,,,,,,,,,,,0.687592050076,47,0.687711970076,1499,,,0.767950854076,0.200818995231999973,,
,,,,,,,,,,,,0.687711970076,47,0.767830934076,1499,,,0.772104184348,0.204972325503999963,,
,,,,,,,,,,,,0.767830934076,47,0.767950854076,1499,,,0.776755460886,0.209623602041999978,,
,,,,,,,,,,,,0.767950854076,47,0.772104184348,1499,,,0.848167419676,0.281035560831999985,,
,,,,,,,,,,,,0.772104184348,47,0.776755460886,1499,,,0.848287339676,0.281155480831999925,,
,,,,,,,,,,,,0.776755460886,47,0.848167419676,1499,,,0.851902029148,0.284770170303999979,,
