numActiveSessions:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[3].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[3].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[3].tcp.conn-298 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,357,0,360,0.919424795322,0,0.919424795322,51,0.999554857722,51,1.07959479227,0.080039934547999985,1.07972632827,0.040145200947999989,2.003292073634,100000
0.919424795322,1,3.607382937634,5,4.607382937634,1,2.003292073634,336,2.003292073634,360,3.607382937634,1,0.999554857722,47,1.07959479227,47,2.083489641634,0.080197567999999996,1.160147737634,0.120566610311999999,3.607382937634,210000
,,4.607382937634,4,,,3.607382937634,354,3.607382937634,360,,,0.999555233722,247,1.07972632827,1499,3.689693961634,0.082311023999999982,1.160627417634,0.121046290311999981,,
,,,,,,,,,,,,1.07972632827,47,1.160147737634,1499,,,1.240393017634,0.200811890311999973,,
,,,,,,,,,,,,1.160147737634,47,1.160627417634,1499,,,1.240512937634,0.200931810311999968,,
,,,,,,,,,,,,1.160627417634,47,1.240393017634,1499,,,1.247831817634,0.208250690311999996,,
,,,,,,,,,,,,1.240393017634,47,1.240512937634,1499,,,1.252752297634,0.213171170312000001,,
,,,,,,,,,,,,1.240512937634,47,1.247831817634,1499,,,1.321196537634,0.28161541031199999,,
,,,,,,,,,,,,1.247831817634,47,1.252752297634,1499,,,1.322515657634,0.282934530311999997,,
,,,,,,,,,,,,1.252752297634,47,1.321196537634,1499,,,1.328391737634,0.288810610311999948,,
,,,,,,,,,,,,1.321196537634,47,1.322515657634,1499,,,1.339068377634,0.299487250311999963,,
,,,,,,,,,,,,1.322515657634,47,1.328391737634,1499,,,1.349621337634,0.310040210312000018,,
,,,,,,,,,,,,1.328391737634,47,1.339068377634,1499,,,1.349981097634,0.310399970311999949,,
,,,,,,,,,,,,1.339068377634,47,1.349621337634,1499,,,1.360638937634,0.321057810311999979,,
,,,,,,,,,,,,1.349621337634,47,1.349981097634,1499,,,1.371195657634,0.331614530311999942,,
,,,,,,,,,,,,1.349981097634,47,1.360638937634,1499,,,1.401520377634,0.361939250312000025,,
,,,,,,,,,,,,1.360638937634,47,1.371195657634,1499,,,1.401640297634,0.362059170311999965,,
,,,,,,,,,,,,1.371195657634,47,1.401520377634,1499,,,1.411113977634,0.371532850312000005,,
,,,,,,,,,,,,1.401520377634,47,1.401640297634,1499,,,1.420827497634,0.381246370311999925,,
,,,,,,,,,,,,1.401640297634,47,1.411113977634,1499,,,1.430900777634,0.391319650311999998,,
,,,,,,,,,,,,1.411113977634,47,1.420827497634,1499,,,1.435101737634,0.395520610311999919,,
,,,,,,,,,,,,1.420827497634,47,1.430900777634,1499,,,1.441937177634,0.402356050311999944,,
,,,,,,,,,,,,1.430900777634,47,1.435101737634,1499,,,1.451650697634,0.412069570311999975,,
,,,,,,,,,,,,1.435101737634,47,1.441937177634,1499,,,1.463043097634,0.423461970311999944,,
,,,,,,,,,,,,1.441937177634,47,1.451650697634,1499,,,1.473116377634,0.433535250312000017,,
,,,,,,,,,,,,1.451650697634,47,1.463043097634,1499,,,1.483912937634,0.444331810311999972,,
,,,,,,,,,,,,1.463043097634,47,1.473116377634,1499,,,1.494570777634,0.454989650312000002,,
,,,,,,,,,,,,1.473116377634,47,1.483912937634,1499,,,1.506203017634,0.466621890311999963,,
,,,,,,,,,,,,1.483912937634,47,1.494570777634,1499,,,1.516516137634,0.476935010311999916,,
,,,,,,,,,,,,1.494570777634,47,1.506203017634,1499,,,1.526589417634,0.487008290311999989,,
,,,,,,,,,,,,1.506203017634,47,1.516516137634,1499,,,1.537262297634,0.497681170311999985,,
,,,,,,,,,,,,1.516516137634,47,1.526589417634,1499,,,1.548159977634,0.508578850311999895,,
,,,,,,,,,,,,1.526589417634,47,1.537262297634,1499,,,1.559897097634,0.52031597031199994,,
,,,,,,,,,,,,1.537262297634,47,1.548159977634,1499,,,1.565173577634,0.525592450311999969,,
,,,,,,,,,,,,1.548159977634,47,1.559897097634,1499,,,1.571413177634,0.53183205031199998,,
,,,,,,,,,,,,1.559897097634,47,1.565173577634,1499,,,1.580886857634,0.541305730311999908,,
,,,,,,,,,,,,1.565173577634,47,1.571413177634,1499,,,1.590825177634,0.551244050311999964,,
,,,,,,,,,,,,1.571413177634,47,1.580886857634,1499,,,1.601498057634,0.56191693031199996,,
,,,,,,,,,,,,1.580886857634,47,1.590825177634,1499,,,1.613010377634,0.573429250311999981,,
,,,,,,,,,,,,1.590825177634,47,1.601498057634,1499,,,1.623207337634,0.583626210312000012,,
,,,,,,,,,,,,1.601498057634,47,1.613010377634,1499,,,1.634243737634,0.594662610311999848,,
,,,,,,,,,,,,1.613010377634,47,1.623207337634,1499,,,1.645396297634,0.605815170312000048,,
,,,,,,,,,,,,1.623207337634,47,1.634243737634,1499,,,1.655709417634,0.616128290312000002,,
,,,,,,,,,,,,1.634243737634,47,1.645396297634,1499,,,1.665786457634,0.626205330311999873,,
,,,,,,,,,,,,1.645396297634,47,1.655709417634,1499,,,1.678138217634,0.638557090311999916,,
,,,,,,,,,,,,1.655709417634,47,1.665786457634,1499,,,1.687731817634,0.648150690312000009,,
,,,,,,,,,,,,1.665786457634,47,1.678138217634,1499,,,1.698164857634,0.658583730311999901,,
,,,,,,,,,,,,1.678138217634,47,1.687731817634,1499,,,1.708597897634,0.669016770312000017,,
,,,,,,,,,,,,1.687731817634,47,1.698164857634,1499,,,1.719510617634,0.679929490311999892,,
,,,,,,,,,,,,1.698164857634,47,1.708597897634,1499,,,1.730663177634,0.691082050311999871,,
,,,,,,,,,,,,1.708597897634,47,1.719510617634,1499,,,1.740736457634,0.701155330311999943,,
,,,,,,,,,,,,1.719510617634,47,1.730663177634,1499,,,1.751409337634,0.711828210311999939,,
,,,,,,,,,,,,1.730663177634,47,1.740736457634,1499,,,1.762921657634,0.72334053031199996,,
,,,,,,,,,,,,1.740736457634,47,1.751409337634,1499,,,1.772979897634,0.733398770311999954,,
,,,,,,,,,,,,1.751409337634,47,1.762921657634,1499,,,1.783532857634,0.743951730312000011,,
,,,,,,,,,,,,1.762921657634,47,1.772979897634,1499,,,1.795045177634,0.755464050312000031,,
,,,,,,,,,,,,1.772979897634,47,1.783532857634,1499,,,1.804998537634,0.765417410311999941,,
,,,,,,,,,,,,1.783532857634,47,1.795045177634,1499,,,1.815671417634,0.776090290311999938,,
,,,,,,,,,,,,1.795045177634,47,1.804998537634,1499,,,1.827168697634,0.787587570311999881,,
,,,,,,,,,,,,1.804998537634,47,1.815671417634,1499,,,1.837122057634,0.797540930312000015,,
,,,,,,,,,,,,1.815671417634,47,1.827168697634,1499,,,1.847794937634,0.808213810312000011,,
,,,,,,,,,,,,1.827168697634,47,1.837122057634,1499,,,1.859430937634,0.81984981031199999,,
,,,,,,,,,,,,1.837122057634,47,1.847794937634,1499,,,1.869504217634,0.829923090311999841,,
,,,,,,,,,,,,1.847794937634,47,1.859430937634,1499,,,1.879937257634,0.840356130311999956,,
,,,,,,,,,,,,1.859430937634,47,1.869504217634,1499,,,1.890610137634,0.851029010311999951,,
,,,,,,,,,,,,1.869504217634,47,1.879937257634,1499,,,1.902122457634,0.862541330311999972,,
,,,,,,,,,,,,1.879937257634,47,1.890610137634,1499,,,1.912319417634,0.872738290312000005,,
,,,,,,,,,,,,1.890610137634,47,1.902122457634,1499,,,1.922992297634,0.883411170312,,
,,,,,,,,,,,,1.902122457634,47,1.912319417634,1499,,,2.003292073634,0.963710946311999935,,
,,,,,,,,,,,,1.912319417634,47,1.922992297634,1499,,,2.083621177634,0.040304426399999995,,
,,,,,,,,,,,,1.922992297634,47,2.003292073634,1311,,,2.085419977634,0.042103226399999998,,
,,,,,,,,,,,,2.003292073634,47,2.083489641634,47,,,2.091415977634,0.0480992264,,
,,,,,,,,,,,,2.003292449634,247,2.083621177634,1499,,,2.102208777634,0.058892026399999991,,
,,,,,,,,,,,,2.083621177634,47,2.085419977634,1499,,,2.112641817634,0.069325066399999995,,
,,,,,,,,,,,,2.085419977634,47,2.091415977634,1499,,,2.123674457634,0.080357706400000005,,
,,,,,,,,,,,,2.091415977634,47,2.102208777634,1499,,,2.134474777634,0.09115802639999998,,
,,,,,,,,,,,,2.102208777634,47,2.112641817634,1499,,,2.145147657634,0.101830906400000003,,
,,,,,,,,,,,,2.112641817634,47,2.123674457634,1499,,,2.155820537634,0.112503786399999999,,
,,,,,,,,,,,,2.123674457634,47,2.134474777634,1499,,,2.166253577634,0.122936826400000003,,
,,,,,,,,,,,,2.134474777634,47,2.145147657634,1499,,,2.176926457634,0.133609706399999971,,
,,,,,,,,,,,,2.145147657634,47,2.155820537634,1499,,,2.187599337634,0.144282586399999967,,
,,,,,,,,,,,,2.155820537634,47,2.166253577634,1499,,,2.198631977634,0.155315226400000005,,
,,,,,,,,,,,,2.166253577634,47,2.176926457634,1499,,,2.209184937634,0.165868186400000005,,
,,,,,,,,,,,,2.176926457634,47,2.187599337634,1499,,,2.219737897634,0.176421146400000005,,
,,,,,,,,,,,,2.187599337634,47,2.198631977634,1499,,,2.230650617634,0.187333866399999992,,
,,,,,,,,,,,,2.198631977634,47,2.209184937634,1499,,,2.241443417634,0.198126666399999983,,
,,,,,,,,,,,,2.209184937634,47,2.219737897634,1499,,,2.251996377634,0.208679626399999983,,
,,,,,,,,,,,,2.219737897634,47,2.230650617634,1499,,,2.262549337634,0.219232586399999983,,
,,,,,,,,,,,,2.230650617634,47,2.241443417634,1499,,,2.273581977634,0.230265226399999965,,
,,,,,,,,,,,,2.241443417634,47,2.251996377634,1499,,,2.284134937634,0.240818186399999966,,
,,,,,,,,,,,,2.251996377634,47,2.262549337634,1499,,,2.294687897634,0.251371146400000021,,
,,,,,,,,,,,,2.262549337634,47,2.273581977634,1499,,,2.305600617634,0.262283866400000008,,
,,,,,,,,,,,,2.273581977634,47,2.284134937634,1499,,,2.316393417634,0.273076666399999944,,
,,,,,,,,,,,,2.284134937634,47,2.294687897634,1499,,,2.326946377634,0.2836296264,,
,,,,,,,,,,,,2.294687897634,47,2.305600617634,1499,,,2.337499337634,0.294182586399999944,,
,,,,,,,,,,,,2.305600617634,47,2.316393417634,1499,,,2.348531977634,0.305215226399999982,,
,,,,,,,,,,,,2.316393417634,47,2.326946377634,1499,,,2.359084937634,0.315768186399999927,,
,,,,,,,,,,,,2.326946377634,47,2.337499337634,1499,,,2.369949897634,0.326633146399999961,,
,,,,,,,,,,,,2.337499337634,47,2.348531977634,1499,,,2.380502857634,0.337186106400000016,,
,,,,,,,,,,,,2.348531977634,47,2.359084937634,1499,,,2.391055817634,0.347739066399999961,,
,,,,,,,,,,,,2.359084937634,47,2.369949897634,1499,,,2.401968537634,0.358651786399999948,,
,,,,,,,,,,,,2.369949897634,47,2.380502857634,1499,,,2.412756537634,0.369439786399999967,,
,,,,,,,,,,,,2.380502857634,47,2.391055817634,1499,,,2.423309497634,0.379992746400000023,,
,,,,,,,,,,,,2.391055817634,47,2.401968537634,1499,,,2.433862457634,0.390545706399999968,,
,,,,,,,,,,,,2.401968537634,47,2.412756537634,1499,,,2.444895097634,0.401578346400000006,,
,,,,,,,,,,,,2.412756537634,47,2.423309497634,1499,,,2.455451817634,0.412135066399999969,,
,,,,,,,,,,,,2.423309497634,47,2.433862457634,1499,,,2.466004777634,0.422688026400000025,,
,,,,,,,,,,,,2.433862457634,47,2.444895097634,1499,,,2.476917497634,0.433600746400000012,,
,,,,,,,,,,,,2.444895097634,47,2.455451817634,1499,,,2.487710297634,0.444393546399999949,,
,,,,,,,,,,,,2.455451817634,47,2.466004777634,1499,,,2.498147097634,0.454830346399999971,,
,,,,,,,,,,,,2.466004777634,47,2.476917497634,1499,,,2.509179737634,0.465862986400000009,,
,,,,,,,,,,,,2.476917497634,47,2.487710297634,1499,,,2.519852617634,0.476535866400000005,,
,,,,,,,,,,,,2.487710297634,47,2.498147097634,1499,,,2.530285657634,0.48696890640000001,,
,,,,,,,,,,,,2.498147097634,47,2.509179737634,1499,,,2.533523497634,0.490206746399999946,,
,,,,,,,,,,,,2.509179737634,47,2.519852617634,1499,,,2.541318297634,0.498001546399999937,,
,,,,,,,,,,,,2.519852617634,47,2.530285657634,1499,,,2.551709657634,0.508392906399999897,,
,,,,,,,,,,,,2.530285657634,47,2.533523497634,1499,,,2.562382537634,0.519065786399999893,,
,,,,,,,,,,,,2.533523497634,47,2.541318297634,1499,,,2.573093657634,0.529776906399999967,,
,,,,,,,,,,,,2.541318297634,47,2.551709657634,1499,,,2.584126297634,0.540809546400000005,,
,,,,,,,,,,,,2.551709657634,47,2.562382537634,1499,,,2.594797417634,0.551480666400000038,,
,,,,,,,,,,,,2.562382537634,47,2.573093657634,1499,,,2.605215017634,0.561898266399999844,,
,,,,,,,,,,,,2.573093657634,47,2.584126297634,1499,,,2.616247657634,0.572930906399999882,,
,,,,,,,,,,,,2.584126297634,47,2.594797417634,1499,,,2.626920537634,0.583603786399999877,,
,,,,,,,,,,,,2.594797417634,47,2.605215017634,1499,,,2.634839017634,0.591522266399999938,,
,,,,,,,,,,,,2.605215017634,47,2.616247657634,1499,,,2.637717097634,0.594400346399999833,,
,,,,,,,,,,,,2.616247657634,47,2.626920537634,1499,,,2.648629817634,0.60531306639999993,,
,,,,,,,,,,,,2.626920537634,47,2.634839017634,1499,,,2.658710617634,0.615393866400000041,,
,,,,,,,,,,,,2.634839017634,47,2.637717097634,1499,,,2.670462777634,0.627146026399999941,,
,,,,,,,,,,,,2.637717097634,47,2.648629817634,1499,,,2.680299977634,0.636983226399999932,,
,,,,,,,,,,,,2.648629817634,47,2.658710617634,1499,,,2.691085657634,0.647768906399999841,,
,,,,,,,,,,,,2.658710617634,47,2.670462777634,1499,,,2.701770617634,0.658453866399999918,,
,,,,,,,,,,,,2.670462777634,47,2.680299977634,1499,,,2.712443497634,0.669126746399999914,,
,,,,,,,,,,,,2.680299977634,47,2.691085657634,1499,,,2.723116377634,0.67979962639999991,,
,,,,,,,,,,,,2.691085657634,47,2.701770617634,1499,,,2.733909177634,0.690592426399999844,,
,,,,,,,,,,,,2.701770617634,47,2.712443497634,1499,,,2.744582057634,0.701265306399999841,,
,,,,,,,,,,,,2.712443497634,47,2.723116377634,1499,,,2.755254937634,0.711938186399999836,,
,,,,,,,,,,,,2.723116377634,47,2.733909177634,1499,,,2.766035897634,0.722719146400000009,,
,,,,,,,,,,,,2.733909177634,47,2.744582057634,1499,,,2.776733737634,0.733416986399999966,,
,,,,,,,,,,,,2.744582057634,47,2.755254937634,1499,,,2.785131897634,0.741815146400000011,,
,,,,,,,,,,,,2.755254937634,47,2.766035897634,1499,,,2.787410377634,0.744093626399999982,,
,,,,,,,,,,,,2.766035897634,47,2.776733737634,1499,,,2.798083257634,0.754766506399999978,,
,,,,,,,,,,,,2.776733737634,47,2.785131897634,1499,,,2.808876057634,0.765559306399999913,,
,,,,,,,,,,,,2.785131897634,47,2.787410377634,1499,,,2.819548937634,0.77623218639999991,,
,,,,,,,,,,,,2.787410377634,47,2.798083257634,1499,,,2.830221817634,0.786905066399999904,,
,,,,,,,,,,,,2.798083257634,47,2.808876057634,1499,,,2.840894697634,0.7975779463999999,,
,,,,,,,,,,,,2.808876057634,47,2.819548937634,1499,,,2.853014137634,0.809697386399999883,,
,,,,,,,,,,,,2.819548937634,47,2.830221817634,1499,,,2.863806937634,0.820490186400000039,,
,,,,,,,,,,,,2.830221817634,47,2.840894697634,1499,,,2.874359897634,0.831043146399999873,,
,,,,,,,,,,,,2.840894697634,47,2.853014137634,1499,,,2.884313257634,0.840996506400000006,,
,,,,,,,,,,,,2.853014137634,47,2.863806937634,1499,,,2.895225977634,0.851909226399999882,,
,,,,,,,,,,,,2.863806937634,47,2.874359897634,1499,,,2.905539097634,0.862222346399999836,,
,,,,,,,,,,,,2.874359897634,47,2.884313257634,1499,,,2.915972137634,0.872655386399999951,,
,,,,,,,,,,,,2.884313257634,47,2.895225977634,1499,,,2.927724297634,0.884407546399999851,,
,,,,,,,,,,,,2.895225977634,47,2.905539097634,1499,,,2.937677657634,0.894360906399999985,,
,,,,,,,,,,,,2.905539097634,47,2.915972137634,1499,,,2.948560217634,0.90524346639999997,,
,,,,,,,,,,,,2.915972137634,47,2.927724297634,1499,,,2.959233097634,0.915916346399999966,,
,,,,,,,,,,,,2.927724297634,47,2.937677657634,1499,,,2.969786057634,0.926469306400000021,,
,,,,,,,,,,,,2.937677657634,47,2.948560217634,1499,,,2.980099177634,0.936782426399999975,,
,,,,,,,,,,,,2.948560217634,47,2.959233097634,1499,,,2.991371657634,0.948054906399999892,,
,,,,,,,,,,,,2.959233097634,47,2.969786057634,1499,,,2.998566857634,0.955250106399999851,,
,,,,,,,,,,,,2.969786057634,47,2.980099177634,1499,,,3.001924617634,0.958607866399999948,,
,,,,,,,,,,,,2.980099177634,47,2.991371657634,1499,,,3.012216777634,0.968900026399999832,,
,,,,,,,,,,,,2.991371657634,47,2.998566857634,1499,,,3.024092617634,0.980775866399999912,,
,,,,,,,,,,,,2.998566857634,47,3.001924617634,1499,,,3.034056697634,0.990739946399999955,,
,,,,,,,,,,,,3.001924617634,47,3.012216777634,1499,,,3.044972697634,1.001655946400000103,,
,,,,,,,,,,,,3.012216777634,47,3.024092617634,1499,,,3.055045977634,1.011729226399999955,,
,,,,,,,,,,,,3.024092617634,47,3.034056697634,1499,,,3.062720857634,1.019404106399999673,,
,,,,,,,,,,,,3.034056697634,47,3.044972697634,1499,,,3.066318457634,1.023001706400000095,,
,,,,,,,,,,,,3.044972697634,47,3.055045977634,1499,,,3.076463417634,1.033146666399999964,,
,,,,,,,,,,,,3.055045977634,47,3.062720857634,1499,,,3.087200457634,1.043883706399999939,,
,,,,,,,,,,,,3.062720857634,47,3.066318457634,1499,,,3.097877097634,1.054560346399999734,,
,,,,,,,,,,,,3.066318457634,47,3.076463417634,1499,,,3.109149577634,1.065832826399999873,,
,,,,,,,,,,,,3.076463417634,47,3.087200457634,1499,,,3.119710057634,1.076393306399999966,,
,,,,,,,,,,,,3.087200457634,47,3.097877097634,1499,,,3.130026937634,1.086710186399999939,,
,,,,,,,,,,,,3.097877097634,47,3.109149577634,1499,,,3.140699817634,1.097383066399999935,,
,,,,,,,,,,,,3.109149577634,47,3.119710057634,1499,,,3.152095977634,1.108779226399999813,,
,,,,,,,,,,,,3.119710057634,47,3.130026937634,1499,,,3.162652697634,1.119335946399999665,,
,,,,,,,,,,,,3.130026937634,47,3.140699817634,1499,,,3.174288697634,1.130971946399999867,,
,,,,,,,,,,,,3.140699817634,47,3.152095977634,1499,,,3.184481897634,1.141165146400000101,,
,,,,,,,,,,,,3.152095977634,47,3.162652697634,1499,,,3.194555177634,1.151238426399999953,,
,,,,,,,,,,,,3.162652697634,47,3.174288697634,1499,,,3.205707737634,1.162390986399999708,,
,,,,,,,,,,,,3.174288697634,47,3.184481897634,1499,,,3.216380617634,1.173063866399999706,,
,,,,,,,,,,,,3.184481897634,47,3.194555177634,1499,,,3.227293337634,1.183976586400000026,,
,,,,,,,,,,,,3.194555177634,47,3.205707737634,1499,,,3.237366617634,1.194049866399999876,,
,,,,,,,,,,,,3.205707737634,47,3.216380617634,1499,,,3.248519177634,1.205202426400000077,,
,,,,,,,,,,,,3.216380617634,47,3.227293337634,1499,,,3.256074137634,1.212757386399999855,,
,,,,,,,,,,,,3.227293337634,47,3.237366617634,1499,,,3.259192057634,1.215875306400000072,,
,,,,,,,,,,,,3.237366617634,47,3.248519177634,1499,,,3.269500377634,1.226183626399999667,,
,,,,,,,,,,,,3.248519177634,47,3.256074137634,1499,,,3.280652937634,1.237336186399999865,,
,,,,,,,,,,,,3.256074137634,47,3.259192057634,1499,,,3.291325817634,1.248009066399999862,,
,,,,,,,,,,,,3.259192057634,47,3.269500377634,1499,,,3.301638937634,1.258322186400000036,,
,,,,,,,,,,,,3.269500377634,47,3.280652937634,1499,,,3.312191897634,1.268875146400000093,,
,,,,,,,,,,,,3.280652937634,47,3.291325817634,1499,,,3.323660057634,1.280343306399999821,,
,,,,,,,,,,,,3.291325817634,47,3.301638937634,1499,,,3.333733337634,1.29041658639999967,,
,,,,,,,,,,,,3.301638937634,47,3.312191897634,1499,,,3.346328697634,1.303011946399999837,,
,,,,,,,,,,,,3.312191897634,47,3.323660057634,1499,,,3.355562537634,1.312245786399999663,,
,,,,,,,,,,,,3.323660057634,47,3.333733337634,1499,,,3.365875657634,1.32255890639999984,,
,,,,,,,,,,,,3.333733337634,47,3.346328697634,1499,,,3.377028217634,1.333711466400000038,,
,,,,,,,,,,,,3.346328697634,47,3.355562537634,1499,,,3.387714137634,1.344397386399999832,,
,,,,,,,,,,,,3.355562537634,47,3.365875657634,1499,,,3.397977577634,1.354660826399999957,,
,,,,,,,,,,,,3.365875657634,47,3.377028217634,1499,,,3.409133897634,1.365817146399999953,,
,,,,,,,,,,,,3.377028217634,47,3.387714137634,1499,,,3.419806777634,1.376490026399999947,,
,,,,,,,,,,,,3.387714137634,47,3.397977577634,1499,,,3.430119897634,1.386803146399999681,,
,,,,,,,,,,,,3.397977577634,47,3.409133897634,1499,,,3.441272457634,1.39795570639999988,,
,,,,,,,,,,,,3.409133897634,47,3.419806777634,1499,,,3.448587577634,1.405270826399999778,,
,,,,,,,,,,,,3.419806777634,47,3.430119897634,1499,,,3.451945337634,1.408628586399999876,,
,,,,,,,,,,,,3.430119897634,47,3.441272457634,1499,,,3.462621977634,1.41930522639999967,,
,,,,,,,,,,,,3.441272457634,47,3.448587577634,1499,,,3.472935097634,1.429618346399999845,,
,,,,,,,,,,,,3.448587577634,47,3.451945337634,1499,,,3.484091417634,1.44077466639999984,,
