numActiveSessions:vector baselineTestQoS.hostVID[23].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[23].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[23].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[23].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[23].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[23].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[23].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[23].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[23].tcp.conn-222 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[23].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[23].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,322,0,360,0.261052318772,0,0.261052318772,51,0.341261776372,51,0.421293618772,0.080031842399999996,0.421425154772,0.040137108800000001,1.094037079658,100000
0.261052318772,1,3.073220153634,5,4.073220153634,1,1.094037079658,438,1.094037079658,360,3.073220153634,1,0.341261776372,47,0.421293618772,47,1.174163001634,0.080125921975999991,0.501664038772,0.120375992799999997,3.073220153634,273750
,,4.073220153634,4,,,3.073220153634,400,3.073220153634,360,,,0.341262152372,247,0.421425154772,1499,3.154726361634,0.081506207999999996,0.501783958772,0.120495912799999992,4.977884889634,250000
,,4.977884889634,9,,,4.977884889634,395,4.977884889634,360,,,0.421425154772,47,0.501664038772,1499,,,0.581902922772,0.200614876800000007,,
,,,,,,,,,,,,0.501664038772,47,0.501783958772,1499,,,0.582022842772,0.200734796800000003,,
,,,,,,,,,,,,0.501783958772,47,0.581902922772,1499,,,0.585560284372,0.204272238399999971,,
,,,,,,,,,,,,0.581902922772,47,0.582022842772,1499,,,0.590867863959,0.209579817986999982,,
,,,,,,,,,,,,0.582022842772,47,0.585560284372,1499,,,0.662130125096,0.280842079123999941,,
,,,,,,,,,,,,0.585560284372,47,0.590867863959,1499,,,0.662254125096,0.280966079123999955,,
,,,,,,,,,,,,0.590867863959,47,0.662130125096,1499,,,0.665965006772,0.284676960799999932,,
