numActiveSessions:vector baselineTestQoS.hostVID[7].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[7].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[7].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[7].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[7].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[7].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[7].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[7].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[7].tcp.conn-249 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[7].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[7].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,376,0,360,0.52323381132,0,0.52323381132,51,0.60344326892,51,0.68347511132,0.080031842399999996,0.68360664732,0.040137108800000001,1.392764713634,100000
0.52323381132,1,3.318858841634,5,4.318858841634,1,1.392764713634,408,1.392764713634,360,3.318858841634,1,0.60344326892,47,0.68347511132,47,1.473348361634,0.080583647999999979,0.763871174076,0.120401635556000002,3.318858841634,255000
,,4.318858841634,4,,,3.318858841634,266,3.318858841634,360,,,0.60344364492,247,0.68360664732,1499,3.400847801634,0.081988959999999999,0.763991094076,0.120521555555999998,4.624328457634,166250
,,4.624328457634,9,,,4.624328457634,222,4.624328457634,360,,,0.68360664732,47,0.763871174076,1499,4.705626761634,0.081298303999999987,0.844332490858,0.200862952337999999,,
,,,,,,,,,,,,0.763871174076,47,0.763991094076,1499,,,0.844452410858,0.200982872337999995,,
,,,,,,,,,,,,0.763991094076,47,0.844332490858,1499,,,0.849254539676,0.205785001156000012,,
,,,,,,,,,,,,0.844332490858,47,0.844452410858,1499,,,0.853301629148,0.209832090628000011,,
,,,,,,,,,,,,0.844452410858,47,0.849254539676,1499,,,0.924671374858,0.281201836337999999,,
,,,,,,,,,,,,0.849254539676,47,0.853301629148,1499,,,0.924791294858,0.281321756337999938,,
,,,,,,,,,,,,0.853301629148,47,0.924671374858,1499,,,0.929588144476,0.286118605956000025,,
