numActiveSessions:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[2].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[2].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[2].tcp.conn-215 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,465,0,360,0.214651962486,0,0.214651962486,51,0.294861420086,51,0.374893262486,0.080031842399999996,0.375024798486,0.040137108800000001,1.047842504786,100000
0.214651962486,1,2.769285065634,5,3.769285065634,1,1.047842504786,386,1.047842504786,360,2.769285065634,1,0.294861420086,47,0.374893262486,47,1.127896441634,0.080053936847999995,0.455263682486,0.120375992799999997,2.769285065634,241250
,,3.769285065634,4,4.769285065634,2,2.769285065634,363,2.769285065634,360,,,0.294861796086,247,0.375024798486,1499,2.849404921634,0.080119855999999988,0.455383602486,0.120495912799999992,4.502580545634,226875
,,4.502580545634,9,,,4.502580545634,417,4.502580545634,360,,,0.375024798486,47,0.455263682486,1499,4.583008681634,0.080428135999999983,0.535502566486,0.200614876800000007,,
,,4.769285065634,8,,,,,,,,,0.455263682486,47,0.455383602486,1499,,,0.535622486486,0.200734796800000003,,
,,,,,,,,,,,,0.455383602486,47,0.535502566486,1499,,,0.539122086486,0.204234396799999994,,
,,,,,,,,,,,,0.535502566486,47,0.535622486486,1499,,,0.544443011666,0.209555321979999986,,
,,,,,,,,,,,,0.535622486486,47,0.539122086486,1499,,,0.615741450486,0.280853760800000017,,
,,,,,,,,,,,,0.539122086486,47,0.544443011666,1499,,,0.615861370486,0.280973680799999957,,
,,,,,,,,,,,,0.544443011666,47,0.615741450486,1499,,,0.619359771286,0.284472081599999925,,
,,,,,,,,,,,,0.615741450486,47,0.615861370486,1499,,,0.624669337846,0.289781648159999958,,
,,,,,,,,,,,,0.615861370486,47,0.619359771286,1499,,,0.630040056466,0.295152366780000007,,
,,,,,,,,,,,,0.619359771286,47,0.624669337846,1499,,,0.635449424786,0.300561735099999948,,
,,,,,,,,,,,,0.624669337846,47,0.630040056466,1499,,,0.640768145586,0.305880455900000013,,
,,,,,,,,,,,,0.630040056466,47,0.635449424786,1499,,,0.646130865586,0.311243175899999944,,
,,,,,,,,,,,,0.635449424786,47,0.640768145586,1499,,,0.695990353634,0.361102663947999945,,
,,,,,,,,,,,,0.640768145586,47,0.646130865586,1499,,,0.696110273634,0.361222583947999995,,
,,,,,,,,,,,,0.646130865586,47,0.695990353634,1499,,,0.699638495286,0.364750805599999948,,
,,,,,,,,,,,,0.695990353634,47,0.696110273634,1499,,,0.704928141846,0.37004045215999992,,
,,,,,,,,,,,,0.696110273634,47,0.699638495286,1499,,,0.710277741266,0.375390051579999937,,
,,,,,,,,,,,,0.699638495286,47,0.704928141846,1499,,,0.715687109586,0.38079941989999999,,
,,,,,,,,,,,,0.704928141846,47,0.710277741266,1499,,,0.721005830386,0.386118140699999943,,
,,,,,,,,,,,,0.710277741266,47,0.715687109586,1499,,,0.726368550386,0.391480860699999987,,
,,,,,,,,,,,,0.715687109586,47,0.721005830386,1499,,,0.731692022733,0.396804333047000021,,
,,,,,,,,,,,,0.721005830386,47,0.726368550386,1499,,,0.737125789228,0.402238099541999958,,
,,,,,,,,,,,,0.726368550386,47,0.731692022733,1499,,,0.742937680296,0.408049990610000022,,
,,,,,,,,,,,,0.731692022733,47,0.737125789228,1499,,,0.747936453172,0.413048763485999946,,
,,,,,,,,,,,,0.737125789228,47,0.742937680296,1499,,,0.753164352759,0.418276663072999931,,
,,,,,,,,,,,,0.742937680296,47,0.747936453172,1499,,,0.75852719227,0.423639502583999958,,
,,,,,,,,,,,,0.747936453172,47,0.753164352759,1499,,,0.764230934076,0.429343244389999931,,
,,,,,,,,,,,,0.753164352759,47,0.75852719227,1499,,,0.769211106844,0.434323417157999933,,
,,,,,,,,,,,,0.75852719227,47,0.764230934076,1499,,,0.776262068034,0.441374378347999971,,
