numActiveSessions:vector baselineTestQoS.hostFDO[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[20].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[20].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostFDO[20].tcp.conn-307 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostFDO[20].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0.985768159425,51,1.065803205972,51,1.065803205972,800,1.145981801634,0.080178595662000001,1.146113337634,1452,1.146113337634,0.040230582062000003
0.985768159425,1,1.065803205972,47,1.145981801634,47,,,,,1.226478537634,1452,1.226478537634,0.120595782062
1.146113337634,0,1.065803581972,847,1.146113337634,1499,,,,,1.226838297634,1452,1.226838297634,0.120955542061999987
,,1.146113337634,47,1.226478537634,1499,,,,,1.306806137634,1452,1.306806137634,0.200923382061999998
,,1.146113713634,47,1.226838297634,1499,,,,,1.307165897634,1452,1.307165897634,0.201283142061999985
,,1.226478537634,47,1.229948361634,47,,,,,1.310523657634,1452,1.310523657634,0.204640902061999973
,,1.226838297634,47,1.306806137634,1499,,,,,1.315800137634,1452,1.315800137634,0.209917382062
,,1.306806137634,47,1.307165897634,1499,,,,,1.387864537634,1452,1.387864537634,0.281981782061999973
,,1.307165897634,47,1.310523657634,1499,,,,,1.388224297634,1452,1.388224297634,0.282341542062000015
,,1.310523657634,47,1.315800137634,1499,,,,,1.392061737634,1452,1.392061737634,0.286178982061999985
,,1.315800137634,47,1.387864537634,1499,,,,,1.397203257634,1452,1.397203257634,0.291320502061999996
,,1.387864537634,47,1.388224297634,1499,,,,,1.402959417634,1452,1.402959417634,0.297076662062000006
,,1.388224297634,47,1.392061737634,1499,,,,,1.403798857634,1452,1.403798857634,0.297916102061999919
,,1.392061737634,47,1.397203257634,1499,,,,,1.408235897634,1452,1.408235897634,0.302353142061999922
,,1.397203257634,47,1.402959417634,1499,,,,,1.414231897634,1452,1.414231897634,0.308349142061999924
,,1.402959417634,47,1.403798857634,1499,,,,,1.468199657634,1452,1.468199657634,0.362316902061999955
,,1.403798857634,47,1.408235897634,1499,,,,,1.468319577634,1452,1.468319577634,0.362436822062000006
,,1.408235897634,47,1.414231897634,1499,,,,,1.472636697634,1452,1.472636697634,0.366753942061999957
,,1.414231897634,47,1.468199657634,1499,,,,,1.477916937634,1452,1.477916937634,0.372034182062000005
,,1.468199657634,47,1.468319577634,1499,,,,,1.483553177634,1452,1.483553177634,0.377670422061999964
,,1.468319577634,47,1.472636697634,1499,,,,,1.488574777634,1452,1.488574777634,0.382692022061999924
,,1.472636697634,47,1.477916937634,1499,,,,,1.494091097634,1452,1.494091097634,0.388208342061999943
,,1.477916937634,47,1.483553177634,1499,,,,,1.498767977634,1452,1.498767977634,0.392885222061999937
,,1.483553177634,47,1.488574777634,1499,,,,,1.504044457634,1452,1.504044457634,0.398161702061999965
,,1.488574777634,47,1.494091097634,1499,,,,,1.510040457634,1452,1.510040457634,0.404157702061999967
,,1.494091097634,47,1.498767977634,1499,,,,,1.514717337634,1452,1.514717337634,0.40883458206199996
,,1.498767977634,47,1.504044457634,1499,,,,,1.520833257634,1452,1.520833257634,0.414950502062000013
,,1.504044457634,47,1.510040457634,1499,,,,,1.526229657634,1452,1.526229657634,0.42034690206199998
,,1.510040457634,47,1.514717337634,1499,,,,,1.531506137634,1452,1.531506137634,0.425623382062000008
,,1.514717337634,47,1.520833257634,1499,,,,,1.536782617634,1452,1.536782617634,0.430899862061999926
,,1.520833257634,47,1.526229657634,1499,,,,,1.542163977634,1452,1.542163977634,0.436281222061999927
,,1.526229657634,47,1.531506137634,1499,,,,,1.549359177634,1452,1.549359177634,0.443476422061999995
,,1.531506137634,47,1.536782617634,1499,,,,,1.552941737634,1452,1.552941737634,0.447058982062000007
,,1.536782617634,47,1.542163977634,1499,,,,,1.558218217634,1452,1.558218217634,0.452335462061999924
,,1.542163977634,47,1.549359177634,1499,,,,,1.563494697634,1452,1.563494697634,0.457611942061999952
,,1.549359177634,47,1.552941737634,1499,,,,,1.564454057634,1452,1.564454057634,0.458571302061999916
,,1.552941737634,47,1.558218217634,1499,,,,,1.568415177634,1452,1.568415177634,0.462532422061999957
,,1.558218217634,47,1.563494697634,1499,,,,,1.574291257634,1452,1.574291257634,0.468408502062000018
,,1.563494697634,47,1.564454057634,1499,,,,,1.578968137634,1452,1.578968137634,0.473085382062000013
,,1.564454057634,47,1.568415177634,1499,,,,,1.585069017634,1452,1.585069017634,0.479186262061999988
,,1.568415177634,47,1.574291257634,1499,,,,,1.590465417634,1452,1.590465417634,0.484582662061999955
,,1.574291257634,47,1.578968137634,1499,,,,,1.595741897634,1452,1.595741897634,0.489859142061999983
,,1.578968137634,47,1.585069017634,1499,,,,,1.601018377634,1452,1.601018377634,0.495135622062000011
,,1.585069017634,47,1.590465417634,1499,,,,,1.606414777634,1452,1.606414777634,0.500532022061999979
,,1.590465417634,47,1.595741897634,1499,,,,,1.611091657634,1452,1.611091657634,0.505208902061999863
,,1.595741897634,47,1.601018377634,1499,,,,,1.617207577634,1452,1.617207577634,0.511324822061999915
,,1.601018377634,47,1.606414777634,1499,,,,,1.622847577634,1452,1.622847577634,0.516964822062000005
,,1.606414777634,47,1.611091657634,1499,,,,,1.627884217634,1452,1.627884217634,0.522001462061999931
,,1.611091657634,47,1.617207577634,1499,,,,,1.633883977634,1452,1.633883977634,0.52800122206199984
,,1.617207577634,47,1.622847577634,1499,,,,,1.638321017634,1452,1.638321017634,0.532438262061999843
,,1.622847577634,47,1.627884217634,1499,,,,,1.643237737634,1452,1.643237737634,0.53735498206200005
,,1.627884217634,47,1.633883977634,1499,,,,,1.649233737634,1452,1.649233737634,0.54335098206199994
,,1.633883977634,47,1.638321017634,1499,,,,,1.653910617634,1452,1.653910617634,0.548027862062000045
,,1.638321017634,47,1.643237737634,1499,,,,,1.660026537634,1452,1.660026537634,0.554143782061999876
,,1.643237737634,47,1.649233737634,1499,,,,,1.665306777634,1452,1.665306777634,0.559424022061999924
,,1.649233737634,47,1.653910617634,1499,,,,,1.670703177634,1452,1.670703177634,0.564820422061999891
,,1.653910617634,47,1.660026537634,1499,,,,,1.675499977634,1452,1.675499977634,0.569617222061999937
,,1.660026537634,47,1.665306777634,1499,,,,,1.681495977634,1452,1.681495977634,0.575613222062000049
,,1.665306777634,47,1.670703177634,1499,,,,,1.687372057634,1452,1.687372057634,0.581489302062
,,1.670703177634,47,1.675499977634,1499,,,,,1.692048937634,1452,1.692048937634,0.586166182061999883
,,1.675499977634,47,1.681495977634,1499,,,,,1.697805097634,1452,1.697805097634,0.591922342061999892
