numActiveSessions:vector baselineTestQoS.hostFDO[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[2].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[2].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostFDO[2].tcp.conn-198 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostFDO[2].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0.034063494566,51,0.114272952166,51,0.114272952166,800,0.194358074566,0.080085122399999985,0.194489610566,1452,0.194489610566,0.040137108800000001
0.034063494566,1,0.114272952166,47,0.194358074566,47,,,,,0.274628870566,1452,0.274628870566,0.120276368800000004
0.194489610566,0,0.114273328166,847,0.194489610566,1499,,,,,0.274748790566,1452,0.274748790566,0.1203962888
,,0.194489610566,47,0.274628870566,1499,,,,,0.354867754566,1452,0.354867754566,0.200515252799999987
,,0.194489986566,47,0.274748790566,1499,,,,,0.354987674566,1452,0.354987674566,0.200635172799999982
,,0.274628870566,47,0.27635719947,47,,,,,0.35673676987,1452,0.35673676987,0.202384268104000008
,,0.274748790566,47,0.354867754566,1499,,,,,0.359396458615,1452,0.359396458615,0.205043956849000007
,,0.354867754566,47,0.354987674566,1499,,,,,0.435106638566,1452,0.435106638566,0.280754136799999941
,,0.354987674566,47,0.35673676987,1499,,,,,0.435226558566,1452,0.435226558566,0.280874056799999992
,,0.35673676987,47,0.359396458615,1499,,,,,0.43689557387,1452,0.43689557387,0.28254307210399998
,,0.359396458615,47,0.435106638566,1499,,,,,0.439634143415,1452,0.439634143415,0.285281641648999938
,,0.435106638566,47,0.435226558566,1499,,,,,0.442338356476,1452,0.442338356476,0.287985854709999932
,,0.435226558566,47,0.43689557387,1499,,,,,0.444978196476,1452,0.444978196476,0.290625694709999991
,,0.43689557387,47,0.439634143415,1499,,,,,0.447618036476,1452,0.447618036476,0.29326553470999994
,,0.439634143415,47,0.442338356476,1499,,,,,0.450296645948,1452,0.450296645948,0.295944144181999989
,,0.442338356476,47,0.444978196476,1499,,,,,0.515345522566,1452,0.515345522566,0.360993020799999951
,,0.444978196476,47,0.447618036476,1499,,,,,0.515465442566,1452,0.515465442566,0.361112940800000003
,,0.447618036476,47,0.450296645948,1499,,,,,0.51713325867,1452,0.51713325867,0.362780756904000021
,,0.450296645948,47,0.515345522566,1499,,,,,0.519812867415,1452,0.519812867415,0.365460365648999972
,,0.515345522566,47,0.515465442566,1499,,,,,0.522497160476,1452,0.522497160476,0.368144658710000015
,,0.515465442566,47,0.51713325867,1499,,,,,0.525176840476,1452,0.525176840476,0.370824338709999976
,,0.51713325867,47,0.519812867415,1499,,,,,0.527837093244,1452,0.527837093244,0.373484591477999947
,,0.519812867415,47,0.522497160476,1499,,,,,0.530570410748,1452,0.530570410748,0.376217908982000025
