numActiveSessions:vector baselineTestQoS.hostVID[21].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[21].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[21].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[21].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[21].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[21].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[21].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[21].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[21].tcp.conn-225 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[21].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[21].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,326,0,360,0.273160930402,0,0.273160930402,51,0.353370388002,51,0.433402230402,0.080031842399999996,0.433533766402,0.040137108800000001,1.106452153634,100000
0.273160930402,1,2.699121593634,5,3.699121593634,1,1.106452153634,344,1.106452153634,360,2.699121593634,1,0.353370388002,47,0.433402230402,47,1.186518521634,0.080066367999999998,0.513772650402,0.120375992799999997,2.699121593634,215000
,,3.699121593634,4,4.699121593634,2,2.699121593634,337,2.699121593634,360,,,0.353370764002,247,0.433533766402,1499,2.780203561634,0.081081968000000003,0.513892570402,0.120495912799999992,4.314028401634,210625
,,4.314028401634,9,,,4.314028401634,317,4.314028401634,360,,,0.433533766402,47,0.513772650402,1499,4.395332601634,0.081304199999999992,0.594011534402,0.200614876800000007,,
,,4.699121593634,8,,,,,,,,,0.513772650402,47,0.513892570402,1499,,,0.594131454402,0.200734796800000003,,
,,,,,,,,,,,,0.513892570402,47,0.594011534402,1499,,,0.597933406615,0.204536749013000007,,
,,,,,,,,,,,,0.594011534402,47,0.594131454402,1499,,,0.602954765276,0.209558107673999959,,
,,,,,,,,,,,,0.594131454402,47,0.597933406615,1499,,,0.674250418402,0.280853760800000017,,
,,,,,,,,,,,,0.597933406615,47,0.602954765276,1499,,,0.674370338402,0.280973680799999957,,
,,,,,,,,,,,,0.602954765276,47,0.674250418402,1499,,,0.67818950747,0.284792849868000018,,
,,,,,,,,,,,,0.674250418402,47,0.674370338402,1499,,,0.683193649276,0.289796991673999969,,
,,,,,,,,,,,,0.674370338402,47,0.67818950747,1499,,,0.688533582044,0.295136924442000013,,
,,,,,,,,,,,,0.67818950747,47,0.683193649276,1499,,,0.693906993634,0.300510336031999945,,
,,,,,,,,,,,,0.683193649276,47,0.688533582044,1499,,,0.699298655286,0.305901997683999947,,
,,,,,,,,,,,,0.688533582044,47,0.693906993634,1499,,,0.704688301846,0.311291644244000019,,
,,,,,,,,,,,,0.693906993634,47,0.699298655286,1499,,,0.754489302402,0.361092644799999916,,
,,,,,,,,,,,,0.699298655286,47,0.704688301846,1499,,,0.754609222402,0.361212564799999967,,
,,,,,,,,,,,,0.704688301846,47,0.754489302402,1499,,,0.75864711227,0.365250454667999989,,
,,,,,,,,,,,,0.754489302402,47,0.754609222402,1499,,,0.763411414076,0.370014756473999948,,
,,,,,,,,,,,,0.754609222402,47,0.75864711227,1499,,,0.768871266844,0.375474609241999933,,
,,,,,,,,,,,,0.75864711227,47,0.763411414076,1499,,,0.774123704348,0.380727046745999995,,
,,,,,,,,,,,,0.763411414076,47,0.768871266844,1499,,,0.779539300086,0.386142642483999985,,
,,,,,,,,,,,,0.768871266844,47,0.774123704348,1499,,,0.785015220086,0.391618562483999953,,
,,,,,,,,,,,,0.774123704348,47,0.779539300086,1499,,,0.790216225266,0.396819567663999948,,
,,,,,,,,,,,,0.779539300086,47,0.785015220086,1499,,,0.795627192786,0.40223053518399998,,
,,,,,,,,,,,,0.785015220086,47,0.790216225266,1499,,,0.800945913586,0.407549255983999934,,
,,,,,,,,,,,,0.790216225266,47,0.795627192786,1499,,,0.806327354386,0.41293069678399996,,
,,,,,,,,,,,,0.795627192786,47,0.800945913586,1499,,,0.811630906733,0.418234249130999933,,
,,,,,,,,,,,,0.800945913586,47,0.806327354386,1499,,,0.817019074028,0.423622416425999957,,
,,,,,,,,,,,,0.806327354386,47,0.811630906733,1499,,,0.82240927749,0.429012619887999989,,
,,,,,,,,,,,,0.811630906733,47,0.817019074028,1499,,,0.827741175572,0.434344517969999953,,
,,,,,,,,,,,,0.817019074028,47,0.82240927749,1499,,,0.834728186402,0.441331528799999925,,
,,,,,,,,,,,,0.82240927749,47,0.827741175572,1499,,,0.83846847467,0.445071817067999917,,
