numActiveSessions:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[6].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[6].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[6].tcp.conn-282 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,363,0,360,0.768248781527,0,0.768248781527,51,0.848643355676,51,0.928976928476,0.080333572800000002,0.929108464476,0.040438839199999992,1.821411033634,100000
0.768248781527,1,3.029128681634,5,4.029128681634,1,1.821411033634,244,1.821411033634,360,3.029128681634,1,0.848643355676,47,0.928976928476,47,1.902114601634,0.080703568000000002,1.009702149276,0.121032524000000001,3.029128681634,152500
,,4.029128681634,4,,,3.029128681634,408,3.029128681634,360,,,0.848643731676,247,0.929108464476,1499,3.111180361634,0.082051679999999987,1.010061909276,0.121392283999999988,4.956759881634,255000
,,4.956759881634,9,,,4.956759881634,358,4.956759881634,360,,,0.929108464476,47,1.009702149276,1499,,,1.090156023658,0.201486398381999997,,
,,,,,,,,,,,,1.009702149276,47,1.010061909276,1499,,,1.090275943658,0.201606318381999993,,
,,,,,,,,,,,,1.010061909276,47,1.090156023658,1499,,,1.093813783658,0.205144158382000007,,
,,,,,,,,,,,,1.090156023658,47,1.090275943658,1499,,,1.099173497634,0.210503872357999998,,
,,,,,,,,,,,,1.090275943658,47,1.093813783658,1499,,,1.170569497634,0.281899872357999957,,
,,,,,,,,,,,,1.093813783658,47,1.099173497634,1499,,,1.170689417634,0.282019792358000008,,
,,,,,,,,,,,,1.099173497634,47,1.170569497634,1499,,,1.177532377634,0.288862752357999962,,
,,,,,,,,,,,,1.170569497634,47,1.170689417634,1499,,,1.179571017634,0.290901392357999942,,
,,,,,,,,,,,,1.170689417634,47,1.177532377634,1499,,,1.188448857634,0.299779232357999968,,
,,,,,,,,,,,,1.177532377634,47,1.179571017634,1499,,,1.197086857634,0.308417232358000003,,
,,,,,,,,,,,,1.179571017634,47,1.188448857634,1499,,,1.199125497634,0.310455872357999983,,
,,,,,,,,,,,,1.188448857634,47,1.197086857634,1499,,,1.210041977634,0.321372352357999989,,
,,,,,,,,,,,,1.197086857634,47,1.199125497634,1499,,,1.250833577634,0.362163952357999917,,
,,,,,,,,,,,,1.199125497634,47,1.210041977634,1499,,,1.250953497634,0.362283872357999968,,
,,,,,,,,,,,,1.210041977634,47,1.250833577634,1499,,,1.258493417634,0.369823792358000001,,
,,,,,,,,,,,,1.250833577634,47,1.250953497634,1499,,,1.269046377634,0.380376752357999946,,
,,,,,,,,,,,,1.250953497634,47,1.258493417634,1499,,,1.279719257634,0.391049632357999941,,
,,,,,,,,,,,,1.258493417634,47,1.269046377634,1499,,,1.280318857634,0.391649232357999975,,
,,,,,,,,,,,,1.269046377634,47,1.279719257634,1499,,,1.290497017634,0.401827392358000022,,
,,,,,,,,,,,,1.279719257634,47,1.280318857634,1499,,,1.301169897634,0.412500272358000018,,
,,,,,,,,,,,,1.280318857634,47,1.290497017634,1499,,,1.312202537634,0.423532912357999944,,
,,,,,,,,,,,,1.290497017634,47,1.301169897634,1499,,,1.315320457634,0.42665083235799994,,
,,,,,,,,,,,,1.301169897634,47,1.312202537634,1499,,,1.322635577634,0.433965952357999949,,
,,,,,,,,,,,,1.312202537634,47,1.315320457634,1499,,,1.333548297634,0.444878672357999935,,
,,,,,,,,,,,,1.315320457634,47,1.322635577634,1499,,,1.343745257634,0.455075632357999967,,
