numActiveSessions:vector baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[12].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[12].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostFDO[12].tcp.conn-254 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0.581886233748,51,0.662122621096,51,0.662122621096,800,0.742446384296,0.08032376319999998,0.742577920296,1452,0.742577920296,0.040375749599999996
0.581886233748,1,0.662122621096,47,0.742446384296,47,,,,,0.822811845096,1452,0.822811845096,0.120609674400000004
0.742577920296,0,0.662122997096,847,0.742577920296,1499,,,,,0.822931765096,1452,0.822931765096,0.1207295944
,,0.742577920296,47,0.822811845096,1499,,,,,0.90308776389,1452,0.90308776389,0.20088559319400001
,,0.742578296296,47,0.822931765096,1499,,,,,0.90320768389,1452,0.90320768389,0.201005513194000006
,,0.822811845096,47,0.824483509972,47,,,,,0.904872650772,1452,0.904872650772,0.202670480075999969
,,0.822931765096,47,0.90308776389,1499,,,,,0.907590970772,1452,0.907590970772,0.205388800075999965
,,0.90308776389,47,0.90320768389,1499,,,,,0.98344200789,1452,0.98344200789,0.281239837193999918
,,0.90320768389,47,0.904872650772,1499,,,,,0.98356192789,1452,0.98356192789,0.281359757193999969
,,0.904872650772,47,0.907590970772,1499,,,,,0.986071425972,1452,0.986071425972,0.28386925527599993
,,0.907590970772,47,0.98344200789,1499,,,,,0.987948575572,1452,0.987948575572,0.285746404876000002
,,0.98344200789,47,0.98356192789,1499,,,,,0.990597327159,1452,0.990597327159,0.288395156462999956
,,0.98356192789,47,0.986071425972,1499,,,,,0.993318046359,1452,0.993318046359,0.291115875663000011
,,0.986071425972,47,0.987948575572,1499,,,,,0.996702756002,1452,0.996702756002,0.294500585305999983
,,0.987948575572,47,0.990597327159,1499,,,,,0.99866536347,1452,0.99866536347,0.296463192774000015
,,0.990597327159,47,0.993318046359,1499,,,,,1.06368089189,1452,1.06368089189,0.361478721193999928
