numActiveSessions:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[9].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[9].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[9].tcp.conn-209 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,327,0,360,0.19584401387,0,0.19584401387,51,0.27605347147,51,0.35608531387,0.080031842399999996,0.35621684987,0.040137108800000001,1.029431056466,100000
0.19584401387,1,2.548587569634,5,3.548587569634,1,1.029431056466,343,1.029431056466,360,2.548587569634,1,0.27605347147,47,0.35608531387,47,1.109683641634,0.080252585167999989,0.43645573387,0.120375992799999997,2.548587569634,214375
,,3.548587569634,4,4.548587569634,2,2.548587569634,288,2.548587569634,360,,,0.27605384747,247,0.35621684987,1499,2.628951321634,0.080363751999999982,0.43657565387,0.120495912799999992,3.928559833634,180000
,,3.928559833634,9,,,3.928559833634,293,3.928559833634,360,,,0.35621684987,47,0.43645573387,1499,4.008955481634,0.080395647999999985,0.51669461787,0.200614876800000007,,
,,4.548587569634,8,,,,,,,,,0.43645573387,47,0.43657565387,1499,,,0.51681453787,0.200734796800000003,,
,,,,,,,,,,,,0.43657565387,47,0.51669461787,1499,,,0.520352707415,0.204272966344999972,,
,,,,,,,,,,,,0.51669461787,47,0.51681453787,1499,,,0.525716680476,0.209636939405999977,,
,,,,,,,,,,,,0.51681453787,47,0.520352707415,1499,,,0.59693350187,0.280853760800000017,,
,,,,,,,,,,,,0.520352707415,47,0.525716680476,1499,,,0.59705342187,0.280973680799999957,,
,,,,,,,,,,,,0.525716680476,47,0.59693350187,1499,,,0.600579597258,0.284499856187999998,,
,,,,,,,,,,,,0.59693350187,47,0.59705342187,1499,,,0.605874285276,0.289794544205999925,,
,,,,,,,,,,,,0.59705342187,47,0.600579597258,1499,,,0.611367855548,0.295288114477999962,,
,,,,,,,,,,,,0.600579597258,47,0.605874285276,1499,,,0.616639851286,0.30056011021599993,,
,,,,,,,,,,,,0.605874285276,47,0.611367855548,1499,,,0.622019131286,0.305939390215999916,,
,,,,,,,,,,,,0.611367855548,47,0.616639851286,1499,,,0.627300216466,0.31122047539599995,,
,,,,,,,,,,,,0.616639851286,47,0.622019131286,1499,,,0.67717238587,0.361092644799999916,,
,,,,,,,,,,,,0.622019131286,47,0.627300216466,1499,,,0.67729230587,0.361212564799999967,,
,,,,,,,,,,,,0.627300216466,47,0.67717238587,1499,,,0.680872876215,0.364793135145,,
,,,,,,,,,,,,0.67717238587,47,0.67729230587,1499,,,0.686113169276,0.370033428205999935,,
,,,,,,,,,,,,0.67729230587,47,0.680872876215,1499,,,0.691746579548,0.375666838477999974,,
,,,,,,,,,,,,0.680872876215,47,0.686113169276,1499,,,0.696897456086,0.380817715015999923,,
,,,,,,,,,,,,0.686113169276,47,0.691746579548,1499,,,0.702517775286,0.386438034215999979,,
,,,,,,,,,,,,0.691746579548,47,0.696897456086,1499,,,0.707557821266,0.391478080195999942,,
,,,,,,,,,,,,0.696897456086,47,0.702517775286,1499,,,0.713041534063,0.396961792992999938,,
,,,,,,,,,,,,0.702517775286,47,0.707557821266,1499,,,0.718326549586,0.402246808515999919,,
,,,,,,,,,,,,0.707557821266,47,0.713041534063,1499,,,0.723793326386,0.407713585315999992,,
,,,,,,,,,,,,0.713041534063,47,0.718326549586,1499,,,0.729012342733,0.412932601662999941,,
,,,,,,,,,,,,0.718326549586,47,0.723793326386,1499,,,0.734524028428,0.418444287357999987,,
,,,,,,,,,,,,0.723793326386,47,0.729012342733,1499,,,0.73968991429,0.423610173219999939,,
,,,,,,,,,,,,0.729012342733,47,0.734524028428,1499,,,0.745282771572,0.429203030501999925,,
,,,,,,,,,,,,0.734524028428,47,0.73968991429,1499,,,0.750522913559,0.434443172488999994,,
,,,,,,,,,,,,0.73968991429,47,0.745282771572,1499,,,0.75741126987,0.441331528799999925,,
,,,,,,,,,,,,0.745282771572,47,0.750522913559,1499,,,0.761326721015,0.445246979944999952,,
,,,,,,,,,,,,0.750522913559,47,0.75741126987,1499,,,0.766450854076,0.450371113005999965,,
,,,,,,,,,,,,0.75741126987,47,0.761326721015,1499,,,0.771864344348,0.455784603277999965,,
,,,,,,,,,,,,0.761326721015,47,0.766450854076,1499,,,0.777594900886,0.461515159815999995,,
,,,,,,,,,,,,0.766450854076,47,0.771864344348,1499,,,0.782615620086,0.466535879016000019,,
,,,,,,,,,,,,0.771864344348,47,0.777594900886,1499,,,0.788275186066,0.472195444995999965,,
,,,,,,,,,,,,0.777594900886,47,0.782615620086,1499,,,0.793313248463,0.477233507392999965,,
,,,,,,,,,,,,0.782615620086,47,0.788275186066,1499,,,0.798784154386,0.482704413316,,
,,,,,,,,,,,,0.788275186066,47,0.793313248463,1499,,,0.804338974564,0.48825923349400002,,
,,,,,,,,,,,,0.793313248463,47,0.798784154386,1499,,,0.809485115186,0.493405374115999936,,
,,,,,,,,,,,,0.798784154386,47,0.804338974564,1499,,,0.814880434028,0.498800692958,,
