numActiveSessions:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[10].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[10].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[10].tcp.conn-203 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,310,0,360,0.089933856127,0,0.089933856127,51,0.170143313727,51,0.250175156127,0.080031842399999996,0.250306692127,0.040137108800000001,0.923007041015,100000
0.089933856127,1,2.409158457634,5,3.409158457634,1,0.923007041015,360,0.923007041015,360,2.409158457634,1,0.170143313727,47,0.250175156127,47,1.003154613015,0.080147572,0.330545576127,0.120375992799999997,2.409158457634,225000
,,3.409158457634,4,4.409158457634,2,2.409158457634,367,2.409158457634,360,,,0.170143689727,247,0.250306692127,1499,2.489381321634,0.080222864000000004,0.330665496127,0.120495912799999992,4.131169489634,229375
,,4.131169489634,9,,,4.131169489634,323,4.131169489634,360,,,0.250306692127,47,0.330545576127,1499,4.211988041634,0.080818551999999987,0.410784460127,0.200614876800000007,,
,,4.409158457634,8,,,,,,,,,0.330545576127,47,0.330665496127,1499,,,0.410904380127,0.200734796800000003,,
,,,,,,,,,,,,0.330665496127,47,0.410784460127,1499,,,0.414408732428,0.204239149100999994,,
,,,,,,,,,,,,0.410784460127,47,0.410904380127,1499,,,0.41979933509,0.20962975176299997,,
,,,,,,,,,,,,0.410904380127,47,0.414408732428,1499,,,0.491023344127,0.280853760800000017,,
,,,,,,,,,,,,0.414408732428,47,0.41979933509,1499,,,0.491143264127,0.280973680799999957,,
,,,,,,,,,,,,0.41979933509,47,0.491023344127,1499,,,0.494684526828,0.284514943500999927,,
,,,,,,,,,,,,0.491023344127,47,0.491143264127,1499,,,0.50003701989,0.289867436562999957,,
,,,,,,,,,,,,0.491143264127,47,0.494684526828,1499,,,0.505322599572,0.295153016245000009,,
,,,,,,,,,,,,0.494684526828,47,0.50003701989,1499,,,0.510730179159,0.300560595832000009,,
,,,,,,,,,,,,0.50003701989,47,0.505322599572,1499,,,0.516004083366,0.305834500038999922,,
,,,,,,,,,,,,0.505322599572,47,0.510730179159,1499,,,0.521392547415,0.311222964087999985,,
,,,,,,,,,,,,0.510730179159,47,0.516004083366,1499,,,0.571262228127,0.361092644799999916,,
,,,,,,,,,,,,0.516004083366,47,0.521392547415,1499,,,0.571382148127,0.361212564799999967,,
,,,,,,,,,,,,0.521392547415,47,0.571262228127,1499,,,0.575043330828,0.364873747500999988,,
,,,,,,,,,,,,0.571262228127,47,0.571382148127,1499,,,0.58021454469,0.370044961363000022,,
,,,,,,,,,,,,0.571382148127,47,0.575043330828,1499,,,0.585680204372,0.375510621044999991,,
,,,,,,,,,,,,0.575043330828,47,0.58021454469,1499,,,0.590987783959,0.380818200632000001,,
,,,,,,,,,,,,0.58021454469,47,0.585680204372,1499,,,0.596241768166,0.386072184838999963,,
,,,,,,,,,,,,0.585680204372,47,0.590987783959,1499,,,0.601619437258,0.391449853930999956,,
,,,,,,,,,,,,0.590987783959,47,0.596241768166,1499,,,0.606993406076,0.396823822748999964,,
,,,,,,,,,,,,0.596241768166,47,0.601619437258,1499,,,0.612367855548,0.402198272221000017,,
,,,,,,,,,,,,0.601619437258,47,0.606993406076,1499,,,0.617683451286,0.407513867959000018,,
,,,,,,,,,,,,0.606993406076,47,0.612367855548,1499,,,0.623039451286,0.412869867958999934,,
,,,,,,,,,,,,0.612367855548,47,0.617683451286,1499,,,0.628520136466,0.418350553138999935,,
,,,,,,,,,,,,0.617683451286,47,0.623039451286,1499,,,0.633919689263,0.42375010593599993,,
,,,,,,,,,,,,0.623039451286,47,0.628520136466,1499,,,0.639088864786,0.428919281458999933,,
,,,,,,,,,,,,0.628520136466,47,0.633919689263,1499,,,0.644431265586,0.434261682258999969,,
,,,,,,,,,,,,0.633919689263,47,0.639088864786,1499,,,0.651501112127,0.441331528799999925,,
,,,,,,,,,,,,0.639088864786,47,0.644431265586,1499,,,0.655348664428,0.445179081101000015,,
,,,,,,,,,,,,0.644431265586,47,0.651501112127,1499,,,0.66049206949,0.450322486162999966,,
,,,,,,,,,,,,0.651501112127,47,0.655348664428,1499,,,0.665845086772,0.455675503444999961,,
,,,,,,,,,,,,0.655348664428,47,0.66049206949,1499,,,0.671225068759,0.46105548543199992,,
,,,,,,,,,,,,0.66049206949,47,0.665845086772,1499,,,0.676583050566,0.46641346723900001,,
,,,,,,,,,,,,0.665845086772,47,0.671225068759,1499,,,0.681978241258,0.471808657931000016,,
