numActiveSessions:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[1].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[1].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[1].tcp.conn-293 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
,,,,,,,,,,,,1.714234137634,47,1.725026937634,1499,,,1.746372697634,0.754217432367999981,,
,,,,,,,,,,,,1.725026937634,47,1.735699817634,1499,,,1.757165497634,0.765010232367999917,,
,,,,,,,,,,,,1.735699817634,47,1.746372697634,1499,,,1.767838377634,0.775683112367999913,,
,,,,,,,,,,,,1.746372697634,47,1.757165497634,1499,,,1.778496217634,0.786340952367999831,,
,,,,,,,,,,,,1.757165497634,47,1.767838377634,1499,,,1.789289017634,0.797133752367999988,,
,,,,,,,,,,,,1.767838377634,47,1.778496217634,1499,,,1.799961897634,0.807806632367999985,,
,,,,,,,,,,,,1.778496217634,47,1.789289017634,1499,,,1.810634777634,0.81847951236799998,,
,,,,,,,,,,,,1.789289017634,47,1.799961897634,1499,,,1.821307657634,0.829152392367999976,,
,,,,,,,,,,,,1.799961897634,47,1.810634777634,1499,,,1.832085417634,0.839930152367999835,,
,,,,,,,,,,,,1.810634777634,47,1.821307657634,1499,,,1.842758297634,0.850603032367999831,,
,,,,,,,,,,,,1.821307657634,47,1.832085417634,1499,,,1.853674777634,0.861519512367999947,,
,,,,,,,,,,,,1.832085417634,47,1.842758297634,1499,,,1.864227737634,0.872072472368000003,,
,,,,,,,,,,,,1.842758297634,47,1.853674777634,1499,,,1.874900617634,0.882745352368,,
,,,,,,,,,,,,1.853674777634,47,1.864227737634,1499,,,1.956193593634,0.964038328367999848,,
,,,,,,,,,,,,1.864227737634,47,1.874900617634,1499,,,2.036874937634,0.040656666399999999,,
,,,,,,,,,,,,1.874900617634,47,1.956193593634,1311,,,2.037594457634,0.0413761864,,
,,,,,,,,,,,,1.956193593634,47,2.036743401634,47,,,2.044909577634,0.048691306399999994,,
,,,,,,,,,,,,1.956193969634,247,2.036874937634,1499,,,2.055316297634,0.059098026400000003,,
,,,,,,,,,,,,2.036874937634,47,2.037594457634,1499,,,2.065989177634,0.069770906399999998,,
,,,,,,,,,,,,2.037594457634,47,2.044909577634,1499,,,2.067668057634,0.071449786399999992,,
,,,,,,,,,,,,2.044909577634,47,2.055316297634,1499,,,2.076662057634,0.080443786399999994,,
,,,,,,,,,,,,2.055316297634,47,2.065989177634,1499,,,2.087458617634,0.091240346400000004,,
,,,,,,,,,,,,2.065989177634,47,2.067668057634,1499,,,2.098251417634,0.102033146399999996,,
,,,,,,,,,,,,2.067668057634,47,2.076662057634,1499,,,2.109403977634,0.113185706400000001,,
,,,,,,,,,,,,2.076662057634,47,2.087458617634,1499,,,2.119837017634,0.123618746400000006,,
,,,,,,,,,,,,2.087458617634,47,2.098251417634,1499,,,2.130509897634,0.134291626399999974,,
,,,,,,,,,,,,2.098251417634,47,2.109403977634,1499,,,2.142269577634,0.146051306399999968,,
,,,,,,,,,,,,2.109403977634,47,2.119837017634,1499,,,2.152462777634,0.156244506399999982,,
,,,,,,,,,,,,2.119837017634,47,2.130509897634,1499,,,2.163015737634,0.166797466399999982,,
,,,,,,,,,,,,2.130509897634,47,2.142269577634,1499,,,2.173808537634,0.177590266399999973,,
,,,,,,,,,,,,2.142269577634,47,2.152462777634,1499,,,2.184361497634,0.188143226399999973,,
,,,,,,,,,,,,2.152462777634,47,2.163015737634,1499,,,2.195034377634,0.198816106399999969,,
,,,,,,,,,,,,2.163015737634,47,2.173808537634,1499,,,2.205467417634,0.209249146399999973,,
,,,,,,,,,,,,2.173808537634,47,2.184361497634,1499,,,2.216020377634,0.219802106399999973,,
,,,,,,,,,,,,2.184361497634,47,2.195034377634,1499,,,2.227172937634,0.230954666400000007,,
,,,,,,,,,,,,2.195034377634,47,2.205467417634,1499,,,2.237605977634,0.241387706400000011,,
,,,,,,,,,,,,2.205467417634,47,2.216020377634,1499,,,2.248278857634,0.252060586399999952,,
,,,,,,,,,,,,2.216020377634,47,2.227172937634,1499,,,2.258831817634,0.262613546400000007,,
,,,,,,,,,,,,2.227172937634,47,2.237605977634,1499,,,2.269984377634,0.273766106399999985,,
,,,,,,,,,,,,2.237605977634,47,2.248278857634,1499,,,2.280417417634,0.28419914639999999,,
,,,,,,,,,,,,2.248278857634,47,2.258831817634,1499,,,2.290970377634,0.294752106399999934,,
,,,,,,,,,,,,2.258831817634,47,2.269984377634,1499,,,2.301643257634,0.30542498639999993,,
,,,,,,,,,,,,2.269984377634,47,2.280417417634,1499,,,2.312316137634,0.316097866399999925,,
,,,,,,,,,,,,2.280417417634,47,2.290970377634,1499,,,2.322989017634,0.326770746399999921,,
,,,,,,,,,,,,2.290970377634,47,2.301643257634,1499,,,2.334501337634,0.338283066399999941,,
,,,,,,,,,,,,2.301643257634,47,2.312316137634,1499,,,2.344694537634,0.348476266399999955,,
,,,,,,,,,,,,2.312316137634,47,2.322989017634,1499,,,2.355367417634,0.35914914639999995,,
,,,,,,,,,,,,2.322989017634,47,2.334501337634,1499,,,2.365680537634,0.369462266400000014,,
,,,,,,,,,,,,2.334501337634,47,2.344694537634,1499,,,2.376545497634,0.380327226399999939,,
,,,,,,,,,,,,2.344694537634,47,2.355367417634,1499,,,2.387098457634,0.390880186399999994,,
,,,,,,,,,,,,2.355367417634,47,2.365680537634,1499,,,2.398251017634,0.402032746399999972,,
,,,,,,,,,,,,2.365680537634,47,2.376545497634,1499,,,2.408923897634,0.412705626399999968,,
,,,,,,,,,,,,2.376545497634,47,2.387098457634,1499,,,2.419591977634,0.423373706399999936,,
,,,,,,,,,,,,2.387098457634,47,2.398251017634,1499,,,2.430504697634,0.434286426399999923,,
,,,,,,,,,,,,2.398251017634,47,2.408923897634,1499,,,2.441057657634,0.444839386399999979,,
,,,,,,,,,,,,2.408923897634,47,2.419591977634,1499,,,2.451734297634,0.455516026399999994,,
,,,,,,,,,,,,2.419591977634,47,2.430504697634,1499,,,2.462047417634,0.465829146399999947,,
,,,,,,,,,,,,2.430504697634,47,2.441057657634,1499,,,2.472960137634,0.476741866399999933,,
,,,,,,,,,,,,2.441057657634,47,2.451734297634,1499,,,2.483872857634,0.48765458639999992,,
,,,,,,,,,,,,2.451734297634,47,2.462047417634,1499,,,2.494549497634,0.498331226399999936,,
,,,,,,,,,,,,2.462047417634,47,2.472960137634,1499,,,2.504982537634,0.508764266400000051,,
,,,,,,,,,,,,2.472960137634,47,2.483872857634,1499,,,2.515655417634,0.519437146400000047,,
,,,,,,,,,,,,2.483872857634,47,2.494549497634,1499,,,2.525968537634,0.5297502664,,
,,,,,,,,,,,,2.494549497634,47,2.504982537634,1499,,,2.526448217634,0.530229946399999983,,
,,,,,,,,,,,,2.504982537634,47,2.515655417634,1499,,,2.537121097634,0.540902826399999979,,
,,,,,,,,,,,,2.515655417634,47,2.525968537634,1499,,,2.547793977634,0.551575706399999973,,
,,,,,,,,,,,,2.525968537634,47,2.526448217634,1499,,,2.558425177634,0.562206906399999925,,
,,,,,,,,,,,,2.526448217634,47,2.537121097634,1499,,,2.569235577634,0.573017306399999924,,
,,,,,,,,,,,,2.537121097634,47,2.547793977634,1499,,,2.579929097634,0.583710826399999935,,
,,,,,,,,,,,,2.547793977634,47,2.558425177634,1499,,,2.590720137634,0.59450186639999991,,
,,,,,,,,,,,,2.558425177634,47,2.569235577634,1499,,,2.601377577634,0.605159306400000037,,
,,,,,,,,,,,,2.569235577634,47,2.579929097634,1499,,,2.612050457634,0.615832186400000033,,
,,,,,,,,,,,,2.579929097634,47,2.590720137634,1499,,,2.622723337634,0.62650506640000003,,
,,,,,,,,,,,,2.590720137634,47,2.601377577634,1499,,,2.624402217634,0.628183946399999856,,
,,,,,,,,,,,,2.601377577634,47,2.612050457634,1499,,,2.633519897634,0.637301626399999985,,
,,,,,,,,,,,,2.612050457634,47,2.622723337634,1499,,,2.644072857634,0.64785458640000004,,
,,,,,,,,,,,,2.622723337634,47,2.624402217634,1499,,,2.655712617634,0.659494346400000039,,
,,,,,,,,,,,,2.624402217634,47,2.633519897634,1499,,,2.665546057634,0.66932778640000001,,
,,,,,,,,,,,,2.633519897634,47,2.644072857634,1499,,,2.676582457634,0.680364186399999844,,
,,,,,,,,,,,,2.644072857634,47,2.655712617634,1499,,,2.686899337634,0.69068106640000004,,
,,,,,,,,,,,,2.655712617634,47,2.665546057634,1499,,,2.697681257634,0.70146298639999993,,
,,,,,,,,,,,,2.665546057634,47,2.676582457634,1499,,,2.708366217634,0.712147946400000006,,
,,,,,,,,,,,,2.676582457634,47,2.686899337634,1499,,,2.719039097634,0.7228208264,,
,,,,,,,,,,,,2.686899337634,47,2.697681257634,1499,,,2.729831897634,0.733613626399999937,,
,,,,,,,,,,,,2.697681257634,47,2.708366217634,1499,,,2.740504777634,0.744286506399999933,,
,,,,,,,,,,,,2.708366217634,47,2.719039097634,1499,,,2.751177657634,0.754959386399999928,,
,,,,,,,,,,,,2.719039097634,47,2.729831897634,1499,,,2.762078537634,0.765860266400000041,,
,,,,,,,,,,,,2.729831897634,47,2.740504777634,1499,,,2.772776377634,0.7765581064,,
,,,,,,,,,,,,2.740504777634,47,2.751177657634,1499,,,2.774335337634,0.778117066399999887,,
,,,,,,,,,,,,2.751177657634,47,2.762078537634,1499,,,2.783932697634,0.787714426399999997,,
,,,,,,,,,,,,2.762078537634,47,2.772776377634,1499,,,2.794125897634,0.79790762640000001,,
,,,,,,,,,,,,2.772776377634,47,2.774335337634,1499,,,2.804678857634,0.808460586399999844,,
,,,,,,,,,,,,2.774335337634,47,2.783932697634,1499,,,2.815591577634,0.819373306399999941,,
,,,,,,,,,,,,2.783932697634,47,2.794125897634,1499,,,2.826264457634,0.830046186399999938,,
,,,,,,,,,,,,2.794125897634,47,2.804678857634,1499,,,2.836937337634,0.840719066399999933,,
,,,,,,,,,,,,2.804678857634,47,2.815591577634,1499,,,2.847973737634,0.85175546639999999,,
,,,,,,,,,,,,2.815591577634,47,2.826264457634,1499,,,2.859130057634,0.862911786399999988,,
,,,,,,,,,,,,2.826264457634,47,2.836937337634,1499,,,2.869802937634,0.873584666399999984,,
,,,,,,,,,,,,2.836937337634,47,2.847973737634,1499,,,2.880235977634,0.884017706399999878,,
,,,,,,,,,,,,2.847973737634,47,2.859130057634,1499,,,2.891028777634,0.894810506400000035,,
,,,,,,,,,,,,2.859130057634,47,2.869802937634,1499,,,2.901461817634,0.90524354639999993,,
,,,,,,,,,,,,2.869802937634,47,2.880235977634,1499,,,2.912134697634,0.915916426399999923,,
,,,,,,,,,,,,2.880235977634,47,2.891028777634,1499,,,2.922447817634,0.926229546399999876,,
,,,,,,,,,,,,2.891028777634,47,2.901461817634,1499,,,2.933600377634,0.937382106399999856,,
,,,,,,,,,,,,2.901461817634,47,2.912134697634,1499,,,2.944064137634,0.947845866400000011,,
,,,,,,,,,,,,2.912134697634,47,2.922447817634,1499,,,2.955515577634,0.959297306399999878,,
,,,,,,,,,,,,2.922447817634,47,2.933600377634,1499,,,2.965349017634,0.96913074639999985,,
,,,,,,,,,,,,2.933600377634,47,2.944064137634,1499,,,2.976021897634,0.979803626399999845,,
,,,,,,,,,,,,2.944064137634,47,2.955515577634,1499,,,2.986814697634,0.990596426400000004,,
,,,,,,,,,,,,2.955515577634,47,2.965349017634,1499,,,2.988493577634,0.992275306399999831,,
,,,,,,,,,,,,2.965349017634,47,2.976021897634,1499,,,2.997487577634,1.001269306399999778,,
,,,,,,,,,,,,2.976021897634,47,2.986814697634,1499,,,3.008139497634,1.011921226399999703,,
,,,,,,,,,,,,2.986814697634,47,2.988493577634,1499,,,3.018932297634,1.022714026400000082,,
,,,,,,,,,,,,2.988493577634,47,2.997487577634,1499,,,3.029979417634,1.033761146399999826,,
,,,,,,,,,,,,2.997487577634,47,3.008139497634,1499,,,3.040332377634,1.044114106399999904,,
,,,,,,,,,,,,3.008139497634,47,3.018932297634,1499,,,3.050968697634,1.054750426400000048,,
,,,,,,,,,,,,3.018932297634,47,3.029979417634,1499,,,3.052647577634,1.056429306400000098,,
,,,,,,,,,,,,3.029979417634,47,3.040332377634,1499,,,3.061761497634,1.065543226399999984,,
,,,,,,,,,,,,3.040332377634,47,3.050968697634,1499,,,3.072440377634,1.07622210639999993,,
,,,,,,,,,,,,3.050968697634,47,3.052647577634,1499,,,3.083243097634,1.087024826399999973,,
,,,,,,,,,,,,3.052647577634,47,3.061761497634,1499,,,3.093799817634,1.097581546399999826,,
,,,,,,,,,,,,3.061761497634,47,3.072440377634,1499,,,3.104592617634,1.108374346399999761,,
,,,,,,,,,,,,3.072440377634,47,3.083243097634,1499,,,3.115509097634,1.119290826399999878,,
,,,,,,,,,,,,3.083243097634,47,3.093799817634,1499,,,3.126669177634,1.130450906399999673,,
,,,,,,,,,,,,3.093799817634,47,3.104592617634,1499,,,3.136742457634,1.140524186399999968,,
,,,,,,,,,,,,3.104592617634,47,3.115509097634,1499,,,3.147295417634,1.151077146400000023,,
,,,,,,,,,,,,3.115509097634,47,3.126669177634,1499,,,3.158455497634,1.16223722639999982,,
,,,,,,,,,,,,3.126669177634,47,3.136742457634,1499,,,3.169371977634,1.173153706399999933,,
,,,,,,,,,,,,3.136742457634,47,3.147295417634,1499,,,3.180044857634,1.183826586399999928,,
,,,,,,,,,,,,3.147295417634,47,3.158455497634,1499,,,3.190238057634,1.194019786399999722,,
,,,,,,,,,,,,3.158455497634,47,3.169371977634,1499,,,3.201750377634,1.205532106399999742,,
,,,,,,,,,,,,3.169371977634,47,3.180044857634,1499,,,3.212423257634,1.216204986399999738,,
,,,,,,,,,,,,3.180044857634,47,3.190238057634,1499,,,3.222976217634,1.226757946399999795,,
,,,,,,,,,,,,3.190238057634,47,3.201750377634,1499,,,3.224055497634,1.227837226399999697,,
,,,,,,,,,,,,3.201750377634,47,3.212423257634,1499,,,3.234368617634,1.238150346399999875,,
,,,,,,,,,,,,3.212423257634,47,3.222976217634,1499,,,3.244561817634,1.248343546399999663,,
,,,,,,,,,,,,3.222976217634,47,3.224055497634,1499,,,3.254515177634,1.258296906400000021,,
,,,,,,,,,,,,3.224055497634,47,3.234368617634,1499,,,3.265782857634,1.269564586400000023,,
,,,,,,,,,,,,3.234368617634,47,3.244561817634,1499,,,3.275976057634,1.279757786399999813,,
,,,,,,,,,,,,3.244561817634,47,3.254515177634,1499,,,3.286648937634,1.29043066639999981,,
,,,,,,,,,,,,3.254515177634,47,3.265782857634,1499,,,3.297201897634,1.300983626399999865,,
,,,,,,,,,,,,3.265782857634,47,3.275976057634,1499,,,3.309073977634,1.312855706399999706,,
,,,,,,,,,,,,3.275976057634,47,3.286648937634,1499,,,3.318787497634,1.322569226399999736,,
,,,,,,,,,,,,3.286648937634,47,3.297201897634,1499,,,3.329775977634,1.333557706399999706,,
,,,,,,,,,,,,3.297201897634,47,3.309073977634,1499,,,3.340209017634,1.34399074639999982,,
,,,,,,,,,,,,3.309073977634,47,3.318787497634,1499,,,3.351485257634,1.355266986399999756,,
,,,,,,,,,,,,3.318787497634,47,3.329775977634,1499,,,3.361918297634,1.365700026399999872,,
,,,,,,,,,,,,3.329775977634,47,3.340209017634,1499,,,3.372831017634,1.376612746399999747,,
,,,,,,,,,,,,3.340209017634,47,3.351485257634,1499,,,3.383516937634,1.387298666399999985,,
,,,,,,,,,,,,3.351485257634,47,3.361918297634,1499,,,3.393949977634,1.3977317064000001,,
,,,,,,,,,,,,3.361918297634,47,3.372831017634,1499,,,3.404457017634,1.408238746399999902,,
,,,,,,,,,,,,3.372831017634,47,3.383516937634,1499,,,3.415849417634,1.419631146399999981,,
,,,,,,,,,,,,3.383516937634,47,3.393949977634,1499,,,3.426522297634,1.430304026399999976,,
,,,,,,,,,,,,3.393949977634,47,3.404457017634,1499,,,3.508366537634,1.512148266400000097,,
,,,,,,,,,,,,3.404457017634,47,3.415849417634,1499,,,3.589682297634,0.041287706399999998,,
,,,,,,,,,,,,3.415849417634,47,3.426522297634,1499,,,3.591361177634,0.042966586399999992,,
,,,,,,,,,,,,3.426522297634,47,3.508366537634,719,,,3.598436457634,0.050041866399999995,,
,,,,,,,,,,,,3.508366537634,47,3.589550761634,47,,,3.608586457634,0.060191866400000001,,
,,,,,,,,,,,,3.508366913634,247,3.589682297634,1499,,,3.618904617634,0.07051002639999998,,
,,,,,,,,,,,,3.589682297634,47,3.591361177634,1499,,,3.629817337634,0.081422746399999995,,
,,,,,,,,,,,,3.591361177634,47,3.598436457634,1499,,,3.640490217634,0.09209562639999999,,
,,,,,,,,,,,,3.598436457634,47,3.608586457634,1499,,,3.651163097634,0.102768506399999986,,
,,,,,,,,,,,,3.608586457634,47,3.618904617634,1499,,,3.661716057634,0.113321466399999986,,
,,,,,,,,,,,,3.618904617634,47,3.629817337634,1499,,,3.672628777634,0.124234186400000001,,
,,,,,,,,,,,,3.629817337634,47,3.640490217634,1499,,,3.673708057634,0.125313466399999961,,
,,,,,,,,,,,,3.640490217634,47,3.651163097634,1499,,,3.683346057634,0.134951466399999997,,
,,,,,,,,,,,,3.651163097634,47,3.661716057634,1499,,,3.694865897634,0.1464713064,,
,,,,,,,,,,,,3.661716057634,47,3.672628777634,1499,,,3.704699337634,0.156304746399999971,,
,,,,,,,,,,,,3.672628777634,47,3.673708057634,1499,,,3.715492137634,0.167097546399999962,,
,,,,,,,,,,,,3.673708057634,47,3.683346057634,1499,,,3.726404857634,0.178010266400000005,,
,,,,,,,,,,,,3.683346057634,47,3.694865897634,1499,,,3.736957817634,0.188563226400000005,,
,,,,,,,,,,,,3.694865897634,47,3.704699337634,1499,,,3.747630697634,0.1992361064,,
,,,,,,,,,,,,3.704699337634,47,3.715492137634,1499,,,3.758303577634,0.209908986399999996,,
,,,,,,,,,,,,3.715492137634,47,3.726404857634,1499,,,3.768980217634,0.220585626400000011,,
,,,,,,,,,,,,3.726404857634,47,3.736957817634,1499,,,3.779653097634,0.231258506400000006,,
,,,,,,,,,,,,3.736957817634,47,3.747630697634,1499,,,3.790206057634,0.241811466400000007,,
