numActiveSessions:vector baselineTestQoS.hostFDO[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[1].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[1].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostFDO[1].tcp.conn-308 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostFDO[1].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0.996029025135,51,1.076279157935,51,1.076279157935,800,1.156418601634,0.080139443699000001,1.156550137634,1452,1.156550137634,0.040191430099000002
0.996029025135,1,1.076279157935,47,1.156418601634,47,,,,,1.236915337634,1452,1.236915337634,0.120556630099
1.156550137634,0,1.076279533935,847,1.156550137634,1499,,,,,1.237155177634,1452,1.237155177634,0.120796470098999991
,,1.156550137634,47,1.236915337634,1499,,,,,1.317239177634,1452,1.317239177634,0.200880470099000007
,,1.156550513634,47,1.237155177634,1499,,,,,1.317359097634,1452,1.317359097634,0.201000390099000002
,,1.236915337634,47,1.240505081634,47,,,,,1.321676217634,1452,1.321676217634,0.20531751009900001
,,1.237155177634,47,1.317239177634,1499,,,,,1.326473017634,1452,1.326473017634,0.210114310099
,,1.317239177634,47,1.317359097634,1499,,,,,1.398402457634,1452,1.398402457634,0.282043750098999955
,,1.317359097634,47,1.321676217634,1499,,,,,1.399361817634,1452,1.399361817634,0.28300311009899992
,,1.321676217634,47,1.326473017634,1499,,,,,1.402479737634,1452,1.402479737634,0.286121030098999917
