numActiveSessions:vector baselineTestQoS.hostVID[13].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[13].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[13].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[13].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[13].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[13].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[13].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[13].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[13].tcp.conn-206 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[13].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[13].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,345,0,360,0.166726765933,0,0.166726765933,51,0.246936223533,51,0.326968065933,0.080031842399999996,0.327099601933,0.040137108800000001,0.999669817722,100000
0.166726765933,1,2.368026401634,5,3.368026401634,1,0.999669817722,315,0.999669817722,360,2.368026401634,1,0.246936223533,47,0.326968065933,47,1.07971847227,0.080048654548000002,0.407338485933,0.120375992799999997,2.368026401634,196875
,,3.368026401634,4,4.368026401634,2,2.368026401634,334,2.368026401634,360,,,0.246936599533,247,0.327099601933,1499,2.448245001634,0.0802186,0.407458405933,0.120495912799999992,3.949996153634,208750
,,3.949996153634,9,,,3.949996153634,327,3.949996153634,360,,,0.327099601933,47,0.407338485933,1499,4.030185081634,0.080188927999999992,0.487577369933,0.200614876800000007,,
,,4.368026401634,8,,,,,,,,,0.407338485933,47,0.407458405933,1499,,,0.487697289933,0.200734796800000003,,
,,,,,,,,,,,,0.407458405933,47,0.487577369933,1499,,,0.491263184127,0.204300690993999999,,
,,,,,,,,,,,,0.487577369933,47,0.487697289933,1499,,,0.496564206828,0.209601713694999968,,
,,,,,,,,,,,,0.487697289933,47,0.491263184127,1499,,,0.567816253933,0.280853760800000017,,
,,,,,,,,,,,,0.491263184127,47,0.496564206828,1499,,,0.567936173933,0.280973680799999957,,
,,,,,,,,,,,,0.496564206828,47,0.567816253933,1499,,,0.571502068127,0.284539574993999954,,
,,,,,,,,,,,,0.567816253933,47,0.567936173933,1499,,,0.576801891628,0.289839398494999954,,
,,,,,,,,,,,,0.567936173933,47,0.571502068127,1499,,,0.582142762772,0.295180269639000013,,
,,,,,,,,,,,,0.571502068127,47,0.576801891628,1499,,,0.587550718359,0.300588225225999926,,
,,,,,,,,,,,,0.576801891628,47,0.582142762772,1499,,,0.592887783959,0.30592529082599995,,
,,,,,,,,,,,,0.582142762772,47,0.587550718359,1499,,,0.598153326615,0.311190833481999938,,
,,,,,,,,,,,,0.587550718359,47,0.592887783959,1499,,,0.648055137933,0.361092644799999916,,
,,,,,,,,,,,,0.592887783959,47,0.598153326615,1499,,,0.648175057933,0.361212564799999967,,
,,,,,,,,,,,,0.598153326615,47,0.648055137933,1499,,,0.651621032127,0.364658538994000023,,
,,,,,,,,,,,,0.648055137933,47,0.648175057933,1499,,,0.656988104428,0.370025611295,,
,,,,,,,,,,,,0.648175057933,47,0.651621032127,1499,,,0.662374045096,0.37541155196300002,,
,,,,,,,,,,,,0.651621032127,47,0.656988104428,1499,,,0.667789602359,0.380827109225999935,,
