numActiveSessions:vector baselineTestQoS.hostFDO[28].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[28].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[28].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[28].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostFDO[28].tcp.conn-300 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[28].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostFDO[28].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0.923522114281,51,1.003758325015,51,1.003758325015,800,1.083995657815,0.080237332800000004,1.084127193815,1452,1.084127193815,0.040289319199999992
0.923522114281,1,1.003758325015,47,1.083995657815,47,,,,,1.164464857634,1452,1.164464857634,0.120626983018999988
1.084127193815,0,1.003758701015,847,1.084127193815,1499,,,,,1.164584777634,1452,1.164584777634,0.120746903018999984
,,1.084127193815,47,1.164464857634,1499,,,,,1.244833817634,1452,1.244833817634,0.200995943018999977
,,1.084127569815,47,1.164584777634,1499,,,,,1.244953737634,1452,1.244953737634,0.201115863018999973
,,1.164464857634,47,1.167934681634,47,,,,,1.248551337634,1452,1.248551337634,0.204713463019000007
,,1.164584777634,47,1.244833817634,1499,,,,,1.253831577634,1452,1.253831577634,0.209993703018999998
,,1.244833817634,47,1.244953737634,1499,,,,,1.325273817634,1452,1.325273817634,0.281435943018999988
,,1.244953737634,47,1.248551337634,1499,,,,,1.325513657634,1452,1.325513657634,0.281675783018999979
,,1.248551337634,47,1.253831577634,1499,,,,,1.328871417634,1452,1.328871417634,0.285033543018999967
,,1.253831577634,47,1.325273817634,1499,,,,,1.334267817634,1452,1.334267817634,0.290429943018999935
,,1.325273817634,47,1.325513657634,1499,,,,,1.339548057634,1452,1.339548057634,0.295710183018999981
,,1.325513657634,47,1.328871417634,1499,,,,,1.345064377634,1452,1.345064377634,0.301226503019
,,1.328871417634,47,1.334267817634,1499,,,,,1.349501417634,1452,1.349501417634,0.305663543019000004
,,1.334267817634,47,1.339548057634,1499,,,,,1.350340857634,1452,1.350340857634,0.306502983018999917
,,1.339548057634,47,1.345064377634,1499,,,,,1.405837497634,1452,1.405837497634,0.361999623019000014
,,1.345064377634,47,1.349501417634,1499,,,,,1.406437097634,1452,1.406437097634,0.362599223018999936
,,1.349501417634,47,1.350340857634,1499,,,,,1.410874137634,1452,1.410874137634,0.36703626301899994
,,1.350340857634,47,1.405837497634,1499,,,,,1.414951417634,1452,1.414951417634,0.371113543019000012
,,1.405837497634,47,1.406437097634,1499,,,,,1.420587657634,1452,1.420587657634,0.37674978301899997
,,1.406437097634,47,1.410874137634,1499,,,,,1.425504377634,1452,1.425504377634,0.381666503018999957
,,1.410874137634,47,1.414951417634,1499,,,,,1.431260537634,1452,1.431260537634,0.387422663018999967
,,1.414951417634,47,1.420587657634,1499,,,,,1.436420857634,1452,1.436420857634,0.392582983018999963
,,1.420587657634,47,1.425504377634,1499,,,,,1.441697337634,1452,1.441697337634,0.39785946301899999
,,1.425504377634,47,1.431260537634,1499,,,,,1.445894537634,1452,1.445894537634,0.402056663019000002
,,1.431260537634,47,1.436420857634,1499,,,,,1.446973817634,1452,1.446973817634,0.403135943019000018
,,1.436420857634,47,1.441697337634,1499,,,,,1.453449497634,1452,1.453449497634,0.409611623019000002
,,1.441697337634,47,1.445894537634,1499,,,,,1.457646697634,1452,1.457646697634,0.413808823019000014
,,1.445894537634,47,1.446973817634,1499,,,,,1.463402857634,1452,1.463402857634,0.419564983019000024
,,1.446973817634,47,1.453449497634,1499,,,,,1.468439497634,1452,1.468439497634,0.42460162301899995
,,1.453449497634,47,1.457646697634,1499,,,,,1.475278697634,1452,1.475278697634,0.431440823018999995
,,1.457646697634,47,1.463402857634,1499,,,,,1.486775977634,1452,1.486775977634,0.442938103018999938
,,1.463402857634,47,1.468439497634,1499,,,,,1.487255657634,1452,1.487255657634,0.44341778301899992
,,1.468439497634,47,1.475278697634,1499,,,,,1.490493497634,1452,1.490493497634,0.446655623018999968
,,1.475278697634,47,1.486775977634,1499,,,,,1.496489497634,1452,1.496489497634,0.452651623018999969
,,1.486775977634,47,1.487255657634,1499,,,,,1.501406217634,1452,1.501406217634,0.457568343018999955
,,1.487255657634,47,1.490493497634,1499,,,,,1.507402217634,1452,1.507402217634,0.463564343018999955
,,1.490493497634,47,1.496489497634,1499,,,,,1.512079097634,1452,1.512079097634,0.46824122301899995
,,1.496489497634,47,1.501406217634,1499,,,,,1.517835257634,1452,1.517835257634,0.47399738301899996
,,1.501406217634,47,1.507402217634,1499,,,,,1.522751977634,1452,1.522751977634,0.478914103018999945
,,1.507402217634,47,1.512079097634,1499,,,,,1.528388217634,1452,1.528388217634,0.484550343019000015
,,1.512079097634,47,1.517835257634,1499,,,,,1.533304937634,1452,1.533304937634,0.489467063019000002
,,1.517835257634,47,1.522751977634,1499,,,,,1.539285897634,1452,1.539285897634,0.495448023018999926
,,1.522751977634,47,1.528388217634,1499,,,,,1.544202617634,1452,1.544202617634,0.500364743018999911
,,1.528388217634,47,1.533304937634,1499,,,,,1.549838857634,1452,1.549838857634,0.506000983018999981
,,1.533304937634,47,1.539285897634,1499,,,,,1.554740537634,1452,1.554740537634,0.510902663018999889
,,1.539285897634,47,1.544202617634,1499,,,,,1.560736537634,1452,1.560736537634,0.516898663019000002
,,1.544202617634,47,1.549838857634,1499,,,,,1.565653257634,1452,1.565653257634,0.521815383018999988
,,1.549838857634,47,1.554740537634,1499,,,,,1.571173337634,1452,1.571173337634,0.527335463018999915
,,1.554740537634,47,1.560736537634,1499,,,,,1.576329897634,1452,1.576329897634,0.532492023019000002
,,1.560736537634,47,1.565653257634,1499,,,,,1.582190937634,1452,1.582190937634,0.538353063018999875
,,1.565653257634,47,1.571173337634,1499,,,,,1.586867817634,1452,1.586867817634,0.543029943018999981
,,1.571173337634,47,1.576329897634,1499,,,,,1.592623977634,1452,1.592623977634,0.54878610301899999
,,1.576329897634,47,1.582190937634,1499,,,,,1.597540697634,1452,1.597540697634,0.553702823018999976
,,1.582190937634,47,1.586867817634,1499,,,,,1.603536697634,1452,1.603536697634,0.559698823018999867
,,1.586867817634,47,1.592623977634,1499,,,,,1.608453417634,1452,1.608453417634,0.564615543018999851
,,1.592623977634,47,1.597540697634,1499,,,,,1.614209577634,1452,1.614209577634,0.570371703018999861
,,1.597540697634,47,1.603536697634,1499,,,,,1.619249977634,1452,1.619249977634,0.57541210301900003
,,1.603536697634,47,1.608453417634,1499,,,,,1.625006137634,1452,1.625006137634,0.581168263019000039
,,1.608453417634,47,1.614209577634,1499,,,,,1.629683017634,1452,1.629683017634,0.585845143018999922
,,1.614209577634,47,1.619249977634,1499,,,,,1.636042537634,1452,1.636042537634,0.592204663018999873
