numActiveSessions:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[8].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[8].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[8].tcp.conn-230 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,346,0,360,0.303832490866,0,0.303832490866,51,0.384041948466,51,0.464073790866,0.080031842399999996,0.464205326866,0.040137108800000001,1.137110313634,100000
0.303832490866,1,2.688206489634,5,3.688206489634,1,1.137110313634,332,1.137110313634,360,2.688206489634,1,0.384041948466,47,0.464073790866,47,1.217712761634,0.080602447999999992,0.544562931666,0.120494713599999997,2.688206489634,207500
,,3.688206489634,4,4.688206489634,2,2.688206489634,395,2.688206489634,360,,,0.384042324466,247,0.464205326866,1499,2.769287081634,0.081080592000000006,0.544682851666,0.120614633599999992,4.560022801634,246875
,,4.560022801634,9,,,4.560022801634,402,4.560022801634,360,,,0.464205326866,47,0.544562931666,1499,4.641362601634,0.081339799999999989,0.624801815666,0.200733597599999978,,
,,4.688206489634,8,,,,,,,,,0.544562931666,47,0.544682851666,1499,,,0.624921735666,0.200853517599999974,,
,,,,,,,,,,,,0.544682851666,47,0.624801815666,1499,,,0.628400216466,0.204331998399999991,,
,,,,,,,,,,,,0.624801815666,47,0.624921735666,1499,,,0.633799769263,0.209731551196999987,,
,,,,,,,,,,,,0.624921735666,47,0.628400216466,1499,,,0.705048061846,0.280979843779999959,,
,,,,,,,,,,,,0.628400216466,47,0.633799769263,1499,,,0.705167981846,0.28109976378000001,,
,,,,,,,,,,,,0.633799769263,47,0.705048061846,1499,,,0.708637901266,0.284569683199999977,,
,,,,,,,,,,,,0.705048061846,47,0.705167981846,1499,,,0.714037454063,0.289969235996999972,,
,,,,,,,,,,,,0.705167981846,47,0.708637901266,1499,,,0.719326549586,0.295258331519999915,,
,,,,,,,,,,,,0.708637901266,47,0.714037454063,1499,,,0.724770149586,0.300701931520000019,,
