numActiveSessions:vector baselineTestQoS.hostVID[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[5].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[5].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[5].tcp.conn-258 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,285,0,360,0.615626422961,0,0.615626422961,51,0.695738929634,51,0.775770772034,0.080031842399999996,0.775902308034,0.040137108800000001,1.550062153634,100000
0.615626422961,1,3.261944937634,5,4.261944937634,1,1.550062153634,360,1.550062153634,360,3.261944937634,1,0.695738929634,47,0.775770772034,47,1.630394681634,0.080332527999999986,0.856221803234,0.120456603999999994,3.261944937634,225000
,,4.261944937634,4,,,3.261944937634,264,3.261944937634,360,,,0.695739305634,247,0.775902308034,1499,3.342239801634,0.080294863999999993,0.856341723234,0.12057652399999999,4.565264153634,165000
,,4.565264153634,9,,,4.565264153634,343,4.565264153634,360,,,0.775902308034,47,0.856221803234,1499,4.645803401634,0.080539247999999979,0.936559488034,0.200794288799999997,,
,,,,,,,,,,,,0.856221803234,47,0.856341723234,1499,,,0.936679408034,0.200914208799999992,,
,,,,,,,,,,,,0.856341723234,47,0.936559488034,1499,,,0.941193949686,0.205428750451999985,,
,,,,,,,,,,,,0.936559488034,47,0.936679408034,1499,,,0.945675548086,0.209910348851999994,,
,,,,,,,,,,,,0.936679408034,47,0.941193949686,1499,,,1.016898372034,0.28113317279999994,,
,,,,,,,,,,,,0.941193949686,47,0.945675548086,1499,,,1.017018292034,0.281253092799999992,,
,,,,,,,,,,,,0.945675548086,47,1.016898372034,1499,,,1.021091794486,0.285326595251999991,,
,,,,,,,,,,,,1.016898372034,47,1.017018292034,1499,,,1.025834408086,0.290069208851999936,,
,,,,,,,,,,,,1.017018292034,47,1.021091794486,1499,,,1.031351280466,0.295586081231999918,,
,,,,,,,,,,,,1.021091794486,47,1.025834408086,1499,,,1.036594000466,0.300828801231999952,,
,,,,,,,,,,,,1.025834408086,47,1.031351280466,1499,,,1.041914598386,0.306149399152000011,,
,,,,,,,,,,,,1.031351280466,47,1.036594000466,1499,,,1.047259448786,0.311494249552,,
,,,,,,,,,,,,1.036594000466,47,1.041914598386,1499,,,1.097254777634,0.361489578399999954,,
,,,,,,,,,,,,1.041914598386,47,1.047259448786,1499,,,1.097374697634,0.361609498400000005,,
,,,,,,,,,,,,1.047259448786,47,1.097254777634,1499,,,1.101791817634,0.366026618399999946,,
,,,,,,,,,,,,1.097254777634,47,1.097374697634,1499,,,1.106348777634,0.3705835784,,
,,,,,,,,,,,,1.097374697634,47,1.101791817634,1499,,,1.111733897634,0.37596869840000002,,
,,,,,,,,,,,,1.101791817634,47,1.106348777634,1499,,,1.116999097634,0.381233898399999992,,
,,,,,,,,,,,,1.106348777634,47,1.111733897634,1499,,,1.122639097634,0.386873898399999969,,
,,,,,,,,,,,,1.111733897634,47,1.116999097634,1499,,,1.127664457634,0.391899258399999948,,
,,,,,,,,,,,,1.116999097634,47,1.122639097634,1499,,,1.133304457634,0.397539258399999926,,
,,,,,,,,,,,,1.122639097634,47,1.127664457634,1499,,,1.138311017634,0.402545818399999919,,
,,,,,,,,,,,,1.127664457634,47,1.133304457634,1499,,,1.145629897634,0.409864698399999947,,
,,,,,,,,,,,,1.133304457634,47,1.138311017634,1499,,,1.149111337634,0.413346138400000005,,
,,,,,,,,,,,,1.138311017634,47,1.145629897634,1499,,,1.154507737634,0.418742538399999972,,
,,,,,,,,,,,,1.145629897634,47,1.149111337634,1499,,,1.159787977634,0.424022778400000019,,
,,,,,,,,,,,,1.149111337634,47,1.154507737634,1499,,,1.165184377634,0.429419178399999989,,
,,,,,,,,,,,,1.154507737634,47,1.159787977634,1499,,,1.170449577634,0.434684378399999958,,
,,,,,,,,,,,,1.159787977634,47,1.165184377634,1499,,,1.178731577634,0.442966378399999969,,
,,,,,,,,,,,,1.165184377634,47,1.170449577634,1499,,,1.181249897634,0.445484698399999932,,
,,,,,,,,,,,,1.170449577634,47,1.178731577634,1499,,,1.188328937634,0.452563738399999967,,
,,,,,,,,,,,,1.178731577634,47,1.181249897634,1499,,,1.191926537634,0.456161338399999947,,
,,,,,,,,,,,,1.181249897634,47,1.188328937634,1499,,,1.200924297634,0.465159098400000023,,
,,,,,,,,,,,,1.188328937634,47,1.191926537634,1499,,,1.211720857634,0.475955658399999979,,
,,,,,,,,,,,,1.191926537634,47,1.200924297634,1499,,,1.213639577634,0.477874378400000018,,
,,,,,,,,,,,,1.200924297634,47,1.211720857634,1499,,,1.222641097634,0.486875898400000004,,
,,,,,,,,,,,,1.211720857634,47,1.213639577634,1499,,,1.231638857634,0.495873658399999969,,
,,,,,,,,,,,,1.213639577634,47,1.222641097634,1499,,,1.233077897634,0.497312698399999917,,
,,,,,,,,,,,,1.222641097634,47,1.231638857634,1499,,,1.243874457634,0.508109258399999983,,
,,,,,,,,,,,,1.231638857634,47,1.233077897634,1499,,,1.253231977634,0.517466778399999992,,
,,,,,,,,,,,,1.233077897634,47,1.243874457634,1499,,,1.254536057634,0.518770858399999922,,
,,,,,,,,,,,,1.243874457634,47,1.253231977634,1499,,,1.265448777634,0.529683578400000018,,
,,,,,,,,,,,,1.253231977634,47,1.254536057634,1499,,,1.275402137634,0.53963693839999993,,
,,,,,,,,,,,,1.254536057634,47,1.265448777634,1499,,,1.275881817634,0.540116618399999912,,
,,,,,,,,,,,,1.265448777634,47,1.275402137634,1499,,,1.286659577634,0.550894378399999992,,
,,,,,,,,,,,,1.275402137634,47,1.275881817634,1499,,,1.297572297634,0.561807098399999869,,
,,,,,,,,,,,,1.275881817634,47,1.286659577634,1499,,,1.308005337634,0.572240138399999984,,
,,,,,,,,,,,,1.286659577634,47,1.297572297634,1499,,,1.314840777634,0.579075578399999899,,
,,,,,,,,,,,,1.297572297634,47,1.308005337634,1499,,,1.318678217634,0.582913018399999978,,
,,,,,,,,,,,,1.308005337634,47,1.314840777634,1499,,,1.329471017634,0.593705818399999915,,
,,,,,,,,,,,,1.314840777634,47,1.318678217634,1499,,,1.340147657634,0.604382458399999931,,
,,,,,,,,,,,,1.318678217634,47,1.329471017634,1499,,,1.350820537634,0.615055338399999926,,
,,,,,,,,,,,,1.329471017634,47,1.340147657634,1499,,,1.357880777634,0.622115578399999866,,
,,,,,,,,,,,,1.340147657634,47,1.350820537634,1499,,,1.361598297634,0.625833098400000006,,
,,,,,,,,,,,,1.350820537634,47,1.357880777634,1499,,,1.372274937634,0.636509738400000022,,
