numActiveSessions:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHBufferLength:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoBitrate:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoResolution:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostVID[14].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[14].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostVID[14].tcp.conn-294 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,DASHReceivedBytes:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0,0,0,0,0,421,0,360,0.881137663529,0,0.881137663529,51,0.961272739186,51,1.041543222386,0.080270483199999992,1.041674758386,0.040375749599999996,1.966011993634,100000
0.881137663529,1,3.837411001634,5,4.837411001634,1,1.966011993634,396,1.966011993634,360,3.837411001634,1,0.961272739186,47,1.041543222386,47,2.046100921634,0.080088928000000003,1.122039497634,0.120740488847999982,3.837411001634,247500
,,4.837411001634,4,,,3.837411001634,280,3.837411001634,360,,,0.961273115186,247,1.041674758386,1499,3.917759641634,0.080348639999999998,1.122279337634,0.120980328848000001,,
,,,,,,,,,,,,1.041674758386,47,1.122039497634,1499,,,1.202363337634,0.201064328847999961,,
,,,,,,,,,,,,1.122039497634,47,1.122279337634,1499,,,1.202603177634,0.201304168848000008,,
,,,,,,,,,,,,1.122279337634,47,1.202363337634,1499,,,1.209562297634,0.208263288847999993,,
,,,,,,,,,,,,1.202363337634,47,1.202603177634,1499,,,1.219043497634,0.21774448884799996,,
,,,,,,,,,,,,1.202603177634,47,1.209562297634,1499,,,1.282717257634,0.281418248847999928,,
,,,,,,,,,,,,1.209562297634,47,1.219043497634,1499,,,1.282837177634,0.281538168847999979,,
,,,,,,,,,,,,1.219043497634,47,1.282717257634,1499,,,1.290736857634,0.289437848847999944,,
,,,,,,,,,,,,1.282717257634,47,1.282837177634,1499,,,1.301409737634,0.30011072884799994,,
,,,,,,,,,,,,1.282837177634,47,1.290736857634,1499,,,1.311722857634,0.310423848848000004,,
,,,,,,,,,,,,1.290736857634,47,1.301409737634,1499,,,1.322875417634,0.321576408847999982,,
,,,,,,,,,,,,1.301409737634,47,1.311722857634,1499,,,1.326113257634,0.324814248847999919,,
,,,,,,,,,,,,1.311722857634,47,1.322875417634,1499,,,1.332948697634,0.331649688847999944,,
,,,,,,,,,,,,1.322875417634,47,1.326113257634,1499,,,1.363157257634,0.361858248847999995,,
,,,,,,,,,,,,1.326113257634,47,1.332948697634,1499,,,1.365559417634,0.364260408847999926,,
,,,,,,,,,,,,1.332948697634,47,1.363157257634,1499,,,1.370596057634,0.369297048847999963,,
,,,,,,,,,,,,1.363157257634,47,1.365559417634,1499,,,1.381388857634,0.380089848848000009,,
,,,,,,,,,,,,1.365559417634,47,1.370596057634,1499,,,1.392181657634,0.390882648847999945,,
,,,,,,,,,,,,1.370596057634,47,1.381388857634,1499,,,1.403079337634,0.401780328847999966,,
,,,,,,,,,,,,1.381388857634,47,1.392181657634,1499,,,1.413272537634,0.411973528847999979,,
,,,,,,,,,,,,1.392181657634,47,1.403079337634,1499,,,1.424305177634,0.423006168848000017,,
,,,,,,,,,,,,1.403079337634,47,1.413272537634,1499,,,1.434741977634,0.43344296884799993,,
,,,,,,,,,,,,1.413272537634,47,1.424305177634,1499,,,1.445654697634,0.444355688847999916,,
,,,,,,,,,,,,1.424305177634,47,1.434741977634,1499,,,1.456447497634,0.455148488847999963,,
,,,,,,,,,,,,1.434741977634,47,1.445654697634,1499,,,1.467120377634,0.465821368847999959,,
,,,,,,,,,,,,1.445654697634,47,1.456447497634,1499,,,1.467360217634,0.46606120884799995,,
,,,,,,,,,,,,1.456447497634,47,1.467120377634,1499,,,1.478156777634,0.476857768848000016,,
,,,,,,,,,,,,1.467120377634,47,1.467360217634,1499,,,1.488934537634,0.487635528847999986,,
,,,,,,,,,,,,1.467360217634,47,1.478156777634,1499,,,1.499127737634,0.497828728848,,
,,,,,,,,,,,,1.478156777634,47,1.488934537634,1499,,,1.510280297634,0.508981288847999865,,
,,,,,,,,,,,,1.488934537634,47,1.499127737634,1499,,,1.520953177634,0.519654168847999863,,
,,,,,,,,,,,,1.499127737634,47,1.510280297634,1499,,,1.531626057634,0.530327048847999858,,
,,,,,,,,,,,,1.510280297634,47,1.520953177634,1499,,,1.542403817634,0.541104808847999937,,
,,,,,,,,,,,,1.520953177634,47,1.531626057634,1499,,,1.553061657634,0.551762648847999856,,
,,,,,,,,,,,,1.531626057634,47,1.542403817634,1499,,,1.563734537634,0.562435528847999851,,
,,,,,,,,,,,,1.542403817634,47,1.553061657634,1499,,,1.574531097634,0.57323208884800003,,
,,,,,,,,,,,,1.553061657634,47,1.563734537634,1499,,,1.585188937634,0.583889928847999947,,
,,,,,,,,,,,,1.563734537634,47,1.574531097634,1499,,,1.595861817634,0.594562808847999944,,
,,,,,,,,,,,,1.574531097634,47,1.585188937634,1499,,,1.606654617634,0.605355608847999878,,
,,,,,,,,,,,,1.585188937634,47,1.595861817634,1499,,,1.617327497634,0.616028488847999875,,
,,,,,,,,,,,,1.595861817634,47,1.606654617634,1499,,,1.628004137634,0.62670512884799989,,
,,,,,,,,,,,,1.606654617634,47,1.617327497634,1499,,,1.638800697634,0.637501688847999844,,
,,,,,,,,,,,,1.617327497634,47,1.628004137634,1499,,,1.649593497634,0.648294488848000003,,
,,,,,,,,,,,,1.628004137634,47,1.638800697634,1499,,,1.660266377634,0.658967368847999998,,
,,,,,,,,,,,,1.638800697634,47,1.649593497634,1499,,,1.671302777634,0.670003768847999834,,
,,,,,,,,,,,,1.649593497634,47,1.660266377634,1499,,,1.681975657634,0.680676648848000051,,
,,,,,,,,,,,,1.660266377634,47,1.671302777634,1499,,,1.692648537634,0.691349528848000046,,
,,,,,,,,,,,,1.671302777634,47,1.681975657634,1499,,,1.703081577634,0.701782568847999941,,
,,,,,,,,,,,,1.681975657634,47,1.692648537634,1499,,,1.713634537634,0.712335528847999996,,
,,,,,,,,,,,,1.692648537634,47,1.703081577634,1499,,,1.724067577634,0.722768568847999888,,
,,,,,,,,,,,,1.703081577634,47,1.713634537634,1499,,,1.735100217634,0.733801208847999926,,
,,,,,,,,,,,,1.713634537634,47,1.724067577634,1499,,,1.745773097634,0.744474088847999923,,
,,,,,,,,,,,,1.724067577634,47,1.735100217634,1499,,,1.746492617634,0.745193608848000008,,
,,,,,,,,,,,,1.735100217634,47,1.745773097634,1499,,,1.756206137634,0.754907128848000039,,
,,,,,,,,,,,,1.745773097634,47,1.746492617634,1499,,,1.767238777634,0.765939768847999854,,
,,,,,,,,,,,,1.746492617634,47,1.756206137634,1499,,,1.777896617634,0.776597608847999994,,
,,,,,,,,,,,,1.756206137634,47,1.767238777634,1499,,,1.788329657634,0.787030648847999888,,
,,,,,,,,,,,,1.767238777634,47,1.777896617634,1499,,,1.799362297634,0.798063288847999926,,
,,,,,,,,,,,,1.777896617634,47,1.788329657634,1499,,,1.810035177634,0.808736168847999921,,
,,,,,,,,,,,,1.788329657634,47,1.799362297634,1499,,,1.820708057634,0.819409048847999917,,
,,,,,,,,,,,,1.799362297634,47,1.810035177634,1499,,,1.831485817634,0.830186808848,,
,,,,,,,,,,,,1.810035177634,47,1.820708057634,1499,,,1.842158697634,0.840859688847999994,,
,,,,,,,,,,,,1.820708057634,47,1.831485817634,1499,,,1.852955257634,0.851656248847999948,,
,,,,,,,,,,,,1.831485817634,47,1.842158697634,1499,,,1.863508217634,0.862209208848000004,,
,,,,,,,,,,,,1.842158697634,47,1.852955257634,1499,,,1.874301017634,0.873002008847999941,,
,,,,,,,,,,,,1.852955257634,47,1.863508217634,1499,,,1.884973897634,0.883674888847999935,,
